recovery_query,ori_err_cof,check_query,recollect_query,err_cof,total_query
1276,4,256,43,0,1575
1319,5,256,44,0,1619
1308,5,256,54,0,1618
1290,1,256,10,0,1556
1324,2,256,23,0,1603
1288,4,256,39,0,1583
1293,0,256,0,0,1549
1318,5,256,48,0,1622
1321,3,256,55,0,1632
1297,3,256,47,0,1600
1307,1,256,8,0,1571
1281,5,256,54,0,1591
1328,1,256,11,1,1595
1341,5,256,49,0,1646
1316,3,256,27,0,1599
1303,3,256,32,0,1591
1335,2,256,23,0,1614
1312,3,256,33,0,1601
1292,0,256,0,0,1548
1299,1,256,18,0,1573
1310,3,256,29,0,1595
1341,4,256,39,0,1636
1310,2,256,22,0,1588
1301,5,256,62,0,1619
1329,2,256,50,0,1635
1322,7,256,77,0,1655
1294,3,256,30,0,1580
1330,1,256,34,0,1620
1322,3,256,30,0,1608
1300,5,256,51,0,1607
1297,2,256,26,0,1579
1306,1,256,12,0,1574
1338,1,256,43,0,1637
1288,3,256,45,0,1589
1312,0,256,23,0,1591
1338,3,256,39,2,1633
1319,5,256,70,0,1645
1330,1,256,11,0,1597
1306,0,256,17,1,1579
1287,0,256,0,0,1543
1319,3,256,27,0,1602
1318,2,256,34,0,1608
1310,3,256,35,0,1601
1327,1,256,11,0,1594
1328,3,256,33,0,1617
1302,4,256,66,0,1624
1335,2,256,31,0,1622
1308,1,256,12,0,1576
1322,5,256,66,0,1644
1310,3,256,29,1,1595
1324,0,256,10,0,1590
1317,3,256,32,0,1605
1327,2,256,28,0,1611
1312,2,256,20,0,1588
1328,5,256,41,1,1625
1318,4,256,52,0,1626
1303,5,256,45,1,1604
1326,1,256,9,0,1591
1321,2,256,22,0,1599
1333,2,256,21,0,1610
1310,3,256,31,0,1597
1335,2,256,34,0,1625
1306,2,256,30,0,1592
1300,0,256,11,0,1567
1307,0,256,9,0,1572
1301,0,256,20,0,1577
1312,3,256,32,0,1600
1304,1,256,10,0,1570
1304,1,256,10,0,1570
1297,8,256,71,1,1624
1319,3,256,42,0,1617
1331,6,256,79,0,1666
1326,5,256,41,1,1623
1345,3,256,33,0,1634
1326,2,256,30,0,1612
1297,4,256,41,0,1594
1319,3,256,34,0,1609
1316,5,256,65,0,1637
1307,2,256,21,0,1584
1320,5,256,59,0,1635
1322,3,256,39,0,1617
1298,7,256,71,0,1625
1325,2,256,23,1,1604
1291,1,256,18,0,1565
1321,5,256,48,0,1625
1308,4,256,39,0,1603
1347,6,256,61,0,1664
1295,2,256,18,0,1569
1320,1,256,9,0,1585
1293,2,256,29,0,1578
1315,5,256,60,0,1631
1349,4,256,51,0,1656
1300,4,256,44,0,1600
1335,2,256,21,0,1612
1335,1,256,11,0,1602
1322,3,256,32,0,1610
1331,0,256,19,0,1606
1297,2,256,19,0,1572
1332,3,256,30,0,1618
1320,3,256,22,1,1598
1286,1,256,21,0,1563
1325,2,256,21,0,1602
1297,2,256,31,0,1584
1324,5,256,55,0,1635
1296,3,256,36,0,1588
1328,0,256,0,0,1584
1324,1,256,9,0,1589
1315,1,256,22,0,1593
1319,4,256,43,0,1618
1323,2,256,41,0,1620
1308,6,256,63,0,1627
1292,7,256,57,1,1605
1312,2,256,19,0,1587
1285,2,256,37,0,1578
1301,0,256,0,0,1557
1322,4,256,46,0,1624
1289,1,256,20,1,1565
1307,2,256,21,0,1584
1318,1,256,10,0,1584
1332,4,256,43,0,1631
1294,7,256,88,0,1638
1323,4,256,39,0,1618
1356,6,256,65,0,1677
1303,3,256,33,0,1592
1334,3,256,43,0,1633
1322,6,256,68,0,1646
1278,3,256,38,0,1572
1294,7,256,72,0,1622
1309,1,256,10,0,1575
1282,2,256,21,0,1559
1304,1,256,11,0,1571
1317,5,256,58,0,1631
1313,1,256,20,0,1589
1299,5,256,51,0,1606
1310,2,256,21,0,1587
1322,3,256,31,0,1609
1317,2,256,41,0,1614
1331,3,256,34,1,1621
1310,1,256,12,0,1578
1312,1,256,23,0,1591
1319,1,256,11,0,1586
1333,3,256,39,0,1628
1328,4,256,43,0,1627
1314,8,256,88,0,1658
1293,0,256,30,0,1579
1318,4,256,47,0,1621
1309,4,256,51,0,1616
1307,3,256,41,0,1604
1333,2,256,21,1,1610
1341,1,256,10,0,1607
1315,0,256,20,0,1591
1331,5,256,71,1,1658
1299,1,256,33,0,1588
1304,3,256,32,0,1592
1302,3,256,27,1,1585
1327,2,256,32,0,1615
1309,4,256,55,0,1620
1333,3,256,36,0,1625
1330,4,256,67,0,1653
1311,4,256,64,0,1631
1305,2,256,43,0,1604
1302,3,256,32,0,1590
1322,0,256,0,0,1578
1291,4,256,46,0,1593
1311,0,256,10,0,1577
1314,4,256,42,0,1612
1302,0,256,0,0,1558
1337,7,256,66,0,1659
1351,2,256,47,0,1654
1310,2,256,20,0,1586
1313,3,256,43,0,1612
1313,5,256,53,0,1622
1312,4,256,48,0,1616
1311,0,256,0,0,1567
1304,2,256,19,0,1579
1297,0,256,0,0,1553
1313,3,256,42,0,1611
1307,0,256,0,0,1563
1300,3,256,29,0,1585
1303,3,256,29,0,1588
1317,4,256,33,1,1606
1322,2,256,19,1,1597
1279,3,256,30,0,1565
1313,2,256,54,0,1623
1283,6,256,61,0,1600
1344,5,256,53,0,1653
1315,3,256,50,0,1621
1343,2,256,20,0,1619
1284,5,256,78,0,1618
1279,1,256,9,0,1544
1322,1,256,30,0,1608
1337,2,256,29,0,1622
1328,2,256,20,0,1604
1321,7,256,66,0,1643
1289,4,256,45,0,1590
1302,0,256,12,1,1570
1321,0,256,10,0,1587
1270,4,256,46,0,1572
1314,2,256,35,0,1605
1353,3,256,54,0,1663
1300,2,256,41,0,1597
1292,3,256,35,1,1583
1319,3,256,47,0,1622
1292,3,256,41,0,1589
1333,3,256,32,0,1621
1334,2,256,28,0,1618
1321,4,256,42,0,1619
1298,1,256,9,0,1563
1319,1,256,10,0,1585
1328,2,256,20,0,1604
1308,1,256,9,0,1573
1305,2,256,24,0,1585
1309,2,256,33,0,1598
1279,3,256,73,1,1608
1301,0,256,9,0,1566
1304,3,256,30,1,1590
1303,2,256,18,0,1577
1311,6,256,62,0,1629
1319,5,256,51,0,1626
1298,4,256,53,0,1607
1298,1,256,9,0,1563
1301,4,256,48,0,1605
1301,3,256,31,0,1588
1318,1,256,10,0,1584
1298,3,256,62,0,1616
1321,2,256,22,0,1599
1296,1,256,23,1,1575
1293,4,256,47,0,1596
1297,4,256,40,0,1593
1301,7,256,92,0,1649
1305,2,256,30,0,1591
1334,3,256,31,0,1621
1346,1,256,9,0,1611
1307,3,256,32,0,1595
1318,4,256,57,0,1631
1331,1,256,34,0,1621
1302,3,256,31,0,1589
1303,3,256,31,0,1590
1308,2,256,23,0,1587
1304,1,256,10,0,1570
1329,3,256,28,0,1613
1287,2,256,54,0,1597
1306,2,256,22,0,1584
1290,2,256,31,0,1577
1324,2,256,34,0,1614
1311,2,256,21,1,1588
1330,2,256,20,0,1606
1319,4,256,30,1,1605
1321,3,256,30,0,1607
1301,1,256,11,0,1568
1330,8,256,101,1,1687
1335,0,256,0,0,1591
1312,2,256,32,0,1600
1307,2,256,20,0,1583
1299,1,256,8,0,1563
1292,4,256,51,0,1599
1313,3,256,29,0,1598
1304,3,256,35,0,1595
1283,3,256,38,0,1577
1318,6,256,83,0,1657
1345,4,256,45,0,1646
1276,1,256,21,0,1553
1298,2,256,27,0,1581
1322,3,256,31,0,1609
1345,3,256,35,0,1636
1289,2,256,21,0,1566
1316,4,256,60,0,1632
1298,2,256,29,0,1583
1313,2,256,22,0,1591
1309,2,256,22,0,1587
1305,5,256,56,0,1617
1297,3,256,31,0,1584
1316,3,256,40,0,1612
1328,4,256,52,1,1636
1306,0,256,11,0,1573
1306,3,256,39,0,1601
1312,5,256,58,0,1626
1349,0,256,13,0,1618
1324,1,256,12,0,1592
1346,1,256,11,0,1613
1323,4,256,45,0,1624
1300,2,256,21,0,1577
1310,3,256,33,0,1599
1299,1,256,9,0,1564
1310,3,256,29,0,1595
1307,2,256,28,0,1591
1308,2,256,29,0,1593
1337,5,256,60,0,1653
1296,3,256,38,0,1590
1314,7,256,72,1,1642
1299,6,256,61,0,1616
1290,2,256,20,0,1566
1305,5,256,52,1,1613
1327,1,256,21,0,1604
1300,3,256,37,1,1593
1307,3,256,35,0,1598
1309,3,256,46,0,1611
1305,3,256,42,0,1603
1331,5,256,51,0,1638
1308,2,256,29,0,1593
1314,3,256,30,0,1600
1325,1,256,19,0,1600
1320,4,256,47,0,1623
1308,0,256,10,0,1574
1308,1,256,22,0,1586
1335,3,256,28,0,1619
1325,5,256,53,0,1634
1325,0,256,0,0,1581
1339,2,256,18,1,1613
1308,2,256,20,0,1584
1312,4,256,43,0,1611
1312,3,256,29,0,1597
1320,2,256,48,0,1624
1308,2,256,27,0,1591
1332,1,256,23,0,1611
1284,3,256,31,0,1571
1314,2,256,29,0,1599
1295,6,256,58,0,1609
1288,3,256,36,0,1580
1299,1,256,12,0,1567
1313,0,256,9,0,1578
1318,3,256,30,0,1604
1338,2,256,9,0,1603
1320,4,256,39,0,1615
1336,1,256,10,0,1602
1316,5,256,55,0,1627
1315,2,256,22,0,1593
1301,3,256,21,1,1578
1320,0,256,9,0,1585
1303,5,256,54,0,1613
1308,3,256,41,0,1605
1331,3,256,30,0,1617
1315,3,256,40,0,1611
1285,1,256,13,0,1554
1320,3,256,30,0,1606
1312,2,256,32,0,1600
1290,4,256,48,0,1594
1301,5,256,58,0,1615
1301,3,256,59,0,1616
1317,2,256,36,0,1609
1318,3,256,32,0,1606
1321,3,256,28,0,1605
1308,4,256,52,0,1616
1312,5,256,54,0,1622
1332,1,256,9,0,1597
1320,2,256,19,0,1595
1306,3,256,28,0,1590
1312,1,256,29,0,1597
1314,1,256,11,0,1581
1313,2,256,32,0,1601
1280,6,256,104,1,1640
1322,1,256,10,0,1588
1321,3,256,35,0,1612
1319,3,256,43,0,1618
1322,3,256,33,0,1611
1299,2,256,31,0,1586
1309,1,256,12,0,1577
1319,2,256,21,0,1596
1308,2,256,22,1,1586
1309,4,256,40,0,1605
1318,1,256,8,0,1582
1292,6,256,73,0,1621
1309,4,256,57,0,1622
1333,3,256,38,0,1627
1308,3,256,29,0,1593
1303,2,256,21,0,1580
1318,3,256,29,0,1603
1344,1,256,13,0,1613
1301,1,256,27,0,1584
1316,2,256,41,0,1613
1323,3,256,19,0,1598
1303,5,256,62,0,1621
1315,0,256,11,0,1582
1309,3,256,44,0,1609
1316,2,256,30,0,1602
1297,5,256,62,0,1615
1320,1,256,33,0,1609
1295,4,256,39,0,1590
1297,2,256,38,0,1591
1301,2,256,20,0,1577
1328,0,256,12,0,1596
1302,4,256,43,0,1601
1330,2,256,23,0,1609
1316,8,256,84,0,1656
1315,0,256,0,0,1571
1304,2,256,21,0,1581
1289,4,256,39,0,1584
1324,3,256,32,0,1612
1357,4,256,57,0,1670
1302,0,256,0,0,1558
1317,0,256,10,0,1583
1316,1,256,10,0,1582
1336,2,256,29,0,1621
1312,2,256,21,0,1589
1331,4,256,50,0,1637
1307,3,256,29,0,1592
1320,2,256,33,0,1609
1322,1,256,8,0,1586
1313,3,256,30,0,1599
1337,2,256,9,1,1602
1311,4,256,51,0,1618
1333,2,256,19,0,1608
1292,4,256,41,0,1589
1309,0,256,0,0,1565
1309,5,256,50,0,1615
1323,4,256,40,0,1619
1322,3,256,35,1,1613
1289,0,256,10,0,1555
1292,3,256,64,0,1612
1329,4,256,39,0,1624
1331,1,256,10,0,1597
1304,4,256,43,0,1603
1317,2,256,19,0,1592
1306,1,256,19,0,1581
1316,2,256,20,0,1592
1291,1,256,9,0,1556
1282,5,256,62,0,1600
1302,2,256,22,0,1580
1303,2,256,21,0,1580
1300,1,256,9,0,1565
1311,2,256,35,0,1602
1285,3,256,27,0,1568
1301,2,256,20,0,1577
1300,3,256,42,0,1598
1325,0,256,0,0,1581
1300,1,256,18,0,1574
1285,3,256,31,0,1572
1334,6,256,65,0,1655
1325,4,256,40,0,1621
1320,3,256,30,0,1606
1339,2,256,23,0,1618
1316,3,256,46,0,1618
1326,4,256,41,0,1623
1304,4,256,51,0,1611
1330,1,256,24,0,1610
1316,3,256,34,0,1606
1339,1,256,10,0,1605
1292,2,256,33,0,1581
1327,1,256,11,0,1594
1305,3,256,30,0,1591
1297,3,256,39,0,1592
1298,2,256,21,0,1575
1297,4,256,43,0,1596
1311,3,256,40,0,1607
1303,2,256,18,1,1577
1309,4,256,38,0,1603
1319,2,256,21,0,1596
1281,3,256,42,0,1579
1317,5,256,50,0,1623
1293,3,256,30,0,1579
1312,4,256,55,0,1623
1315,4,256,44,0,1615
1299,0,256,0,0,1555
1326,3,256,30,0,1612
1309,2,256,26,0,1591
1321,2,256,21,0,1598
1313,4,256,45,0,1614
1332,1,256,20,1,1608
1301,2,256,18,0,1575
1313,8,256,90,0,1659
1309,0,256,9,0,1574
1319,2,256,32,0,1607
1321,0,256,0,0,1577
1320,1,256,8,0,1584
1316,2,256,20,0,1592
1326,3,256,28,0,1610
1328,5,256,58,0,1642
1310,2,256,22,0,1588
1326,2,256,20,0,1602
1305,3,256,44,0,1605
1315,3,256,33,0,1604
1339,0,256,0,0,1595
1304,4,256,45,1,1605
1314,5,256,82,0,1652
1327,0,256,10,0,1593
1346,3,256,33,0,1635
1340,4,256,42,0,1638
1335,3,256,28,0,1619
1298,3,256,23,0,1577
1311,3,256,28,0,1595
1306,3,256,33,0,1595
1323,1,256,30,0,1609
1284,2,256,30,0,1570
1310,0,256,10,0,1576
1316,1,256,10,0,1582
1348,5,256,59,0,1663
1309,3,256,40,0,1605
1333,2,256,33,0,1622
1333,4,256,53,0,1642
1315,1,256,17,0,1588
1306,1,256,11,0,1573
1320,1,256,10,0,1586
1336,3,256,32,0,1624
1302,0,256,0,0,1558
1329,0,256,0,0,1585
1293,1,256,11,0,1560
1284,3,256,30,0,1570
1322,3,256,32,0,1610
1325,3,256,43,0,1624
1336,1,256,12,0,1604
1303,6,256,64,0,1623
1287,1,256,10,0,1553
1326,4,256,45,0,1627
1300,4,256,40,0,1596
1288,4,256,43,0,1587
1319,3,256,35,1,1610
1338,3,256,30,0,1624
1323,4,256,52,0,1631
1279,2,256,19,0,1554
1310,2,256,20,0,1586
1311,0,256,9,0,1576
1306,2,256,19,0,1581
1305,1,256,24,0,1585
1305,4,256,48,0,1609
1318,5,256,53,0,1627
1312,4,256,57,0,1625
1293,2,256,34,0,1583
1347,0,256,0,0,1603
1292,0,256,0,0,1548
1317,2,256,32,0,1605
1308,4,256,32,2,1596
1303,3,256,45,0,1604
1305,4,256,40,0,1601
1312,1,256,20,0,1588
1310,6,256,75,0,1641
1311,2,256,18,0,1585
1295,3,256,40,1,1591
1314,1,256,10,0,1580
1329,1,256,16,0,1601
1319,3,256,31,0,1606
1298,7,256,78,0,1632
1305,1,256,30,0,1591
1292,3,256,46,1,1594
1328,2,256,19,0,1603
1331,2,256,22,0,1609
1333,2,256,20,0,1609
1304,4,256,41,0,1601
1325,3,256,29,0,1610
1319,3,256,39,0,1614
1322,2,256,21,0,1599
1331,5,256,53,0,1640
1311,5,256,62,1,1629
1306,3,256,30,0,1592
1311,4,256,49,1,1616
1315,1,256,10,0,1581
1309,1,256,11,0,1576
1309,3,256,60,0,1625
1313,0,256,12,0,1581
1307,5,256,69,0,1632
1324,1,256,8,0,1588
1347,5,256,51,0,1654
1329,3,256,32,0,1617
1298,3,256,18,0,1572
1307,2,256,9,1,1572
1327,0,256,11,0,1594
1331,3,256,40,0,1627
1309,4,256,51,0,1616
1327,2,256,21,0,1604
1340,1,256,9,0,1605
1272,4,256,47,0,1575
1312,2,256,31,0,1599
1288,3,256,40,0,1584
1306,4,256,45,0,1607
1312,2,256,21,0,1589
1323,2,256,9,1,1588
1316,2,256,11,1,1583
1328,1,256,10,0,1594
1333,1,256,12,0,1601
1322,3,256,34,0,1612
1285,2,256,20,0,1561
1288,2,256,20,0,1564
1327,1,256,14,0,1597
1319,1,256,14,0,1589
1311,2,256,40,0,1607
1305,1,256,42,0,1603
1306,2,256,36,0,1598
1342,1,256,33,0,1631
1298,1,256,19,0,1573
1286,3,256,18,1,1560
1305,1,256,9,0,1570
1269,4,256,40,0,1565
1337,3,256,35,0,1628
1309,4,256,29,0,1594
1327,1,256,33,0,1616
1323,4,256,48,0,1627
1303,3,256,33,0,1592
1331,5,256,61,0,1648
1329,0,256,11,0,1596
1306,4,256,39,0,1601
1306,1,256,14,0,1576
1300,3,256,33,0,1589
1324,2,256,34,0,1614
1320,4,256,41,0,1617
1304,1,256,11,0,1571
1329,6,256,42,2,1627
1293,3,256,26,0,1575
1328,3,256,41,0,1625
1308,4,256,40,1,1604
1331,1,256,0,1,1587
1287,3,256,40,0,1583
1311,1,256,23,0,1590
1310,2,256,24,0,1590
1338,3,256,37,0,1631
1299,1,256,10,0,1565
1316,4,256,44,0,1616
1312,2,256,12,1,1580
1322,2,256,22,0,1600
1297,3,256,30,0,1583
1288,2,256,18,0,1562
1338,3,256,54,0,1648
1299,1,256,10,1,1565
1322,2,256,20,0,1598
1298,1,256,31,0,1585
1306,1,256,10,0,1572
1320,1,256,0,1,1576
1304,2,256,31,0,1591
1327,2,256,29,1,1612
1310,5,256,60,0,1626
1312,4,256,40,0,1608
1328,1,256,13,0,1597
1312,2,256,23,0,1591
1327,5,256,49,0,1632
1325,3,256,35,0,1616
1315,3,256,39,0,1610
1317,5,256,59,0,1632
1288,3,256,32,0,1576
1307,3,256,29,0,1592
1313,3,256,31,0,1600
1343,4,256,39,0,1638
1317,3,256,30,0,1603
1321,1,256,22,0,1599
1301,2,256,20,0,1577
1306,3,256,36,0,1598
1299,1,256,8,0,1563
1313,4,256,43,0,1612
1325,5,256,60,0,1641
1333,5,256,53,0,1642
1313,3,256,39,0,1608
1314,3,256,31,0,1601
1352,3,256,31,0,1639
1315,1,256,41,0,1612
1317,4,256,52,0,1625
1261,2,256,22,0,1539
1297,2,256,20,0,1573
1327,2,256,21,0,1604
1302,5,256,60,0,1618
1295,3,256,27,0,1578
1305,5,256,51,0,1612
1307,3,256,21,1,1584
1331,1,256,22,0,1609
1297,3,256,49,0,1602
1291,9,256,89,0,1636
1316,2,256,23,0,1595
1331,2,256,22,0,1609
1291,1,256,10,0,1557
1302,1,256,29,0,1587
1319,2,256,22,0,1597
1291,1,256,32,0,1579
1308,1,256,11,0,1575
1306,5,256,57,1,1619
1333,3,256,34,0,1623
1296,5,256,61,0,1613
1298,1,256,11,0,1565
1340,1,256,10,0,1606
1306,5,256,56,0,1618
1312,3,256,31,0,1599
1331,1,256,31,0,1618
1328,3,256,30,0,1614
1287,1,256,11,0,1554
1314,1,256,13,0,1583
1292,3,256,31,0,1579
1330,3,256,38,0,1624
1292,4,256,46,0,1594
1288,3,256,39,0,1583
1300,6,256,72,0,1628
1334,2,256,33,0,1623
1310,3,256,27,0,1593
1306,1,256,10,0,1572
1302,4,256,41,0,1599
1303,5,256,82,1,1641
1313,1,256,10,0,1579
1292,6,256,57,1,1605
1289,3,256,43,0,1588
1320,4,256,50,0,1626
1318,3,256,34,0,1608
1324,2,256,27,0,1607
1306,3,256,42,0,1604
1288,5,256,50,0,1594
1320,2,256,21,0,1597
1325,8,256,78,0,1659
1319,4,256,58,0,1633
1353,1,256,70,0,1679
1300,4,256,45,0,1601
1313,1,256,21,0,1590
1320,0,256,12,0,1588
1307,1,256,12,0,1575
1307,6,256,65,0,1628
1304,5,256,50,0,1610
1322,2,256,19,0,1597
1310,1,256,12,0,1578
1311,2,256,21,0,1588
1329,6,256,67,0,1652
1314,2,256,19,0,1589
1275,1,256,20,0,1551
1332,4,256,39,0,1627
1336,0,256,0,0,1592
1352,3,256,42,0,1650
1308,3,256,29,1,1593
1320,1,256,10,0,1586
1337,0,256,0,0,1593
1305,4,256,45,0,1606
1299,2,256,33,0,1588
1304,5,256,52,0,1612
1313,3,256,30,0,1599
1316,1,256,0,1,1572
1295,1,256,9,0,1560
1290,3,256,54,0,1600
1288,2,256,28,0,1572
1319,3,256,33,0,1608
1311,3,256,42,0,1609
1299,1,256,12,0,1567
1318,2,256,31,0,1605
1308,0,256,0,0,1564
1348,2,256,20,0,1624
1299,5,256,49,0,1604
1289,4,256,43,0,1588
1303,1,256,12,0,1571
1292,1,256,11,1,1559
1309,2,256,29,0,1594
1312,3,256,30,0,1598
1287,4,256,39,1,1582
1316,4,256,45,0,1617
1303,4,256,40,0,1599
1290,2,256,32,0,1578
1335,4,256,69,0,1660
1307,5,256,54,0,1617
1340,5,256,60,0,1656
1301,2,256,21,0,1578
1300,4,256,42,0,1598
1296,2,256,20,1,1572
1319,3,256,44,0,1619
1303,1,256,28,0,1587
1329,5,256,41,0,1626
1319,1,256,21,0,1596
1299,1,256,28,1,1583
1291,2,256,32,0,1579
1306,1,256,31,0,1593
1273,5,256,50,0,1579
1295,4,256,39,1,1590
1329,1,256,30,0,1615
1319,4,256,40,0,1615
1312,4,256,48,1,1616
1326,1,256,11,0,1593
1314,2,256,31,0,1601
1318,5,256,66,0,1640
1302,2,256,19,0,1577
1317,2,256,20,0,1593
1340,2,256,21,1,1617
1335,1,256,10,0,1601
1321,4,256,41,0,1618
1295,4,256,50,0,1601
1326,2,256,10,1,1592
1304,3,256,31,0,1591
1310,5,256,45,1,1611
1291,4,256,55,0,1602
1309,2,256,32,0,1597
1327,4,256,54,0,1637
1314,2,256,24,0,1594
1323,3,256,29,0,1608
1310,2,256,22,0,1588
1308,2,256,23,0,1587
1287,5,256,52,0,1595
1310,1,256,10,0,1576
1310,3,256,35,1,1601
1315,5,256,60,0,1631
1321,1,256,10,0,1587
1305,5,256,59,0,1620
1299,1,256,9,0,1564
1329,3,256,52,0,1637
1302,2,256,20,0,1578
1321,1,256,11,0,1588
1299,3,256,37,0,1592
1313,4,256,43,0,1612
1307,3,256,39,0,1602
1315,4,256,42,0,1613
1309,2,256,22,0,1587
1310,3,256,55,0,1621
1322,2,256,25,0,1603
1309,2,256,19,0,1584
1317,2,256,31,0,1604
1304,3,256,30,0,1590
1313,2,256,30,0,1599
1318,2,256,21,0,1595
1315,2,256,21,0,1592
1295,1,256,13,0,1564
1302,2,256,30,0,1588
1309,5,256,40,0,1605
1303,0,256,0,0,1559
1308,3,256,31,0,1595
1322,1,256,11,0,1589
1351,4,256,46,0,1653
1309,5,256,50,0,1615
1333,3,256,43,0,1632
1314,2,256,21,0,1591
1320,4,256,40,0,1616
1318,3,256,51,0,1625
1311,1,256,9,0,1576
1311,3,256,30,0,1597
1292,4,256,42,0,1590
1308,1,256,29,0,1593
1306,4,256,44,0,1606
1302,2,256,21,0,1579
1312,2,256,40,0,1608
1303,3,256,31,0,1590
1303,1,256,10,0,1569
1329,3,256,34,0,1619
1311,4,256,36,1,1603
1290,1,256,9,0,1555
1285,2,256,32,0,1573
1285,4,256,53,0,1594
1331,1,256,9,0,1596
1329,5,256,54,0,1639
1304,2,256,20,0,1580
1301,5,256,49,0,1606
1310,5,256,52,0,1618
1322,4,256,42,0,1620
1299,1,256,11,0,1566
1313,4,256,42,0,1611
1351,3,256,31,0,1638
1324,3,256,40,0,1620
1309,3,256,33,0,1598
1259,1,256,11,0,1526
1318,3,256,41,0,1615
1311,4,256,38,0,1605
1335,1,256,9,0,1600
1312,1,256,18,0,1586
1302,1,256,11,0,1569
1323,5,256,51,0,1630
1293,1,256,18,0,1567
1312,3,256,43,0,1611
1321,2,256,29,0,1606
1310,2,256,19,0,1585
1295,2,256,27,0,1578
1292,2,256,22,0,1570
1311,4,256,50,1,1617
1298,5,256,76,0,1630
1301,4,256,37,0,1594
1325,4,256,43,1,1624
1288,0,256,0,0,1544
1316,3,256,32,0,1604
1321,1,256,21,1,1598
1324,4,256,37,0,1617
1296,0,256,11,0,1563
1325,3,256,42,1,1623
1316,1,256,10,0,1582
1301,3,256,27,0,1584
1320,2,256,24,0,1600
1332,2,256,23,0,1611
1316,3,256,31,0,1603
1310,4,256,40,0,1606
1314,3,256,34,0,1604
1319,1,256,9,0,1584
1289,3,256,35,0,1580
1331,5,256,52,0,1639
1331,2,256,22,0,1609
1287,4,256,42,0,1585
1306,0,256,0,0,1562
1290,1,256,12,0,1558
1316,0,256,11,0,1583
1280,2,256,20,0,1556
1336,4,256,39,0,1631
1307,3,256,30,0,1593
1313,3,256,39,1,1608
1298,4,256,33,0,1587
1302,5,256,59,0,1617
1312,2,256,19,0,1587
1317,2,256,19,0,1592
1333,3,256,33,1,1622
1314,2,256,41,0,1611
1349,3,256,32,0,1637
1337,2,256,25,0,1618
1324,0,256,0,0,1580
1318,2,256,20,0,1594
1300,1,256,18,0,1574
1313,2,256,46,0,1615
1307,1,256,11,0,1574
1317,2,256,22,0,1595
1316,4,256,63,0,1635
1308,1,256,31,0,1595
1327,4,256,45,0,1628
1315,2,256,30,0,1601
1318,2,256,22,0,1596
1296,2,256,20,0,1572
1319,2,256,21,0,1596
1310,3,256,32,0,1598
1315,3,256,38,0,1609
1281,3,256,39,0,1576
1306,1,256,11,0,1573
1302,2,256,22,0,1580
1303,4,256,38,0,1597
1314,1,256,21,0,1591
1324,5,256,41,0,1621
1329,0,256,18,0,1603
1310,2,256,29,0,1595
1314,5,256,58,1,1628
1285,2,256,22,0,1563
1320,1,256,10,0,1586
1317,1,256,11,0,1584
1308,2,256,24,0,1588
1322,5,256,53,0,1631
1298,2,256,23,0,1577
1334,5,256,62,1,1652
1321,4,256,44,0,1621
1306,4,256,50,0,1612
1317,4,256,42,0,1615
1323,5,256,50,0,1629
1326,4,256,52,2,1634
1302,1,256,13,0,1571
1302,1,256,11,0,1569
1316,5,256,51,2,1623
1296,3,256,42,0,1594
1306,1,256,20,0,1582
1302,2,256,19,0,1577
1322,5,256,42,2,1620
1315,0,256,0,0,1571
1301,3,256,49,1,1606
1342,1,256,21,0,1619
1326,0,256,0,0,1582
1320,2,256,20,0,1596
1306,1,256,13,0,1575
1287,4,256,55,1,1598
1315,2,256,22,0,1593
1315,3,256,34,0,1605
1329,3,256,16,1,1601
1295,6,256,73,0,1624
1284,2,256,18,0,1558
1341,2,256,29,0,1626
1296,3,256,30,0,1582
1319,3,256,40,0,1615
1324,0,256,0,0,1580
1301,2,256,33,0,1590
1322,3,256,35,0,1613
1320,4,256,39,0,1615
1312,4,256,49,0,1617
1304,1,256,20,0,1580
1327,5,256,60,0,1643
1305,0,256,0,0,1561
1322,3,256,44,0,1622
1302,1,256,21,1,1579
1321,3,256,32,1,1609
1311,3,256,29,0,1596
1316,2,256,18,0,1590
1323,4,256,44,0,1623
1293,2,256,21,0,1570
1300,2,256,19,0,1575
1322,2,256,28,0,1606
1312,1,256,22,0,1590
1301,3,256,36,0,1593
1320,2,256,21,0,1597
1331,2,256,23,0,1610
1320,3,256,36,1,1612
1314,3,256,32,0,1602
1303,1,256,9,0,1568
1321,2,256,33,1,1610
1301,1,256,21,0,1578
1305,2,256,31,0,1592
1313,2,256,61,0,1630
1351,2,256,43,0,1650
1308,3,256,43,0,1607
1301,1,256,19,0,1576
1301,0,256,0,0,1557
1314,1,256,10,0,1580
1353,5,256,60,0,1669
1314,4,256,49,0,1619
1315,2,256,28,0,1599
1298,3,256,28,0,1582
1307,2,256,21,0,1584
1303,1,256,11,0,1570
1305,0,256,12,0,1573
1310,2,256,22,0,1588
1330,3,256,29,0,1615
1303,1,256,10,0,1569
1285,1,256,20,0,1561
1295,1,256,11,0,1562
1305,2,256,30,0,1591
1289,2,256,31,1,1576
1306,2,256,20,0,1582
1300,4,256,40,0,1596
1322,4,256,45,1,1623
1300,1,256,8,0,1564
1329,0,256,0,0,1585
1312,1,256,10,0,1578
1323,3,256,32,1,1611
1310,4,256,43,0,1609
1317,0,256,0,0,1573
1295,6,256,61,0,1612
1295,2,256,19,0,1570
