recovery_query,err_without_check,check_query,recollect_query,err_with_check,total_query
1302,45,1054,954,0,3310
1251,42,1056,886,0,3193
1320,48,1016,902,1,3238
1297,47,1054,931,0,3282
1317,49,1064,1055,0,3436
1302,40,1056,942,0,3300
1289,55,1096,1108,0,3493
1304,51,1094,1005,0,3403
1321,54,1080,1053,0,3454
1309,52,1018,902,0,3229
1316,54,1094,1024,0,3434
1299,45,1018,894,0,3211
1310,48,1012,896,0,3218
1301,51,1054,902,0,3257
1312,43,1052,902,0,3266
1300,51,1106,1101,0,3507
1304,49,1092,1073,0,3469
1288,54,1076,1003,0,3367
1264,63,1146,1197,0,3607
1322,47,1000,941,0,3263
1290,50,1056,969,0,3315
1290,46,1098,1019,0,3407
1333,37,1046,901,0,3280
1304,39,1044,926,0,3274
1300,51,1126,1082,0,3508
1277,50,1078,1001,0,3356
1297,46,1016,802,1,3115
1306,51,1072,975,0,3353
1315,52,1066,992,0,3373
1282,52,1104,1070,0,3456
1315,49,1072,1073,0,3460
1298,52,1134,1161,0,3593
1311,44,1040,861,0,3212
1305,49,1082,1038,0,3425
1308,46,1092,1019,0,3419
1303,44,1062,962,0,3327
1292,55,1124,1219,0,3635
1322,45,1058,945,0,3325
1296,52,1002,834,0,3132
1333,53,1066,1090,0,3489
1301,53,1114,1058,0,3473
1311,50,1034,937,0,3282
1301,58,1144,1162,0,3607
1319,38,1016,851,0,3186
1307,45,1060,948,0,3315
1298,54,1144,1230,0,3672
1315,45,1054,997,0,3366
1311,40,1002,843,0,3156
1296,63,1158,1318,1,3772
1323,56,1104,1116,0,3543
1293,44,1072,1014,0,3379
1332,61,1124,1138,0,3594
1311,51,1080,997,0,3388
1298,48,1090,1048,0,3436
1313,47,1064,944,0,3321
1301,60,1084,1100,0,3485
1296,46,1046,967,0,3309
1308,43,1028,902,0,3238
1306,51,1058,913,0,3277
1281,62,1122,1081,0,3484
1305,40,1078,1080,0,3463
1298,46,1084,971,0,3353
1343,53,1080,1099,0,3522
1325,49,1056,884,0,3265
1278,55,1074,1058,0,3410
1318,56,1084,1175,0,3577
1305,42,990,790,0,3085
1314,43,1044,921,0,3279
1313,41,1044,898,0,3255
1271,49,1094,1034,0,3399
1319,51,1076,1094,0,3489
1293,48,1118,1035,0,3446
1298,47,1098,1086,0,3482
1295,46,1020,881,0,3196
1295,57,1118,1183,0,3596
1281,49,1140,1221,0,3642
1311,48,1068,1019,0,3398
1343,38,1034,966,0,3343
1329,48,1044,970,0,3343
1309,47,1060,984,0,3353
1289,53,1100,1040,0,3429
1316,54,1074,1017,0,3407
1318,56,1074,1033,0,3425
1302,48,1140,1114,0,3556
1309,52,1074,1050,0,3433
1315,51,1046,983,0,3344
1318,44,1076,979,0,3373
1319,55,1056,975,0,3350
1317,56,1134,1202,0,3653
1314,49,1114,1138,0,3566
1309,53,1136,1164,0,3609
1291,51,1110,1023,0,3424
1296,66,1126,1170,0,3592
1304,51,1108,1048,0,3460
1294,51,1026,873,0,3193
1292,59,1178,1262,1,3732
1314,54,1050,1053,0,3417
1315,50,1102,1101,0,3518
1314,43,1066,968,1,3348
1292,53,1050,1015,0,3357
1296,60,1070,954,1,3320
1277,48,1070,983,0,3330
1300,46,1090,1069,0,3459
1297,51,1086,998,0,3381
1299,49,1050,981,0,3330
1276,48,1042,835,1,3153
1342,38,1012,874,0,3228
1292,58,1048,958,0,3298
1307,52,1072,1044,0,3423
1288,46,1054,930,0,3272
1283,54,1136,1291,0,3710
1309,60,1094,1064,1,3467
1299,54,1106,1072,0,3477
1313,42,992,781,0,3086
1288,48,1132,1139,1,3559
1300,58,1156,1184,0,3640
1295,43,1050,981,1,3326
1328,51,1060,1007,0,3395
1309,60,1162,1232,0,3703
1297,45,1084,1097,0,3478
1283,42,1076,1056,0,3415
1292,51,1048,945,0,3285
1300,45,1070,1015,0,3385
1287,45,1024,881,0,3192
1280,40,1038,872,0,3190
1294,40,1034,913,0,3241
1305,52,1052,992,0,3349
1281,34,996,751,0,3028
1278,50,1092,1092,0,3462
1315,41,1068,995,0,3378
1303,60,1074,1051,0,3428
1284,59,1150,1149,0,3583
1285,60,1100,1025,1,3410
1280,50,1016,979,0,3275
1298,54,1028,898,0,3224
1281,49,1056,959,0,3296
1289,51,1070,987,0,3346
1296,59,1140,1202,0,3638
1301,43,1052,940,0,3293
1292,61,1076,1085,1,3453
1318,58,1108,1122,0,3548
1274,53,1110,1055,0,3439
1352,52,1026,989,0,3367
1306,50,1036,1015,1,3357
1294,47,1072,1041,0,3407
1288,40,1040,899,0,3227
1293,47,1006,849,0,3148
1287,50,1076,998,0,3361
1296,48,1082,996,0,3374
1310,45,1110,1187,0,3607
1320,55,1212,1419,0,3951
1298,56,1102,1064,0,3464
1284,53,1194,1237,0,3715
1305,51,1124,1126,0,3555
1316,64,1154,1227,0,3697
1316,56,1148,1184,0,3648
1304,57,1090,1038,0,3432
1312,56,1126,1131,0,3569
1288,49,1102,969,0,3359
1326,49,1102,1198,0,3626
1298,49,1086,1057,0,3441
1299,49,1086,1074,0,3459
1279,45,1098,1111,0,3488
1315,47,1116,1106,0,3537
1310,70,1164,1282,0,3756
1332,52,1112,1140,0,3584
1307,57,1212,1318,0,3837
1287,32,964,655,0,2906
1290,47,1058,996,0,3344
1333,47,1128,1145,0,3606
1319,41,1048,989,0,3356
1313,53,1152,1267,0,3732
1314,53,1068,1041,0,3423
1289,52,1070,992,0,3351
1298,51,1022,898,0,3218
1296,52,1156,1225,0,3677
1296,46,1142,1181,0,3619
1305,56,1118,1144,0,3567
1296,54,1022,927,0,3245
1291,42,1006,882,0,3179
1294,38,976,763,0,3033
1323,52,1126,1224,0,3673
1297,43,1068,1020,0,3385
1338,54,1090,1142,0,3570
1303,60,1136,1177,0,3616
1296,56,1114,1120,0,3530
1310,58,1076,1093,0,3479
1320,50,1098,1095,0,3513
1292,52,1142,1089,0,3523
1325,48,1084,964,0,3373
1309,49,1080,992,0,3381
1335,57,1142,1207,0,3684
1311,48,1068,1043,0,3422
1297,52,1082,1070,0,3449
1291,54,1056,970,1,3317
1320,58,1100,1092,0,3512
1304,59,1204,1297,0,3805
1309,52,1080,999,0,3388
1294,47,1166,1188,0,3648
1318,52,1144,1183,0,3645
1307,56,1158,1276,0,3741
1297,44,1060,980,0,3337
1299,44,1088,1072,0,3459
1312,50,1022,917,0,3251
1282,46,1030,923,0,3235
1308,49,1068,1039,0,3415
1306,57,1116,1114,0,3536
1301,49,1120,1055,0,3476
1327,55,1090,1154,0,3571
1312,48,1066,985,0,3363
1307,48,1090,993,0,3390
1342,55,1008,895,0,3245
1291,45,1098,1043,0,3432
1315,38,1070,1007,0,3392
1298,51,1092,1157,0,3547
1297,54,1064,951,0,3312
1299,54,1108,1116,0,3523
1306,51,1092,1135,0,3533
1318,47,1084,1088,0,3490
1332,50,1164,1259,1,3755
1295,44,1092,1038,0,3425
1292,54,1066,958,0,3316
1294,55,1142,1170,0,3606
1330,46,1078,1013,1,3421
1294,44,1074,928,0,3296
1296,46,1050,989,0,3335
1317,55,1124,1173,0,3614
1286,47,1070,979,1,3335
1311,37,1034,844,0,3189
1296,50,1088,1057,0,3441
1297,46,1038,877,0,3212
1297,57,1112,1215,0,3624
1302,56,1116,1216,0,3634
1290,36,976,736,0,3002
1297,52,1042,1004,0,3343
1312,51,1088,1112,0,3512
1309,64,1038,1046,0,3393
1301,51,1072,1109,0,3482
1319,41,1006,918,0,3243
1293,56,1156,1245,0,3694
1317,52,1114,1128,0,3559
1306,45,1054,975,0,3335
1303,51,1100,1041,0,3444
1304,42,1010,820,0,3134
1279,50,1088,1011,0,3378
1313,54,1164,1299,0,3776
1303,42,1098,1019,0,3420
1333,46,1118,1165,0,3616
1326,56,1098,1084,0,3508
1295,31,1062,964,0,3321
1308,63,1060,949,0,3317
1296,41,1016,879,0,3191
1300,56,1150,1147,0,3597
1300,53,1118,1019,0,3437
1295,43,1070,952,0,3317
1287,51,1130,1103,0,3520
1301,47,1112,1156,0,3569
1305,50,1062,1011,0,3378
1281,53,1106,1052,0,3439
1282,51,1082,1033,0,3397
1295,54,1172,1348,0,3815
1321,45,990,813,0,3124
1313,48,1124,1075,0,3512
1300,49,1062,903,0,3265
1317,55,1160,1301,0,3778
1315,47,1076,1060,0,3451
1328,53,1088,1023,1,3439
1294,50,1048,925,0,3267
1313,45,1070,931,0,3314
1285,52,1074,902,0,3261
1310,35,1046,962,0,3318
1318,35,1076,837,0,3231
1312,58,1088,1120,1,3520
1294,48,1050,1010,0,3354
1298,71,1162,1319,0,3779
1293,57,1084,1005,0,3382
1341,64,1148,1251,0,3740
1323,38,1040,893,0,3256
1320,47,1000,830,0,3150
1305,59,1152,1150,0,3607
1280,58,1134,1095,0,3509
1292,66,1204,1350,0,3846
1306,46,1066,983,0,3355
1293,47,1040,907,0,3240
1312,52,1096,996,0,3404
1312,55,1126,1123,0,3561
1293,51,1132,1076,0,3501
1325,50,1070,1157,0,3552
1297,56,1026,1029,0,3352
1304,43,1026,904,0,3234
1273,35,998,864,0,3135
1313,48,1126,1292,0,3731
1307,52,1060,1007,0,3374
1302,45,1028,946,0,3276
1307,47,1082,976,0,3365
1313,56,1134,1266,0,3713
1273,60,1114,1076,1,3463
1306,50,1110,992,0,3408
1316,56,1116,1190,1,3622
1290,51,1034,923,0,3247
1313,50,1026,898,0,3237
1318,47,1106,1112,0,3536
1292,45,1106,1041,0,3439
1296,59,1126,1145,0,3567
1281,49,1070,969,0,3320
1310,53,1072,1051,0,3433
1300,47,1076,933,0,3309
1284,50,1054,1005,0,3343
1299,58,1126,1179,0,3604
1311,59,1134,1208,0,3653
1263,51,1022,828,0,3113
1292,55,1092,1002,0,3386
1315,55,1140,1145,0,3600
1315,48,1060,1005,0,3380
1288,57,1122,1161,0,3571
1271,45,1086,1033,0,3390
1279,55,1102,1158,0,3539
1302,41,992,840,0,3134
1319,52,1056,994,0,3369
1305,45,1034,876,0,3215
1292,56,1104,1134,0,3530
1311,53,1122,1145,0,3578
1278,57,1092,1092,0,3462
1315,47,1104,1085,1,3504
1327,56,1126,1069,0,3522
1308,52,1122,1142,0,3572
1333,50,1096,1004,0,3433
1306,45,1040,905,0,3251
1299,54,1120,1199,0,3618
1326,45,1094,1021,0,3441
1306,46,1016,792,0,3114
1311,55,1104,1064,0,3479
1280,45,1040,860,0,3180
1305,50,1082,1123,0,3510
1293,43,992,802,0,3087
1307,62,1096,1107,0,3510
1306,52,1116,1052,0,3474
1283,60,1076,1003,0,3362
1330,49,1144,1247,0,3721
1300,55,1032,988,0,3320
1296,45,1082,933,0,3311
1320,50,1094,1043,0,3457
1317,47,1090,955,0,3362
1297,58,1110,1020,0,3427
1313,45,1030,951,0,3294
1337,64,1122,1235,0,3694
1320,45,1048,855,0,3223
1295,53,1054,1002,1,3351
1310,54,1120,1148,0,3578
1289,51,1068,1019,0,3376
1320,62,1120,1203,0,3643
1302,60,1122,1122,0,3546
1302,48,1072,1019,0,3393
1325,51,1128,1166,0,3619
1298,51,1030,959,0,3287
1304,45,1110,1130,0,3544
1309,47,1052,975,1,3336
1308,57,1070,1068,0,3446
1314,46,1016,826,0,3156
1277,41,1072,919,0,3268
1300,59,1154,1216,0,3670
1279,52,1086,1014,0,3379
1287,57,1058,975,0,3320
1314,39,1076,930,0,3320
1298,49,1116,1083,0,3497
1335,60,1180,1260,0,3775
1335,37,1060,996,0,3391
1309,54,1098,1077,0,3484
1312,45,1068,1014,0,3394
1309,58,1144,1215,0,3668
1290,48,1064,1016,0,3370
1320,56,1126,1097,0,3543
1306,50,1140,1054,0,3500
1297,40,966,757,0,3020
1298,72,1146,1240,0,3684
1289,53,1082,1076,0,3447
1279,53,1094,1075,0,3448
1315,61,1138,1184,0,3637
1303,56,1162,1212,0,3677
1294,56,1096,1117,0,3507
1297,54,1160,1230,0,3687
1306,47,1022,874,0,3202
1311,54,1142,1242,0,3695
1318,60,1156,1149,0,3623
1327,64,1160,1184,0,3671
1322,52,1072,1032,0,3426
1315,50,1048,999,0,3362
1319,56,1152,1226,0,3697
1337,45,1104,1123,0,3564
1311,51,1090,1091,0,3492
1299,58,1138,1112,0,3549
1309,45,1078,1000,0,3387
1298,59,1088,1075,1,3461
1280,58,1102,1041,1,3423
1302,59,1132,1076,0,3510
1311,48,1072,973,0,3356
1299,45,1008,924,0,3231
1294,48,1046,934,0,3274
1312,50,1096,1128,0,3536
1319,56,1112,1203,0,3634
1306,45,1058,956,0,3320
1300,53,1088,1030,0,3418
1305,48,1050,966,0,3321
1293,39,1020,848,0,3161
1297,47,1128,988,0,3413
1285,55,1028,983,0,3296
1280,53,1050,945,0,3275
1324,50,1098,1096,0,3518
1319,50,1048,961,0,3328
1319,49,1066,920,0,3305
1335,59,1032,942,0,3309
1299,42,1094,992,0,3385
1332,45,1014,898,0,3244
1280,46,1044,935,0,3259
1284,78,1222,1396,1,3902
1297,36,986,810,0,3093
1286,49,1118,1116,0,3520
1324,55,1058,1001,0,3383
1311,59,1084,1046,0,3441
1308,52,1108,1115,0,3531
1307,53,1162,1101,0,3570
1311,56,1050,923,0,3284
1301,45,1076,910,0,3287
1336,52,1080,1094,0,3510
1302,48,1108,1124,0,3534
1319,51,1078,984,0,3381
1323,62,1146,1241,0,3710
1305,46,1142,1153,0,3600
1310,55,1118,1139,0,3567
1293,65,1182,1247,0,3722
1308,50,1086,1003,0,3397
1298,48,1016,874,0,3188
1304,58,1124,1227,0,3655
1306,47,1132,1090,0,3528
1305,46,1068,1016,0,3389
1313,41,1034,922,0,3269
1305,52,1078,997,0,3380
1278,48,1004,821,0,3103
1305,56,1096,1030,0,3431
1294,49,1106,1000,0,3400
1302,52,1114,1111,0,3527
1314,52,1110,1242,0,3666
1322,55,1088,1050,0,3460
1282,42,1074,979,0,3335
1311,48,1112,1107,0,3530
1299,44,1062,974,0,3335
1303,67,1168,1333,0,3804
1307,32,1008,834,0,3149
1319,50,1056,1031,0,3406
1309,49,1096,1084,0,3489
1299,62,1136,1182,0,3617
1311,51,1090,1166,0,3567
1329,54,1130,1181,0,3640
1306,58,1072,984,0,3362
1310,47,1110,1038,0,3458
1319,53,1128,1149,0,3596
1300,60,1180,1242,0,3722
1321,57,1110,1163,0,3594
1347,47,1038,975,0,3360
1306,44,1028,851,0,3185
1303,47,1098,1013,0,3414
1306,55,1068,1021,0,3395
1323,46,1088,1084,1,3495
1322,47,1106,1098,0,3526
1297,46,1096,1068,0,3461
1319,54,1090,1101,0,3510
1287,66,1110,1178,0,3575
1303,51,1122,1135,0,3560
1301,53,1110,1117,0,3528
1305,41,1092,989,0,3386
1298,58,1030,991,0,3319
1328,60,1072,1001,0,3401
1308,58,1070,1051,0,3429
1318,51,1152,1108,0,3578
1319,51,1092,948,0,3359
1281,53,1094,1014,0,3389
1317,51,1068,1078,0,3463
1280,41,1078,1018,1,3376
1273,49,1084,998,0,3355
1307,55,1110,1138,0,3555
1313,56,1018,911,0,3242
1293,59,1160,1330,0,3783
1275,52,1102,996,0,3373
1300,39,990,762,0,3052
1297,40,1040,901,0,3238
1308,48,1160,1175,0,3643
1286,57,1118,1216,0,3620
1282,55,1030,1004,0,3316
1293,58,1076,1109,0,3478
1278,38,1030,874,0,3182
1287,53,1126,1127,0,3540
1295,68,1170,1208,0,3673
1312,57,1096,1052,0,3460
1289,56,1086,1054,0,3429
1317,49,1048,973,0,3338
1291,44,1104,968,0,3363
1319,49,1020,900,0,3239
1297,71,1104,1086,0,3487
1291,50,1078,1011,0,3380
1290,59,1102,1049,1,3441
1312,51,1178,1377,0,3867
1279,52,1124,1155,0,3558
1312,56,1028,950,0,3290
1303,55,1100,1185,0,3588
1289,50,1084,1042,0,3415
1317,47,1056,1002,0,3375
1290,64,1134,1195,0,3619
1285,38,1020,892,0,3197
1314,60,1152,1277,1,3743
1309,43,1078,1064,0,3451
1293,57,1138,1207,0,3638
1296,42,1008,857,0,3161
1287,43,1046,887,0,3220
1329,44,1074,986,0,3389
1340,50,1024,910,0,3274
1317,46,1000,789,0,3106
1299,47,1004,775,0,3078
1332,58,1116,1036,0,3484
1301,56,1156,1199,0,3656
1274,60,1104,1165,0,3543
1277,48,1126,1179,0,3582
1306,53,1162,1143,0,3611
1333,49,1110,1107,0,3550
1293,41,1044,904,0,3241
1285,52,1136,1135,0,3556
1320,48,1068,1042,0,3430
1316,53,1062,1063,0,3441
1286,35,1034,809,0,3129
1332,53,1074,1059,0,3465
1323,49,1026,957,0,3306
1287,49,1126,1109,0,3522
1293,46,1020,850,0,3163
1298,60,1134,1209,0,3641
1325,61,1110,1197,0,3632
1295,54,1038,931,0,3264
1297,46,1068,992,0,3357
1316,45,1118,1152,0,3586
1321,52,1086,1031,0,3438
1322,52,1086,1038,0,3446
1299,48,1062,1020,0,3381
1289,45,1094,1023,0,3406
1309,42,1020,834,1,3163
1311,60,1180,1336,0,3827
1303,47,1032,868,0,3203
1323,52,1122,1148,0,3593
1319,52,1040,937,0,3296
1292,50,1046,967,0,3305
1326,67,1150,1258,0,3734
1298,42,1120,1177,0,3595
1298,54,1064,1037,0,3399
1298,40,1032,936,0,3266
1316,45,1098,1021,0,3435
1304,56,1106,1093,0,3503
1320,42,1046,904,1,3270
1305,57,1058,941,0,3304
1326,49,1080,1049,1,3455
1307,46,1054,940,0,3301
1282,52,1052,986,0,3320
1321,46,998,815,0,3134
1312,48,1106,1123,1,3541
1327,53,1074,1039,0,3440
1297,55,1128,1025,0,3450
1309,54,1056,1008,0,3373
1292,49,1070,970,0,3332
1298,54,1102,1003,0,3403
1303,55,1190,1239,0,3732
1301,46,1036,850,0,3187
1307,45,1000,802,0,3109
1296,38,1046,917,0,3259
1295,51,1090,996,0,3381
1285,57,1052,1025,0,3362
1311,51,1066,992,0,3369
1309,56,1138,1096,0,3543
1320,51,1092,1044,0,3456
1337,60,1116,1210,0,3663
1323,38,994,836,0,3153
1290,55,1090,1029,0,3409
1307,62,1092,1194,0,3593
1308,49,1078,1044,0,3430
1299,46,1038,1004,0,3341
1313,43,1040,894,1,3247
1322,54,1156,1232,0,3710
1292,60,1090,1063,0,3445
1314,55,1108,1126,0,3548
1295,40,1088,998,0,3381
1319,40,1052,892,0,3263
1292,57,1052,1047,0,3391
1336,49,1064,1032,1,3432
1304,50,1094,1084,0,3482
1306,38,1056,982,0,3344
1298,46,1058,930,0,3286
1312,57,1126,1099,0,3537
1329,59,1110,1201,0,3640
1296,51,1008,831,0,3135
1317,44,1092,1112,0,3521
1327,57,1122,1199,0,3648
1308,46,1068,941,0,3317
1320,55,1154,1258,0,3732
1303,37,1074,879,0,3256
1325,52,1046,959,0,3330
1304,43,1000,768,0,3072
1286,49,1040,937,0,3263
1318,44,1008,850,0,3176
1295,40,1088,984,0,3367
1317,57,1114,1205,0,3636
1290,59,1060,1007,1,3357
1324,48,1056,1015,0,3395
1309,46,1164,1212,0,3685
1300,43,1068,1032,0,3400
1310,63,1106,1138,0,3554
1305,43,1068,1026,0,3399
1305,51,1078,904,0,3287
1273,53,1122,1164,0,3559
1295,57,1144,1341,0,3780
1272,47,1176,1164,0,3612
1295,36,1024,802,0,3121
1314,63,1224,1256,0,3794
1287,47,1034,964,0,3285
1294,56,1132,1147,0,3573
1303,47,996,834,0,3133
1321,47,1030,891,0,3242
1292,39,1076,984,0,3352
1318,58,1126,1194,0,3638
1353,54,1100,1181,0,3634
1295,53,1084,970,0,3349
1332,58,1112,1097,0,3541
1304,47,1076,1018,0,3398
1272,45,1084,1007,0,3363
1281,62,1098,1159,0,3538
1310,48,1068,1033,0,3411
1285,54,1056,1005,0,3346
1298,44,1012,892,0,3202
1303,55,1042,943,1,3288
1302,51,1126,1141,0,3569
1292,51,1008,859,0,3159
1301,36,1076,969,0,3346
1312,43,1046,936,0,3294
1316,52,1142,1237,0,3695
1333,36,1014,878,0,3225
1305,44,1000,764,0,3069
1315,43,1104,987,0,3406
1303,48,1108,1134,0,3545
1329,42,984,816,0,3129
1311,62,1118,1111,0,3540
1316,54,1070,1039,0,3425
1284,43,1054,970,0,3308
1321,46,1070,1029,0,3420
1310,40,1114,1049,0,3473
1287,47,1100,1085,0,3472
1308,51,1052,1038,0,3398
1334,47,1038,974,0,3346
1296,45,1022,846,0,3164
1324,52,1094,976,0,3394
1282,59,1156,1192,0,3630
1290,53,1076,1096,0,3462
1292,38,1008,832,1,3132
1324,49,1090,1115,0,3529
1307,58,1158,1194,0,3659
1313,45,1046,1032,1,3391
1321,50,1096,1145,0,3562
1310,62,1120,1214,0,3644
1302,48,1042,964,0,3308
1283,42,1020,902,0,3205
1315,52,1052,940,0,3307
1288,44,1062,879,0,3229
1300,56,1120,1147,0,3567
1315,44,1046,905,0,3266
1296,52,1028,893,0,3217
1337,59,1082,1022,0,3441
1332,54,1122,1121,0,3575
1308,48,1050,979,0,3337
1302,57,1116,1119,0,3537
1294,57,1104,1066,0,3464
1306,45,1028,898,0,3232
1307,49,1124,1065,1,3496
1304,44,1016,822,0,3142
1289,59,1080,1037,0,3406
1303,44,1042,896,0,3241
1297,45,1060,929,0,3286
1284,62,1144,1161,0,3589
1296,55,1114,1117,0,3527
1301,49,1040,877,0,3218
1319,59,1172,1303,0,3794
1283,49,1148,1106,1,3537
1310,52,1068,1028,0,3406
1277,51,1152,1103,0,3532
1331,66,1156,1258,0,3745
1309,45,1090,990,0,3389
1330,50,1132,1215,0,3677
1281,61,1126,1179,0,3586
1266,45,1058,942,0,3266
1304,58,1136,1232,0,3672
1326,54,1050,991,1,3367
1317,50,1100,1117,0,3534
1326,52,1100,1027,0,3453
1295,54,1074,1003,0,3372
1293,52,1010,1000,0,3303
1325,49,1098,1044,0,3467
1274,40,1066,809,0,3149
1306,67,1164,1189,0,3659
1339,49,1076,1109,0,3524
1302,45,1098,1069,0,3469
1281,58,1120,1176,0,3577
1314,51,1150,1248,1,3712
1281,44,1040,870,0,3191
1316,58,1118,1197,0,3631
1325,55,1066,1034,0,3425
1305,53,1108,1046,0,3459
1293,44,1052,912,0,3257
1313,42,988,885,0,3186
1311,68,1134,1242,0,3687
1307,55,1074,992,0,3373
1300,59,1092,1086,0,3478
1297,55,1084,1002,0,3383
1266,48,1034,980,0,3280
1294,55,1080,1005,0,3379
1291,61,1110,1052,0,3453
1296,46,1086,994,0,3376
1305,52,1064,1034,0,3403
1306,61,1086,1125,0,3517
1287,57,1036,975,0,3298
1304,49,1022,826,0,3152
1301,53,1094,1032,0,3427
1290,40,1042,846,0,3178
1295,57,1144,1126,0,3565
1294,51,1132,1218,0,3644
1317,53,1068,989,0,3374
1290,47,1090,1021,0,3401
1290,41,984,794,0,3068
1284,54,1094,1034,0,3412
1300,47,1116,1178,0,3594
1282,49,1050,968,1,3300
1330,55,1110,1105,0,3545
1336,61,1176,1349,0,3861
1309,55,1096,1086,0,3491
1310,60,1116,1163,0,3589
1313,43,1036,829,0,3178
1310,54,1094,1142,0,3546
1299,57,1046,972,0,3317
1307,47,1024,892,0,3223
1292,41,1084,990,0,3366
1316,47,1046,935,0,3297
1279,52,1092,994,0,3365
1305,47,1106,1022,0,3433
1281,41,1020,923,0,3224
1324,49,1070,948,0,3342
1294,47,1062,997,0,3353
1324,56,1196,1219,1,3739
1312,45,1058,931,0,3301
1308,56,1092,1094,0,3494
1300,59,1130,1182,0,3612
1329,60,1104,1117,0,3550
1321,46,1016,875,0,3212
1307,47,1066,1051,0,3424
1296,63,1096,1091,0,3483
1292,53,1032,925,0,3249
1274,53,1088,1070,0,3432
1306,60,1138,1139,0,3583
1305,49,1152,1183,0,3640
1276,50,1028,939,0,3243
1306,47,1070,1004,0,3380
1324,52,1094,1041,1,3459
1276,52,1092,1099,0,3467
1298,41,1020,883,0,3201
1303,41,1098,1034,0,3435
1332,49,1054,985,0,3371
1278,56,1056,985,0,3319
1308,63,1138,1183,0,3629
1278,49,1060,1008,0,3346
1294,48,1046,864,0,3204
1308,54,1136,1123,0,3567
1307,54,1076,1057,0,3440
1302,54,1068,1110,1,3480
1308,51,1126,1078,0,3512
1314,52,1086,1050,0,3450
1286,56,1142,1191,0,3619
1286,57,1064,1057,0,3407
1309,55,1010,900,0,3219
1351,53,1076,1012,0,3439
1322,45,1036,885,0,3243
1331,37,1022,887,0,3240
1312,59,1126,1189,0,3627
1283,53,1140,1193,0,3616
1288,54,1098,1104,0,3490
1297,48,1098,1044,0,3439
1299,51,1144,1195,0,3638
1305,54,1078,1047,1,3430
1309,52,1076,1094,0,3479
1315,62,1176,1320,0,3811
1296,41,1064,902,2,3262
1301,63,1108,1121,0,3530
1292,45,1054,975,0,3321
1293,55,1100,1001,0,3394
1292,57,1132,1155,1,3579
1303,55,1052,977,0,3332
1299,57,1102,1154,0,3555
1319,50,1150,1319,0,3788
1304,62,1164,1278,0,3746
1294,57,1178,1291,0,3763
1325,59,1110,1082,0,3517
1308,45,1080,955,0,3343
1306,60,1166,1295,0,3767
1320,48,1070,980,0,3370
1311,34,984,814,0,3109
1295,48,1028,844,0,3167
1290,51,1050,944,0,3284
1318,51,1006,885,0,3209
1317,49,1070,1027,0,3414
1314,60,1070,972,0,3356
1335,49,1130,1204,0,3669
1290,45,1078,1013,0,3381
1306,59,1104,1072,0,3482
1305,54,1084,1004,0,3393
1321,40,1090,1082,0,3493
1292,54,1076,974,0,3342
1326,49,1086,1122,0,3534
1288,69,1150,1260,0,3698
1293,56,1104,1117,0,3514
1282,49,1052,989,0,3323
1281,52,1112,1102,0,3495
1293,33,1002,724,0,3019
1309,55,1052,1039,0,3400
1308,49,1090,1040,0,3438
1332,42,1046,961,0,3339
1301,64,1186,1277,0,3764
1327,48,1112,1150,0,3589
1308,47,996,811,0,3115
1322,64,1142,1236,0,3700
1287,47,1072,1030,0,3389
1310,41,1074,1025,0,3409
1299,54,1098,1103,0,3500
1309,54,1098,1134,0,3541
1320,60,1084,1136,0,3540
1310,50,1054,976,0,3340
1280,51,1078,981,0,3339
1308,50,1078,1017,0,3403
1315,36,1034,847,0,3196
1287,51,1068,1006,0,3361
1296,50,1084,1003,0,3383
1308,53,1058,927,0,3293
1300,44,1062,983,0,3345
1317,44,1098,1096,0,3511
1298,58,1144,1199,0,3641
1298,46,1064,991,0,3353
1297,43,1076,893,0,3266
1326,38,994,754,0,3074
1314,62,1086,1110,0,3510
1293,54,1154,1225,0,3672
1301,49,1064,973,0,3338
1302,48,1126,1168,0,3596
1311,54,1062,1031,0,3404
1268,62,1206,1294,0,3768
1319,51,1064,995,0,3378
1305,59,1036,1031,0,3372
1302,58,1070,967,0,3339
1308,36,1042,904,0,3254
1287,30,982,673,0,2942
1310,51,1116,1186,0,3612
1306,47,1080,969,0,3355
1302,43,1072,945,0,3319
1313,55,1156,1101,0,3570
1313,45,1060,1012,0,3385
1293,51,1062,903,0,3258
1307,57,1114,1113,0,3534
1323,60,1126,1179,0,3628
1294,50,1106,1078,0,3478
1293,51,1044,899,0,3236
1321,53,1106,1113,0,3540
1339,43,1034,914,0,3287
1292,42,1090,1008,0,3390
1295,49,1110,1094,0,3499
1309,48,1106,1105,0,3520
1297,45,1114,1086,0,3497
1309,46,1114,1084,0,3507
1301,56,1120,1062,0,3483
1311,44,1038,941,0,3290
1306,54,1098,981,0,3385
1314,51,1016,839,0,3169
1294,56,1140,1090,0,3524
1294,49,1102,945,0,3341
1313,53,1074,976,0,3363
1322,41,1094,1034,0,3450
1286,56,1086,1008,0,3380
1302,51,1078,1042,0,3422
1301,53,1120,1191,0,3612
1301,44,1078,1009,0,3388
1292,53,1056,1032,0,3380
1279,54,1122,1078,0,3479
1315,55,1088,1113,1,3516
1343,64,1132,1192,0,3667
1281,53,1070,1117,0,3468
1299,49,1146,1183,0,3628
1303,36,1054,955,0,3312
1326,58,1120,1153,0,3599
1317,63,1060,1071,0,3448
