recovery_query,err_without_check,check_query,recollect_query,err_with_check,total_query
1294,131,2508,4109,0,7911
1306,117,2512,4269,0,8087
1304,136,2562,4464,1,8330
1308,121,2336,3664,0,7308
1296,111,2418,3944,0,7658
1281,117,2314,3446,1,7041
1320,112,2402,3792,0,7514
1304,130,2430,4184,1,7918
1313,117,2388,3733,0,7434
1279,124,2476,4275,0,8030
1324,109,2368,3703,1,7395
1290,100,2464,3975,0,7729
1288,130,2472,4312,0,8072
1285,121,2354,4002,0,7641
1287,117,2404,4224,0,7915
1300,126,2330,3704,0,7334
1285,116,2368,4003,0,7656
1275,129,2444,4333,2,8052
1291,136,2502,4237,0,8030
1288,118,2424,4130,1,7842
1325,131,2558,4510,1,8393
1308,115,2478,3980,2,7766
1301,128,2478,4667,0,8446
1312,102,2316,3447,0,7075
1284,119,2428,4081,0,7793
1289,126,2446,4043,0,7778
1308,134,2300,3959,0,7567
1287,116,2380,3853,1,7520
1287,127,2470,4249,1,8006
1326,127,2484,4393,0,8203
1292,127,2462,4252,2,8006
1300,101,2410,4162,0,7872
1295,105,2390,3924,1,7609
1317,108,2378,4064,1,7759
1307,121,2420,4004,0,7731
1311,114,2448,4316,0,8075
1294,117,2490,4163,1,7947
1286,127,2488,4420,0,8194
1299,107,2398,3857,0,7554
1289,116,2512,4456,1,8257
1315,125,2390,4119,0,7824
1300,131,2566,4129,0,7995
1316,108,2426,4231,0,7973
1313,132,2448,4472,0,8233
1303,126,2432,3962,0,7697
1317,137,2420,4140,0,7877
1288,102,2434,3751,0,7473
1325,123,2386,4088,0,7799
1288,124,2386,3913,0,7587
1271,116,2408,3831,0,7510
1297,108,2314,3792,0,7403
1291,107,2440,3998,0,7729
1317,124,2344,4003,0,7664
1279,131,2426,4053,0,7758
1312,127,2392,4320,1,8024
1295,122,2600,4527,1,8422
1300,102,2440,4172,0,7912
1304,138,2638,4806,0,8748
1293,110,2440,4003,0,7736
1289,113,2356,3640,0,7285
1282,126,2498,4279,0,8059
1290,107,2462,4226,1,7978
1285,118,2470,4350,1,8105
1275,110,2368,3863,0,7506
1314,138,2428,4323,0,8065
1275,106,2330,3554,1,7159
1295,110,2324,3607,1,7226
1303,99,2302,3550,0,7155
1315,107,2384,3840,0,7539
1282,106,2394,3770,0,7446
1298,117,2502,4278,0,8078
1335,135,2592,4694,0,8621
1282,120,2420,3864,0,7566
1307,126,2554,4553,0,8414
1312,110,2446,3962,1,7720
1274,117,2370,3580,1,7224
1282,132,2542,4191,1,8015
1310,111,2380,3758,2,7448
1279,110,2262,3502,0,7043
1303,123,2398,3817,2,7518
1307,114,2394,3643,0,7344
1292,107,2420,4171,0,7883
1281,105,2340,3584,0,7205
1308,96,2532,4344,0,8184
1313,116,2346,4012,0,7671
1299,122,2374,3964,0,7637
1311,95,2354,3632,0,7297
1289,103,2324,3690,0,7303
1294,115,2500,4217,0,8011
1298,118,2442,4063,0,7803
1322,101,2410,4065,1,7797
1307,142,2442,3895,0,7644
1296,127,2450,4046,0,7792
1271,102,2492,4215,0,7978
1299,122,2368,3963,0,7630
1282,135,2364,4074,0,7720
1285,110,2434,4009,0,7728
1317,119,2472,4261,2,8050
1320,107,2428,3817,1,7565
1294,106,2418,4096,0,7808
1325,130,2486,4504,0,8315
1274,116,2428,4085,0,7787
1299,118,2348,3793,0,7440
1292,99,2342,3491,1,7125
1308,111,2370,3998,0,7676
1316,129,2524,4174,0,8014
1312,122,2468,4293,0,8073
1311,117,2506,4418,0,8235
1287,133,2578,4268,0,8133
1300,132,2440,4143,0,7883
1287,113,2386,3888,2,7561
1309,113,2432,4108,0,7849
1293,119,2422,3910,0,7625
1290,116,2392,4209,1,7891
1294,107,2370,3857,0,7521
1276,126,2444,3902,0,7622
1305,141,2452,4377,0,8134
1325,124,2532,4397,1,8254
1289,127,2382,3921,2,7592
1295,128,2340,4068,0,7703
1288,118,2426,3923,0,7637
1296,113,2468,3972,0,7736
1303,107,2408,3828,0,7539
1286,118,2412,3972,0,7670
1287,117,2384,3878,2,7549
1296,117,2402,4053,1,7751
1288,107,2376,3662,0,7326
1291,133,2408,4069,0,7768
1292,124,2396,4190,0,7878
1298,110,2330,3937,0,7565
1307,132,2460,4439,0,8206
1277,125,2456,4319,0,8052
1290,115,2450,4086,0,7826
1258,127,2414,4044,0,7716
1311,122,2422,4254,1,7987
1303,114,2522,4333,0,8158
1324,107,2414,4189,0,7927
1281,111,2480,3980,0,7741
1259,109,2354,3960,0,7573
1295,137,2444,4393,0,8132
1315,125,2472,3977,0,7764
1319,113,2362,3914,0,7595
1323,120,2438,4241,0,8002
1294,123,2334,3680,0,7308
1292,116,2444,4190,0,7926
1307,110,2456,3900,0,7663
1252,105,2388,3806,1,7446
1314,140,2480,4169,0,7963
1343,115,2418,3937,0,7698
1295,116,2514,4183,0,7992
1290,134,2452,3910,0,7652
1304,111,2414,3944,0,7662
1279,108,2424,3850,0,7553
1298,132,2434,4247,0,7979
1304,120,2398,3948,0,7650
1313,115,2414,4174,1,7901
1293,114,2384,3659,0,7336
1302,115,2288,3488,1,7078
1310,136,2422,3975,0,7707
1289,131,2362,4069,0,7720
1299,120,2458,4046,1,7803
1278,120,2446,4074,0,7798
1274,111,2378,3590,0,7242
1274,122,2376,4003,0,7653
1285,126,2468,4081,0,7834
1281,105,2420,3860,1,7561
1306,121,2470,4100,1,7876
1300,138,2374,3932,0,7606
1297,126,2404,4145,0,7846
1273,124,2478,3979,1,7730
1276,133,2428,4237,0,7941
1292,95,2374,3912,0,7578
1319,132,2442,4337,0,8098
1280,134,2400,4048,0,7728
1301,130,2414,3864,0,7579
1282,122,2360,3960,0,7602
1257,104,2400,3700,0,7357
1297,133,2320,3885,1,7502
1269,99,2414,3842,0,7525
1291,117,2452,4242,0,7985
1300,135,2490,4379,0,8169
1307,136,2446,4437,0,8190
1302,123,2424,3964,0,7690
1297,125,2388,4303,0,7988
1330,119,2336,3831,0,7497
1300,131,2406,4138,0,7844
1294,121,2434,3965,0,7693
1300,125,2420,3913,0,7633
1303,114,2318,3644,1,7265
1313,132,2338,3638,0,7289
1277,118,2472,4152,0,7901
1305,109,2390,4137,0,7832
1277,109,2422,3805,0,7504
1290,128,2486,4244,0,8020
1289,120,2388,3952,0,7629
1313,140,2542,4441,0,8296
1307,115,2358,3792,0,7457
1293,121,2390,4157,2,7840
1289,133,2432,4026,0,7747
1302,130,2446,4287,0,8035
1320,120,2364,3989,1,7673
1307,119,2504,4398,0,8209
1268,130,2400,3879,0,7547
1282,132,2380,3868,2,7530
1279,115,2374,3821,0,7474
1278,137,2556,4351,1,8185
1295,118,2476,4277,0,8048
1287,100,2374,3532,1,7193
1295,111,2404,4167,0,7866
1318,124,2420,4244,0,7982
1276,112,2436,3892,2,7604
1280,96,2280,3539,0,7099
1312,114,2482,4401,0,8195
1337,123,2496,4322,0,8155
1276,128,2302,3795,0,7373
1274,145,2478,4178,0,7930
1284,125,2448,4096,0,7828
1315,119,2354,3724,0,7393
1297,111,2408,3876,0,7581
1298,127,2408,3916,0,7622
1294,120,2358,3764,0,7416
1294,130,2480,4335,0,8109
1317,110,2354,3809,0,7480
1296,130,2398,4015,0,7709
1270,128,2538,4340,1,8148
1279,136,2504,4253,0,8036
1334,125,2434,4339,1,8107
1307,112,2414,3974,0,7695
1316,114,2456,4317,0,8089
1298,131,2530,4110,0,7938
1305,119,2408,3913,1,7626
1283,149,2484,4155,0,7922
1288,112,2438,4151,0,7877
1306,119,2524,4335,0,8165
1282,125,2468,4024,0,7774
1309,126,2338,4077,0,7724
1305,128,2318,3573,0,7196
1296,110,2388,3923,0,7607
1283,132,2404,4119,0,7806
1282,104,2406,3896,0,7584
1292,123,2370,3905,0,7567
1277,118,2498,4064,0,7839
1310,121,2458,4071,0,7839
1294,121,2468,4195,0,7957
1299,139,2404,4450,0,8153
1283,121,2382,4031,0,7696
1288,126,2476,4178,0,7942
1308,123,2466,4483,2,8257
1295,124,2386,3969,2,7650
1286,124,2384,3876,2,7546
1310,107,2344,3594,0,7248
1299,106,2480,4186,0,7965
1296,122,2534,4302,0,8132
1300,122,2398,4053,0,7751
1294,129,2360,3876,0,7530
1309,117,2418,4127,1,7854
1305,124,2306,3734,0,7345
1316,125,2490,4378,0,8184
1288,120,2452,4414,0,8154
1307,117,2382,3875,0,7564
1285,119,2412,3989,1,7686
1307,121,2450,4168,0,7925
1285,131,2462,4189,2,7936
1297,125,2376,3982,0,7655
1263,134,2452,4241,0,7956
1279,128,2420,4058,0,7757
1276,115,2572,4108,1,7956
1261,111,2488,4113,0,7862
1284,106,2366,3999,0,7649
1282,137,2436,4142,1,7860
1300,124,2402,4046,0,7748
1326,128,2398,4125,0,7849
1300,124,2452,4255,0,8007
1316,112,2430,4172,0,7918
1301,111,2358,3899,0,7558
1299,123,2314,3767,0,7380
1287,116,2452,4072,0,7811
1299,117,2452,4408,2,8159
1299,124,2444,4262,0,8005
1284,130,2472,4004,1,7760
1303,122,2482,4341,0,8126
1291,121,2494,4504,1,8289
1274,109,2428,3860,1,7562
1305,115,2444,3863,0,7612
1286,105,2460,3912,0,7658
1277,116,2352,3720,0,7349
1290,115,2370,3781,0,7441
1299,136,2388,4212,0,7899
1313,107,2356,3733,0,7402
1298,120,2504,4142,0,7944
1299,118,2584,4471,0,8354
1304,125,2402,4134,1,7840
1296,111,2424,4134,0,7854
1321,108,2474,4269,0,8064
1311,132,2512,4254,0,8077
1264,139,2460,4073,1,7797
1295,108,2392,3885,0,7572
1315,118,2494,4277,3,8086
1296,124,2376,4063,0,7735
1276,137,2524,4506,2,8306
1295,126,2384,3987,1,7666
1307,137,2452,4470,0,8229
1286,124,2414,4189,0,7889
1287,114,2524,4509,0,8320
1282,114,2512,4337,1,8131
1289,124,2392,3987,0,7668
1315,123,2564,4294,1,8173
1272,123,2466,4133,0,7871
1290,127,2542,4370,0,8202
1281,123,2458,4214,0,7953
1293,120,2396,3765,1,7454
1294,130,2378,4099,0,7771
1311,138,2524,4290,0,8125
1286,114,2420,3968,0,7674
1286,122,2402,3508,0,7196
1296,119,2444,3997,0,7737
1320,120,2498,4347,0,8165
1276,113,2448,4053,1,7777
1301,117,2422,4158,0,7881
1298,118,2582,4429,0,8309
1268,126,2492,4054,0,7814
1287,123,2438,3869,0,7594
1304,124,2416,4098,0,7818
1303,116,2434,4178,0,7915
1290,124,2376,4289,0,7955
1288,104,2454,3689,0,7431
1275,109,2428,4074,0,7777
1320,112,2392,4096,0,7808
1276,120,2420,4070,1,7766
1300,121,2462,4355,1,8117
1276,124,2394,3848,0,7518
1299,122,2418,4169,0,7886
1296,105,2452,4163,0,7911
1287,108,2390,4032,0,7709
1280,119,2484,3980,1,7744
1277,130,2480,4108,2,7865
1313,134,2530,4377,1,8220
1312,135,2518,4026,0,7856
1280,128,2476,4198,2,7954
1292,121,2354,3851,0,7497
1294,112,2502,4072,1,7868
1316,125,2440,4271,0,8027
1300,139,2388,3949,0,7637
1302,113,2372,3701,0,7375
1278,118,2462,4113,0,7853
1298,112,2504,4119,0,7921
1287,112,2372,3912,0,7571
1312,110,2296,3352,0,6960
1319,124,2512,4108,1,7939
1286,125,2442,4011,1,7739
1304,102,2422,3943,0,7669
1278,142,2422,3993,0,7693
1273,126,2498,4112,0,7883
1300,117,2490,4410,2,8200
1310,137,2462,4429,0,8201
1299,123,2454,4464,0,8217
1275,120,2390,4011,0,7676
1253,124,2414,3976,0,7643
1318,122,2402,3963,0,7683
1306,115,2464,4366,0,8136
1291,126,2466,4152,0,7909
1286,119,2398,4008,1,7692
1323,118,2308,3810,1,7441
1302,137,2316,3987,0,7605
1267,109,2312,3532,2,7111
1250,98,2416,3891,0,7557
1292,106,2488,4133,0,7913
1287,121,2560,4440,0,8287
1288,97,2338,3663,0,7289
1286,126,2428,4065,0,7779
1273,117,2330,3643,2,7246
1280,126,2490,3867,1,7637
1282,117,2336,3820,0,7438
1293,126,2404,4218,0,7915
1279,113,2518,4322,0,8119
1268,109,2332,3629,0,7229
1308,138,2498,4295,1,8101
1290,119,2504,4002,0,7796
1288,123,2364,3715,0,7367
1320,125,2408,4070,1,7798
1310,126,2546,4140,0,7996
1309,116,2294,3624,0,7227
1283,102,2316,3615,0,7214
1304,123,2572,4721,0,8597
1317,118,2384,3939,0,7640
1310,151,2384,4011,0,7705
1276,109,2430,4146,1,7852
1296,121,2464,4298,0,8058
1280,110,2370,3712,0,7362
1260,127,2506,4504,0,8270
1262,107,2436,4170,0,7868
1299,130,2498,4181,1,7978
1292,125,2362,3836,0,7490
1302,128,2486,4194,0,7982
1301,125,2450,4050,1,7801
1300,124,2462,4355,0,8117
1266,128,2442,4025,0,7733
1313,131,2456,4120,1,7889
1279,103,2318,3759,0,7356
1289,112,2426,4117,1,7832
1298,116,2466,3980,0,7744
1271,132,2394,4036,1,7701
1291,109,2496,4279,0,8066
1291,115,2312,3634,0,7237
1287,132,2428,4233,1,7948
1306,132,2386,3764,1,7456
1299,113,2364,3852,0,7515
1287,114,2598,4658,0,8543
1284,132,2512,4036,0,7832
1293,123,2438,4107,0,7838
1302,111,2512,4337,0,8151
1316,107,2514,4376,1,8206
1318,105,2342,3722,0,7382
1299,121,2460,4085,0,7844
1312,111,2402,4291,0,8005
1307,112,2306,3678,1,7291
1292,122,2412,4106,0,7810
1302,111,2462,4201,0,7965
1285,118,2428,3842,0,7555
1286,127,2410,3886,0,7582
1318,127,2460,4190,0,7968
1293,109,2326,3649,0,7268
1301,111,2412,3868,1,7581
1289,119,2458,4191,0,7938
1321,129,2434,4185,0,7940
1309,134,2426,4422,1,8157
1307,101,2498,3937,0,7742
1283,116,2470,4349,0,8102
1281,125,2396,3895,0,7572
1289,123,2580,4488,2,8357
1321,118,2526,4355,0,8202
1292,124,2432,4101,2,7825
1298,123,2494,4400,0,8192
1302,124,2502,4466,0,8270
1315,118,2462,4051,1,7828
1265,105,2338,3868,1,7471
1318,116,2442,3943,0,7703
1316,116,2464,4205,0,7985
1322,108,2416,4012,0,7750
1289,109,2334,3863,2,7486
1299,114,2416,3823,1,7538
1303,110,2302,3859,0,7464
1272,126,2288,3548,1,7108
1304,131,2482,4376,0,8162
1279,123,2444,4183,0,7906
1279,106,2336,3624,0,7239
1306,112,2386,4098,0,7790
1292,148,2498,4330,0,8120
1312,117,2316,3798,0,7426
1300,140,2560,4335,1,8195
1274,111,2408,3820,1,7502
1288,122,2450,4294,1,8032
1297,117,2434,4118,0,7849
1284,110,2352,3748,0,7384
1295,127,2418,4034,0,7747
1319,125,2506,4291,0,8116
1313,122,2508,4226,1,8047
1275,120,2452,4136,0,7863
1312,118,2298,3661,0,7271
1295,115,2320,3678,1,7293
1280,135,2482,4277,0,8039
1289,126,2540,4160,0,7989
1290,126,2330,3823,0,7443
1294,117,2400,4439,0,8133
1289,134,2472,4361,0,8122
1265,128,2326,3507,0,7098
1322,123,2404,4016,0,7742
1284,118,2446,3969,0,7699
1295,120,2444,4035,0,7774
1284,115,2230,3741,0,7255
1294,123,2414,4227,0,7935
1290,125,2376,3925,0,7591
1291,138,2320,3931,0,7542
1281,118,2518,4298,0,8097
1287,112,2502,4116,1,7905
1277,119,2380,4062,0,7719
1294,114,2498,4245,0,8037
1303,122,2550,4816,2,8669
1294,124,2516,4427,0,8237
1286,133,2502,4317,1,8105
1292,121,2444,4067,0,7803
1283,126,2478,4181,0,7942
1310,113,2410,4079,0,7799
1305,117,2458,4147,0,7910
1292,137,2532,4326,0,8150
1285,150,2462,4240,0,7987
1295,130,2318,3732,0,7345
1316,113,2356,4054,0,7726
1327,115,2366,3405,0,7098
1298,116,2364,3772,0,7434
1312,112,2426,4114,0,7852
1293,114,2306,3521,0,7120
1291,103,2402,3983,1,7676
1304,124,2552,4241,0,8097
1289,117,2444,4024,0,7757
1299,133,2400,4217,0,7916
1304,103,2290,3378,0,6972
1292,121,2330,3819,0,7441
1321,108,2424,4004,0,7749
1308,117,2304,4020,0,7632
1308,135,2416,4343,0,8067
1281,123,2456,4120,0,7857
1308,120,2444,4473,0,8225
1291,116,2440,3788,0,7519
1305,126,2422,4111,0,7838
1291,105,2418,4009,1,7718
1308,111,2322,3710,1,7340
1309,139,2434,4166,0,7909
1266,113,2510,4169,0,7945
1291,114,2474,4218,1,7983
1266,99,2420,3638,0,7324
1296,116,2410,4210,0,7916
1291,124,2480,4237,0,8008
1299,125,2456,3874,0,7629
1292,138,2436,4191,0,7919
1309,130,2432,4090,0,7831
1311,112,2460,3940,1,7711
1311,122,2380,4019,0,7710
1270,121,2304,3715,0,7289
1268,133,2568,4375,1,8211
1308,105,2278,3530,0,7116
1312,117,2408,4231,0,7951
1283,113,2440,4050,0,7773
1296,113,2448,4411,0,8155
1315,124,2456,4302,0,8073
1331,111,2422,3963,0,7716
1281,127,2520,4538,1,8339
1288,110,2442,4123,1,7853
1276,114,2364,3695,0,7335
1269,110,2398,3795,0,7462
1316,124,2482,4274,0,8072
1293,115,2350,3796,0,7439
1291,122,2536,4440,0,8267
1306,139,2472,4557,1,8335
1284,125,2516,4159,0,7959
1292,128,2372,3927,0,7591
1314,121,2444,3738,1,7496
1293,115,2390,3883,0,7566
1293,114,2478,4347,0,8118
1292,118,2450,3870,1,7612
1309,126,2418,4138,0,7865
1312,118,2458,4258,1,8028
1292,104,2468,4002,0,7762
1304,111,2448,4217,1,7969
1270,131,2432,4195,0,7897
1298,126,2488,4439,0,8225
1296,123,2504,4269,0,8069
1305,109,2428,4087,0,7820
1257,134,2420,3991,1,7668
1293,129,2432,4253,0,7978
1294,119,2452,3885,0,7631
1306,125,2614,4491,0,8411
1296,123,2364,3863,1,7523
1307,118,2468,4598,1,8373
1296,105,2360,3558,1,7214
1304,135,2478,4222,0,8004
1281,113,2444,3937,0,7662
1281,114,2398,4163,0,7842
1284,127,2374,4102,0,7760
1294,129,2496,4419,0,8209
1290,124,2454,4218,1,7962
1293,115,2512,4284,0,8089
1294,104,2314,3798,0,7406
1305,104,2402,3866,0,7573
1290,118,2366,3847,1,7503
1313,117,2418,3969,0,7700
1290,128,2452,4148,0,7890
1321,115,2362,3786,0,7469
1306,118,2408,4012,0,7726
1286,127,2448,4264,0,7998
1298,133,2454,3860,0,7612
1278,139,2472,4175,1,7925
1292,122,2630,4628,0,8550
1282,129,2428,4193,0,7903
1255,110,2464,3813,0,7532
1292,122,2386,3929,1,7607
1303,140,2520,4409,0,8232
1304,142,2502,4411,0,8217
1294,130,2396,3944,0,7634
1309,120,2438,4065,0,7812
1292,109,2480,3973,0,7745
1298,128,2362,3883,0,7543
1280,122,2490,4349,0,8119
1313,110,2464,3886,0,7663
1294,117,2344,3632,0,7270
1310,123,2438,4098,0,7846
1289,117,2366,3814,0,7469
1294,124,2418,4196,0,7908
1321,127,2506,4399,0,8226
1302,126,2402,4082,0,7786
1311,120,2402,3862,1,7575
1254,119,2294,3634,0,7182
1267,129,2280,3654,0,7201
1313,112,2414,4159,0,7886
1282,117,2504,4326,0,8112
1287,115,2370,3835,1,7492
1285,136,2426,4139,0,7850
1286,119,2462,4311,1,8059
1315,136,2428,4106,0,7849
1279,119,2404,3817,0,7500
1276,125,2354,3697,0,7327
1277,120,2436,4298,1,8011
1306,122,2598,4403,0,8307
1277,116,2550,4159,0,7986
1288,129,2452,4353,1,8093
1317,127,2450,4094,0,7861
1272,119,2398,3767,0,7437
1277,100,2338,3622,0,7237
1300,133,2428,3726,0,7454
1320,129,2508,4423,0,8251
1281,124,2478,4206,3,7965
1294,103,2338,3591,0,7223
1311,124,2530,4307,0,8148
1301,132,2450,3949,1,7700
1307,109,2452,3959,0,7718
1317,128,2378,4259,0,7954
1307,117,2486,4246,1,8039
1274,109,2398,3670,0,7342
1297,116,2388,3984,0,7669
1264,113,2504,4184,0,7952
1299,126,2598,4306,0,8203
1284,127,2502,4285,1,8071
1274,123,2398,3894,0,7566
1292,118,2392,3719,0,7403
1310,119,2324,4091,0,7725
1292,127,2488,4299,1,8079
1294,125,2426,3844,1,7564
1303,112,2350,3585,0,7238
1274,107,2498,4162,0,7934
1305,122,2372,4060,0,7737
1272,122,2350,3654,0,7276
1278,115,2390,3909,0,7577
1313,122,2454,4258,1,8025
1315,117,2342,3634,0,7291
1310,124,2354,4150,0,7814
1289,114,2320,3621,0,7230
1276,122,2318,3740,0,7334
1292,115,2346,3933,0,7571
1307,135,2522,4489,0,8318
1289,124,2456,4003,0,7748
1327,124,2476,4187,0,7990
1273,112,2376,3715,0,7364
1280,133,2360,4002,1,7642
1291,117,2434,3934,1,7659
1305,137,2418,3975,0,7698
1306,140,2472,4441,0,8219
1303,126,2400,3853,2,7556
1289,125,2428,4208,0,7925
1294,118,2324,3677,0,7295
1302,120,2348,3671,0,7321
1301,124,2536,4580,0,8417
1291,130,2444,4639,0,8374
1261,114,2416,3649,0,7326
1304,131,2450,3966,0,7720
1324,125,2412,3957,0,7693
1320,121,2438,4190,0,7948
1286,115,2358,4111,1,7755
1292,125,2544,4435,0,8271
1322,121,2500,4341,1,8163
1285,117,2376,3929,0,7590
1290,119,2546,4285,0,8121
1291,113,2396,3898,0,7585
1270,136,2494,4314,1,8078
1281,127,2438,4259,0,7978
1278,112,2538,4158,0,7974
1275,131,2516,4278,1,8069
1273,124,2352,3830,0,7455
1303,124,2358,3864,0,7525
1297,118,2568,4250,0,8115
1304,128,2338,3833,0,7475
1306,127,2546,4214,0,8066
1275,133,2402,3921,0,7598
1317,115,2494,4488,0,8299
1284,110,2464,4152,0,7900
1274,117,2384,3640,0,7298
1303,122,2360,4063,0,7726
1276,105,2312,3649,0,7237
1300,128,2472,4143,0,7915
1287,140,2420,4095,0,7802
1287,115,2492,4142,0,7921
1300,126,2424,4106,1,7830
1292,121,2434,4098,0,7824
1275,110,2410,3854,0,7539
1297,115,2400,4153,0,7850
1282,125,2480,4184,0,7946
1291,119,2388,4022,0,7701
1292,114,2266,3667,0,7225
1297,123,2428,4066,1,7791
1277,117,2380,3967,0,7624
1305,139,2456,4213,0,7974
1285,120,2370,3689,0,7344
1311,118,2354,4002,1,7667
1305,124,2426,4013,1,7744
1296,126,2366,3816,0,7478
1276,122,2430,4143,1,7849
1281,129,2572,4702,0,8555
1282,112,2374,3914,0,7570
1290,125,2470,4039,0,7799
1312,119,2414,4325,0,8051
1295,109,2296,3546,0,7137
1285,105,2438,4336,1,8059
1308,105,2372,3811,0,7491
1277,112,2416,4095,0,7788
1302,111,2400,4117,0,7819
1284,128,2420,3972,0,7676
1293,114,2384,3784,0,7461
1309,118,2488,4431,0,8228
1319,117,2386,4056,1,7761
1308,115,2458,4190,0,7956
1286,129,2444,4216,0,7946
1300,127,2470,4335,0,8105
1271,111,2368,3691,0,7330
1276,130,2334,3871,0,7481
1281,122,2356,3468,0,7105
1283,119,2332,3701,0,7316
1310,117,2454,3861,0,7625
1300,126,2442,4009,0,7751
1299,112,2318,3801,0,7418
1296,128,2398,4054,0,7748
1290,111,2474,3657,0,7421
1283,123,2418,4033,1,7734
1306,120,2374,3651,0,7331
1298,109,2344,3759,0,7401
1313,126,2546,4293,1,8152
1314,120,2470,4033,0,7817
1296,101,2354,3909,0,7559
1305,139,2452,4375,1,8132
1315,108,2318,3754,1,7387
1299,134,2412,3989,0,7700
1284,108,2438,4033,0,7755
1297,105,2322,3586,0,7205
1281,121,2376,3920,0,7577
1293,120,2440,4173,1,7906
1296,115,2432,3859,0,7587
1288,125,2394,4009,0,7691
1301,125,2478,4365,0,8144
1291,121,2498,4213,0,8002
1291,121,2396,4101,0,7788
1314,122,2382,3918,0,7614
1276,118,2330,3810,1,7416
1292,108,2368,3782,0,7442
1294,92,2358,3886,0,7538
1291,102,2450,3755,0,7496
1297,116,2394,4018,1,7709
1275,121,2432,4078,0,7785
1304,122,2374,3769,0,7447
1302,106,2404,3939,0,7645
1292,117,2528,4328,0,8148
1290,120,2462,4095,2,7847
1327,132,2542,4534,0,8403
1290,127,2458,3979,0,7727
1311,134,2466,4112,0,7889
1289,117,2500,4273,1,8062
1306,128,2446,4254,0,8006
1292,130,2538,4631,0,8461
1287,122,2496,4147,1,7930
1298,113,2402,3792,0,7492
1295,105,2394,3733,1,7422
1270,120,2468,4294,1,8032
1275,127,2508,4417,0,8200
1282,120,2354,3941,0,7577
1289,124,2446,4061,0,7796
1295,125,2530,4441,0,8266
1285,121,2444,4180,0,7909
1294,119,2466,3809,0,7569
1284,111,2570,4401,1,8255
1273,106,2368,3774,0,7415
1267,140,2442,4249,0,7958
1255,114,2388,3929,0,7572
1337,116,2486,4287,0,8110
1301,107,2428,4132,2,7861
1282,105,2372,3627,0,7281
1278,119,2388,3987,0,7653
1269,119,2430,4176,0,7875
1284,128,2486,4226,0,7996
1296,117,2330,3771,0,7397
1310,104,2412,3883,0,7605
1324,131,2388,3976,0,7688
1312,99,2424,3833,0,7569
1294,120,2478,4399,1,8171
1242,111,2482,4178,0,7902
1308,115,2366,3945,0,7619
1294,113,2304,3813,0,7411
1297,131,2320,3853,0,7470
1310,122,2378,4140,0,7828
1266,132,2354,3769,0,7389
1299,133,2390,4013,0,7702
1288,137,2506,4419,0,8213
1296,131,2646,4768,1,8710
1290,116,2486,4245,0,8021
1289,106,2378,3735,0,7402
1268,117,2396,3782,1,7446
1278,135,2504,4145,0,7927
1276,133,2466,4427,1,8169
1286,108,2546,4268,0,8100
1295,140,2502,4426,1,8223
1307,116,2378,4124,0,7809
1283,107,2458,4154,0,7895
1307,117,2418,3833,0,7558
1309,133,2448,4474,0,8231
1309,115,2502,4166,0,7977
1308,125,2454,3974,0,7736
1324,144,2488,4332,0,8144
1299,104,2394,4023,1,7716
1263,111,2574,4389,0,8226
1310,116,2408,3827,0,7545
1312,139,2406,4231,0,7949
1301,122,2424,4053,0,7778
1306,111,2414,4025,0,7745
1293,133,2454,4483,0,8230
1300,123,2462,4199,1,7961
1281,118,2548,4156,2,7985
1293,138,2374,4021,0,7688
1305,118,2362,3889,0,7556
1286,127,2366,4102,0,7754
1291,133,2530,4488,0,8309
1277,102,2446,3915,0,7638
1292,116,2364,3660,0,7316
1275,101,2350,3597,0,7222
1318,123,2440,4089,0,7847
1292,124,2312,3892,0,7496
1293,128,2476,4312,0,8081
1285,97,2492,3712,0,7489
1292,112,2392,3877,0,7561
1297,112,2428,3917,0,7642
1296,113,2390,3996,0,7682
1320,127,2352,3940,0,7612
1305,117,2500,4394,1,8199
1312,129,2590,4549,0,8451
1308,133,2558,4256,0,8122
1310,112,2446,4168,0,7924
1294,131,2554,4383,0,8231
1269,132,2546,4368,1,8183
1297,132,2418,4034,0,7749
1286,137,2456,3870,0,7612
1298,134,2498,4315,0,8111
1286,147,2510,4332,0,8128
1296,120,2468,4000,0,7764
1291,121,2522,4160,2,7973
1298,117,2432,4210,0,7940
1305,117,2420,4247,0,7972
1276,124,2302,3551,0,7129
1299,120,2512,4521,1,8332
1284,123,2470,4160,0,7914
1295,125,2576,4452,0,8323
1273,104,2376,3788,0,7437
1306,119,2334,3917,0,7557
1278,121,2468,4223,1,7969
1302,122,2328,4026,0,7656
1311,118,2326,3766,0,7403
1301,132,2552,4486,0,8339
1308,120,2486,4263,0,8057
1295,116,2386,4061,0,7742
1308,123,2418,4244,0,7970
1288,107,2422,3782,0,7492
1312,131,2404,4073,0,7789
1286,117,2424,4031,0,7741
1287,127,2416,3972,0,7675
1305,128,2508,4383,2,8196
1287,108,2380,3891,0,7558
1330,131,2562,4623,0,8515
1311,114,2494,4017,0,7822
1277,130,2312,3636,0,7225
1296,142,2460,4213,0,7969
1298,111,2352,3711,0,7361
1288,114,2348,3939,0,7575
1291,128,2368,4106,0,7765
1281,123,2436,4184,0,7901
1295,118,2498,4171,0,7964
1274,124,2412,4044,0,7730
1299,106,2422,4165,0,7886
1295,122,2462,4040,0,7797
1307,108,2538,4508,0,8353
