recovery_query,ori_err_cof,query_with_vote,err_cof
1292,108,14443,0
1273,110,14344,1
1292,117,14267,1
1279,121,14135,1
1304,127,14575,0
1320,123,14773,0
1304,120,14652,0
1290,120,14201,1
1285,123,14300,0
1274,115,14289,1
1302,123,14487,0
1294,110,14487,2
1291,105,14399,0
1287,133,14487,2
1318,124,14674,2
1296,132,14421,0
1291,112,14366,0
1276,112,14322,1
1307,114,14520,0
1325,119,14630,0
1288,121,14454,0
1298,119,14223,0
1318,108,14696,0
1300,137,14289,1
1282,99,14234,0
1281,110,14256,0
1300,127,14564,0
1304,122,14465,3
1273,120,14113,0
1289,116,14498,0
1295,124,14322,0
1294,112,14344,1
1303,135,14520,0
1256,135,14080,0
1285,128,14333,0
1297,116,14487,0
1294,113,14432,2
1316,128,14586,0
1280,131,14465,0
1294,121,14421,0
1317,109,14619,0
1281,119,14190,0
1283,104,14223,0
1268,124,14289,0
1285,138,14300,0
1296,117,14366,0
1318,124,14553,0
1268,119,14058,0
1293,135,14443,1
1274,96,14344,0
1285,122,14388,1
1273,110,14410,0
1291,139,14487,0
1301,130,14212,1
1327,111,14520,0
1292,116,14179,0
1293,123,14300,0
1304,127,14454,0
1323,113,14641,0
1291,120,14366,0
1254,105,14069,0
1297,111,14487,0
1292,123,14553,1
1300,117,14465,0
1291,100,14410,1
1291,124,14674,1
1293,134,14245,0
1295,117,14542,0
1305,119,14696,0
1271,109,14168,0
1301,115,14476,0
1273,114,14245,0
1305,107,14399,0
1319,148,14751,0
1265,123,14366,0
1299,112,14410,1
1260,122,14201,0
1293,118,14432,0
1273,133,14520,0
1291,118,14366,0
1303,121,14575,0
1275,126,14465,0
1279,96,14366,0
1317,124,14773,0
1286,127,14300,0
1289,115,14641,1
1291,132,14586,0
1308,109,14443,1
1307,107,14344,0
1305,134,14487,1
1289,138,14487,0
1280,119,14201,6
1296,124,14278,0
1295,134,14399,1
1289,124,14432,1
1300,127,14300,0
1258,127,14179,1
1269,113,14245,1
1310,119,14839,0
1326,107,14641,0
1292,113,14388,0
1304,128,14498,1
1285,130,14267,1
1317,122,14553,1
1287,133,14542,0
1303,128,14641,3
1307,119,14509,0
1290,124,14377,1
1296,135,14641,0
1321,134,14751,0
1318,127,14674,1
1286,110,14289,1
1298,141,14597,1
1303,106,14465,0
1288,112,14520,1
1290,109,14322,0
1291,101,14256,0
1326,110,14751,0
1304,109,14487,0
1264,115,14366,0
1285,137,14278,0
1307,126,14795,0
1270,115,14201,1
1324,122,14850,0
1314,133,14443,0
1280,110,14157,0
1276,107,14333,0
1285,128,14432,0
1274,102,14113,0
1297,117,14542,0
1277,123,14322,0
1300,122,14575,1
1299,129,14575,0
1304,124,14421,0
1278,126,14311,0
1311,108,14773,0
1312,130,14586,0
1288,120,14388,0
1284,129,14465,0
1301,149,14729,1
1296,114,14454,0
1288,127,14322,1
1300,114,14608,0
1293,118,14597,0
1302,113,14531,0
1277,117,14223,0
1263,124,14080,0
1313,109,14388,0
1296,123,14454,0
1302,132,14520,0
1270,117,14245,0
1272,127,14366,0
1321,136,14619,0
1331,120,14641,0
1281,108,14069,0
1271,121,14201,2
1300,128,14388,0
1277,111,14168,1
1321,124,14652,0
1309,129,14520,1
1245,119,13706,2
1320,123,14806,0
1286,144,14454,3
1268,111,14267,0
1317,114,14641,1
1303,124,14586,0
1299,102,14454,2
1292,114,14212,0
1284,107,14399,1
1302,125,14575,0
1297,126,14443,1
1270,112,14311,0
1299,126,14498,0
1286,107,14267,0
1289,110,14388,1
1284,127,14520,0
1288,111,14465,1
1284,100,14157,2
1299,106,14355,2
1309,133,14597,0
1306,128,14487,3
1270,124,14168,0
1304,129,14520,0
1282,115,14520,0
1290,118,14399,0
1292,123,14355,0
1307,118,14553,0
1270,104,14124,1
1318,116,14806,1
1294,122,14509,0
1289,132,14498,0
1268,116,14014,0
1294,116,14564,0
1298,133,14443,0
1311,114,14762,0
1310,124,14498,1
1296,110,14465,1
1303,118,14608,0
1287,101,14300,0
1296,105,14542,0
1284,130,14311,0
1279,106,14245,0
1302,119,14542,0
1278,107,14388,1
1280,125,14201,0
1298,132,14377,1
1285,113,14476,0
1317,130,14520,2
1311,114,14531,0
1276,123,14344,2
1275,120,14256,0
1291,130,14399,0
1275,130,14311,1
1263,101,14014,1
1290,112,14366,0
1282,119,14377,1
1284,117,14124,1
1271,125,14234,0
1299,109,14531,2
1314,123,14773,1
1277,121,14267,0
1279,105,14168,0
1289,112,14212,0
1303,120,14333,0
1292,130,14344,0
1284,135,14531,0
1281,125,14069,0
1306,106,14531,0
1284,107,14300,0
1324,122,14685,0
1289,128,14179,0
1284,119,14212,0
1284,112,14388,0
1297,128,14597,0
1297,115,14212,0
1294,118,14344,0
1314,126,14575,0
1298,125,14597,0
1259,122,14102,0
1291,115,14245,0
1297,119,14443,1
1278,133,14344,1
1295,131,14289,0
1267,122,14267,0
1295,112,14454,0
1267,120,14058,0
1278,117,14201,0
1291,119,14344,0
1288,124,14432,1
1297,112,14443,1
1273,115,14366,0
1290,123,14388,2
1290,138,14784,0
1288,118,14311,1
1268,119,14234,0
1274,109,14157,0
1299,110,14498,0
1317,112,14685,0
1290,128,14344,0
1308,119,14685,0
1322,136,14762,1
1302,124,14564,1
1257,107,14036,0
1306,126,14564,0
1313,123,14476,0
1293,132,14399,1
1284,114,14289,0
1283,132,14278,0
1290,102,14212,0
1293,112,14256,0
1316,120,14674,0
1295,123,14454,0
1297,130,14520,2
1264,123,14135,0
1259,110,14058,0
1278,131,14245,1
1285,108,14410,0
1302,116,14608,0
1289,116,14553,0
1331,119,14509,0
1309,124,14520,0
1284,133,14520,0
1313,136,14630,0
1298,112,14476,1
1297,106,14520,1
1293,117,14399,0
1305,108,14465,0
1284,145,14498,1
1296,122,14520,0
1280,111,14267,1
1305,118,14520,1
1287,117,14256,1
1309,116,14597,0
1301,127,14256,0
1312,129,14542,2
1311,119,14553,0
1313,111,14630,0
1244,132,14212,1
1281,120,14366,0
1313,144,14542,0
1277,113,14311,0
1305,113,14465,1
1281,115,14179,1
1292,130,14476,0
1306,111,14476,0
1294,136,14520,1
1304,105,14520,0
1275,133,14278,1
1308,138,14432,1
1307,134,14751,0
1285,129,14311,0
1295,135,14520,0
1268,124,14278,2
1272,130,14289,0
1324,119,14619,1
1294,129,14388,0
1314,132,14718,0
1263,129,14025,0
1310,112,14696,1
1288,112,14267,1
1297,104,14531,0
1288,135,14377,0
1296,109,14487,0
1305,130,14531,0
1306,106,14520,0
1296,107,14575,0
1313,122,14718,2
1288,105,14377,0
1274,121,14168,1
1311,129,14718,0
1307,117,14498,2
1300,128,14377,0
1307,136,14520,0
1318,126,14586,3
1323,122,14839,0
1305,128,14421,1
1285,112,14003,1
1323,138,14707,1
1290,129,14399,0
1291,113,14421,2
1317,123,14597,1
1295,121,14520,1
1305,106,14564,0
1299,120,14685,1
1286,136,14388,0
1309,106,14542,1
1283,112,14344,1
1279,108,14234,0
1301,134,14663,0
1291,99,14245,2
1315,131,14630,1
1275,127,14245,0
1296,130,14300,1
1284,104,14300,0
1291,110,14212,1
1283,129,14586,0
1272,109,14465,0
1284,109,14146,1
1297,113,14333,0
1285,127,14520,1
1310,110,14465,0
1310,116,14663,0
1301,123,14553,1
1300,116,14575,3
1300,130,14388,0
1296,113,14641,0
1289,125,14454,1
1294,105,14498,1
1288,118,14223,0
1291,116,14289,1
1278,95,14377,0
1281,118,14080,0
1303,117,14641,0
1297,114,14498,1
1298,130,14410,0
1309,119,14597,0
1279,140,14278,0
1301,115,14487,0
1283,113,14487,0
1287,127,14465,1
1313,115,14685,0
1314,120,14597,1
1336,116,14806,0
1283,131,14355,0
1285,106,14256,1
1277,138,14487,0
1280,127,14344,0
1307,123,14399,0
1314,116,14366,0
1310,121,14575,1
1297,126,14289,0
1294,115,14256,0
1284,132,14344,0
1290,120,14520,0
1303,113,14663,1
1278,114,14168,1
1285,117,14366,1
1289,130,14300,0
1297,126,14322,0
1290,113,14289,1
1277,107,14179,0
1326,133,14740,0
1290,117,14509,3
1278,126,14091,2
1300,115,14322,0
1298,119,14608,0
1270,114,14245,0
1302,126,14487,0
1328,140,14751,0
1291,123,14311,0
1336,117,14883,1
1296,113,14421,1
1278,131,14300,0
1296,123,14344,1
1322,129,14718,0
1300,136,14476,0
1296,102,14443,1
1255,101,14047,0
1272,117,14399,1
1281,133,14223,1
1313,141,14487,0
1291,120,14190,0
1301,138,14421,0
1309,116,14641,0
1298,119,14366,1
1267,122,14168,1
1291,118,14212,0
1296,118,14630,1
1289,118,14080,0
1310,100,14498,0
1291,119,14201,1
1329,118,14663,1
1303,121,14663,0
1273,118,14311,0
1287,121,14465,0
1272,111,14069,1
1298,102,14377,0
1295,117,14520,0
1289,119,14355,0
1276,129,14443,0
1299,117,14421,0
1294,121,14344,2
1289,122,14608,0
1295,112,14179,1
1300,118,14718,0
1286,130,14168,0
1283,115,14267,1
1302,143,14740,0
1322,129,14707,1
1286,116,14344,1
1319,112,14586,0
1287,121,14564,2
1322,121,14773,2
1310,130,14399,0
1288,140,14432,0
1312,118,14465,0
1307,112,14465,1
1279,126,14311,0
1318,127,14608,0
1288,128,14509,0
1276,108,14234,0
1293,118,14410,0
1300,110,14520,0
1310,122,14564,1
1300,127,14322,0
1304,99,14520,1
1321,124,14872,0
1300,132,14531,0
1275,118,14333,1
1303,136,14663,1
1270,115,14179,0
1291,127,14454,0
1309,114,14564,0
1297,123,14443,1
1308,129,14751,2
1305,117,14289,0
1297,124,14245,0
1326,132,14597,0
1309,114,14619,0
1282,121,14179,2
1303,109,14476,2
1312,114,14795,1
1272,120,14344,0
1306,137,14740,1
1286,115,14443,0
1287,123,14355,0
1271,130,14278,0
1320,120,14542,0
1304,135,14674,2
1270,110,14168,0
1295,130,14333,0
1307,117,14432,0
1309,122,14619,0
1293,138,14355,0
1277,128,14355,0
1308,124,14542,2
1296,136,14388,0
1324,116,14751,0
1295,114,14322,0
1270,130,14333,2
1307,118,14410,0
1314,142,14740,0
1285,125,14190,0
1307,125,14289,0
1285,130,14421,0
1301,129,14498,1
1287,115,14377,0
1288,121,14344,1
1283,119,14377,0
1282,121,14234,0
1319,118,14751,1
1288,117,14399,0
1294,117,14531,3
1311,99,14399,0
1246,127,14135,0
1293,123,14300,0
1326,121,14784,1
1278,127,14135,1
1309,116,14443,0
1289,116,14300,0
1311,102,14311,0
1287,121,14366,2
1277,120,14366,0
1308,102,14322,0
1323,120,14652,1
1296,135,14289,0
1293,113,14707,4
1290,119,14278,2
1285,124,14124,0
1301,100,14377,0
1309,122,14586,0
1269,133,14091,0
1277,114,14223,1
1300,126,14377,0
1268,119,14047,0
1314,125,14608,0
1305,136,14663,0
1291,126,14531,2
1286,125,14421,1
1288,124,14388,0
1327,137,14740,1
1246,133,14124,0
1295,133,14410,0
1304,121,14619,0
1282,101,14344,0
1296,132,14333,0
1321,120,14586,0
1323,125,14542,0
1290,113,14377,0
1324,130,14641,0
1299,132,14322,0
1315,131,14806,0
1305,129,14465,0
1300,113,14498,0
1301,130,14575,0
1302,102,14630,0
1303,134,14509,0
1271,109,14399,0
1302,105,14465,0
1299,123,14520,1
1322,117,14652,1
1295,128,14597,0
1289,108,14333,0
1279,113,14300,0
1298,114,14553,0
1305,137,14476,0
1297,104,14443,1
1298,109,14542,0
1249,114,13827,1
1311,119,14586,0
1293,123,14300,0
1317,118,14575,0
1286,118,14432,0
1288,127,14388,0
1292,119,14443,0
1306,121,14751,0
1303,112,14454,0
1308,119,14509,0
1295,119,14388,0
1298,132,14443,1
1275,133,14421,0
1297,102,14432,0
1281,128,14410,1
1276,133,14366,1
1264,114,14135,1
1259,118,14047,0
1306,116,14520,0
1283,115,14256,0
1288,117,14410,0
1313,116,14696,1
1278,112,14410,0
1290,125,14377,0
1278,118,14201,0
1288,93,14410,0
1297,116,14421,0
1307,124,14531,0
1285,123,14102,0
1305,115,14564,0
1298,109,14432,0
1298,117,14432,0
1317,121,14597,1
1290,132,14454,0
1301,120,14531,0
1290,131,14498,0
1298,125,14608,0
1279,127,14344,3
1303,129,14674,0
1305,115,14278,0
1295,109,14465,0
1288,133,14366,0
1307,100,14520,0
1288,128,14520,2
1289,114,14300,1
1297,128,14443,1
1305,97,14575,1
1288,131,14509,0
1309,129,14652,0
1277,124,14190,1
1315,140,14773,2
1282,127,14498,0
1294,121,14366,1
1298,108,14454,0
1312,150,14487,2
1299,109,14366,0
1269,118,14333,0
1282,119,14311,1
1288,131,14234,0
1292,113,14410,0
1306,117,14454,0
1327,133,14883,0
1301,125,14663,0
1267,142,14036,1
1320,119,14608,1
1298,105,14520,0
1286,120,14520,0
1303,112,14432,1
1258,121,14014,0
1318,126,14641,0
1276,124,14311,0
1302,121,14421,0
1293,92,14366,1
1287,122,14454,0
1299,114,14377,0
1305,126,14443,0
1338,104,14806,1
1307,119,14641,0
1294,115,14465,0
1297,132,14476,0
1297,120,14553,0
1315,113,14575,0
1278,118,14355,0
1313,125,14619,0
1303,134,14542,0
1305,120,14520,1
1290,133,14399,0
1302,115,14597,1
1301,117,14520,0
1276,124,14542,1
1295,114,14190,0
1272,136,14465,0
1305,119,14454,1
1281,129,14344,0
1287,123,14333,1
1302,124,14586,0
1304,115,14542,0
1318,122,14542,1
1283,119,14410,0
1301,131,14322,0
1254,123,14058,1
1278,110,14377,0
1297,128,14234,0
1285,120,14377,0
1273,118,14146,0
1321,112,14751,2
1287,123,14267,1
1297,129,14421,1
1295,116,14190,0
1273,128,14267,0
1297,126,14410,1
1286,127,14366,0
1310,121,14586,1
1291,106,14311,0
1293,138,14520,0
1277,118,14300,0
1314,115,14641,0
1300,123,14410,0
1296,105,14410,1
1294,100,14278,0
1295,114,14113,0
1306,122,14443,0
1276,127,14278,2
1269,106,14080,0
1287,113,14223,0
1307,122,14421,0
1267,99,14036,1
1267,121,14135,0
1307,112,14575,0
1280,124,14344,1
1275,135,14201,0
1280,119,14322,0
1284,113,14245,1
1281,114,14311,0
1301,129,14300,0
1273,112,14267,0
1286,121,14322,0
1306,117,14366,0
1273,127,14289,0
1314,147,14619,0
1269,111,14113,0
1325,135,15015,0
1330,120,14597,0
1292,115,14322,0
1281,124,14234,2
1288,126,14256,1
1278,132,14278,0
1281,127,14278,2
1312,118,14564,0
1303,117,14630,1
1282,127,14399,1
1287,130,14333,1
1275,124,14256,0
1302,133,14597,1
1294,124,14553,0
1291,134,14454,0
1298,129,14696,1
1284,124,14256,0
1328,131,14762,1
1296,122,14520,0
1291,99,14322,0
1280,108,14113,2
1304,114,14542,0
1276,136,14465,0
1305,121,14707,0
1298,120,14520,2
1277,88,14135,0
1265,121,14344,1
1333,120,14806,0
1309,104,14630,0
1290,127,14498,0
1305,126,14322,0
1305,115,14421,0
1294,121,14399,1
1293,125,14388,0
1293,107,14234,0
1306,130,14498,0
1284,138,14399,0
1278,100,14267,0
1287,114,14377,0
1299,126,14465,0
1297,108,14289,0
1312,119,14773,0
1276,120,14355,0
1262,117,14311,0
1314,129,14564,0
1302,112,14553,0
1286,117,14399,1
1288,114,14553,0
1317,117,14487,0
1297,138,14586,0
1291,112,14410,1
1292,116,14289,0
1297,119,14234,0
1297,121,14586,0
1291,134,14476,1
1294,120,14410,0
1285,129,14366,1
1310,115,14531,0
1291,145,14443,0
1287,101,14377,1
1302,97,14388,1
1283,119,14454,0
1285,100,14113,2
1304,105,14509,0
1300,146,14630,1
1286,121,14311,2
1326,114,14718,0
1295,107,14531,0
1313,107,14498,0
1329,126,14806,0
1271,118,14179,0
1299,119,14520,1
1285,115,14465,1
1299,122,14388,0
1297,132,14388,0
1295,113,14564,0
1318,119,14531,2
1314,119,14685,0
1297,111,14377,1
1274,120,14322,0
1307,114,14377,0
1328,127,14773,3
1294,102,14311,0
1278,119,14300,0
1314,122,14564,0
1283,113,14234,1
1297,103,14476,1
1283,125,14410,0
1293,116,14322,0
1290,117,14443,0
1290,129,14421,0
1287,112,14157,0
1292,124,14487,0
1279,127,14410,0
1294,124,14553,0
1309,128,14410,0
1303,103,14531,1
1300,119,14399,0
1305,121,14553,0
1294,114,14476,0
1276,114,14355,0
1297,107,14465,0
1287,125,14201,0
1311,133,14564,1
1307,112,14498,1
1317,124,14762,1
1306,121,14674,1
1301,113,14421,1
1313,129,14520,1
1284,112,14344,0
1279,128,14344,0
1288,121,14322,1
1295,98,14432,0
1264,119,14113,0
1302,112,14322,0
1286,122,14377,1
1282,120,14289,0
1267,120,14146,0
1295,104,14377,0
1302,125,14542,0
1297,107,14388,0
1303,120,14322,1
1310,127,14608,0
1292,115,14509,0
1314,129,14729,0
1294,117,14366,1
1292,121,14564,0
1288,118,14278,0
1290,119,14388,1
1315,92,14476,0
1289,130,14432,0
1305,118,14432,0
1308,136,14443,0
1292,128,14333,0
1298,127,14674,1
1301,108,14531,0
1303,113,14575,0
1313,124,14608,0
1271,122,14245,1
1294,136,14476,0
1269,127,14267,0
1303,117,14454,0
1317,114,14619,1
1294,133,14608,1
1293,124,14344,0
1298,133,14608,1
1282,117,14421,2
1282,118,14399,0
1258,106,14058,0
1305,114,14421,0
1300,114,14333,0
1297,123,14443,0
1296,118,14443,0
1306,126,14487,0
1273,120,14157,0
1264,119,14311,1
1311,119,14619,1
1298,107,14322,0
1302,127,14531,0
1330,111,14608,0
1277,120,14311,1
1306,129,14410,2
1260,112,14080,0
1270,127,14597,0
1298,110,14553,0
1287,128,14311,1
1280,118,14355,1
1299,124,14355,0
1264,116,13926,0
1282,122,14355,2
1317,127,14652,0
1270,127,14531,0
1292,131,14179,0
1283,118,14135,0
1296,121,14201,2
1306,114,14377,2
1315,125,14619,0
1298,94,14487,0
1297,132,14344,1
1303,128,14531,0
1277,125,14355,1
1280,123,14509,1
1296,140,14641,1
1308,113,14564,0
1316,120,14641,0
1284,110,14256,0
1303,116,14355,0
1330,118,14586,1
1318,96,14509,1
1288,146,14608,0
1275,129,14201,0
1296,127,14454,0
1297,97,14322,0
1288,128,14399,0
1291,123,14399,0
1289,128,14311,0
1315,118,14762,1
1299,120,14399,2
1283,110,14344,1
1320,121,14641,0
1332,115,14542,0
1280,123,14388,1
1291,115,14564,1
1286,136,14751,0
1310,119,14619,1
1313,124,14465,0
1295,128,14498,1
1314,131,14377,0
1303,141,14553,1
1286,124,14432,0
1298,118,14465,0
1328,123,14663,1
1297,110,14355,0
1286,110,14520,2
1289,111,14476,2
1290,119,14531,0
1308,128,14509,0
1266,111,14179,0
1289,119,14476,0
1289,138,14267,0
1269,125,14322,0
1318,100,14366,0
1293,111,14388,0
1335,126,14663,0
1322,104,14619,0
1289,118,14487,0
1277,112,14443,1
1303,139,14564,0
1294,124,14168,5
1318,127,14718,0
1291,120,14498,0
1266,111,14212,0
1282,145,14575,0
1280,127,14223,0
1278,133,14168,0
1284,122,14575,1
1293,114,14410,0
1297,123,14410,1
1313,118,14443,0
1298,111,14542,0
1317,98,14586,0
1306,126,14619,0
1315,141,14619,1
1297,114,14520,1
1280,127,14542,2
1293,136,14564,0
1330,114,14883,0
1297,128,14509,0
1278,117,14432,0
1300,106,14487,0
1291,123,14432,0
1267,123,14278,0
1283,119,14344,1
1296,101,14355,2
1296,116,14399,0
1281,112,14366,1
1321,126,14619,0
1310,133,14751,0
1296,120,14476,0
1290,125,14465,2
1293,122,14355,0
1303,102,14399,0
1276,126,14366,0
1280,120,14333,0
1254,116,14102,0
1290,128,14597,0
1302,121,14564,0
1322,114,14597,0
1307,135,14817,0
1286,109,14388,0
1324,120,14828,1
1293,113,14311,0
1292,152,14399,0
1294,109,14388,2
1278,126,14267,0
1313,126,14608,0
1303,131,14619,2
1304,119,14465,0
1283,119,14421,0
1313,117,14509,0
1279,115,14322,0
1352,132,14806,0
1275,116,14366,1
1313,125,14509,0
1307,132,14685,0
1305,117,14498,1
1297,123,14630,1
1275,132,14267,0
1313,124,14432,0
1279,104,14377,0
1298,129,14421,0
1292,130,14388,2
1302,125,14388,0
1291,103,14520,0
1295,135,14465,1
1273,121,14157,0
1299,120,14366,0
1289,104,14355,0
1297,137,14509,0
1299,116,14630,0
1309,129,14619,0
1287,107,14223,0
1312,112,14553,1
1286,131,14355,0
1310,137,14432,1
1306,103,14487,1
1313,121,14553,0
1312,115,14476,0
1285,137,14399,0
1318,121,14520,1
1308,135,14674,0
1309,121,14410,1
1313,125,14476,0
1301,123,14421,1
1295,127,14355,0
1298,123,14619,0
1316,117,14806,1
1305,114,14289,1
1284,123,14377,0
1275,127,14388,0
1306,109,14586,0
1314,114,14597,0
1292,105,14443,0
1318,132,14652,0
1287,131,14388,0
1301,112,14410,0
1288,122,14344,1
1302,107,14487,0
1275,134,14399,0
1327,133,14795,1
1270,145,14509,1
1296,122,14476,0
1311,127,14718,0
1293,120,14322,0
1282,127,14498,0
1288,105,14157,0
1286,109,14234,1
1305,125,14553,1
1308,125,14542,0
1288,132,14399,0
1274,114,14234,1
1304,107,14366,0
1288,120,14388,0
1308,113,14520,0
1299,124,14366,1
1262,109,14234,0
1271,119,14344,0
1276,103,14168,0
1276,119,14234,0
1288,128,14322,0
1315,129,14773,0
1288,127,14322,0
1317,122,14663,1
1296,108,14256,0
1329,124,14773,1
1295,145,14333,2
1307,115,14410,0
1279,114,14333,1
1274,124,14388,0
1268,122,14014,2
1306,111,14542,1
1306,120,14410,1
1261,119,14179,1
1307,112,14553,0
1272,130,14157,1
1279,102,14201,1
1306,134,14487,0
1293,114,14509,0
1274,126,14278,0
1300,101,14366,0
1279,121,14135,0
1298,112,14619,0
1321,123,14751,1
1296,101,14454,0
1288,130,14333,1
1328,142,14707,0
1280,124,14421,0
1273,137,14212,1
1275,111,14289,0
1291,116,14388,1
1323,111,14751,0
1303,107,14399,0
1281,125,14333,0
1308,123,14608,0
1326,128,14553,0
1290,107,14223,0
1317,128,14652,0
1307,119,14509,2
1289,113,14322,0
1300,111,14267,0
1299,130,14344,1
1309,126,14696,1
1283,113,14223,0
1292,122,14432,0
1337,126,14729,2
1284,110,14498,0
1320,122,14630,0
1287,109,14366,0
1274,111,14157,0
1308,113,14498,0
1297,136,14509,0
1281,101,14410,1
1323,122,14608,0
1303,121,14619,0
1285,119,14311,0
1328,129,14696,0
1286,121,14410,1
1301,103,14542,0
1288,132,14410,0
1319,117,14564,1
1294,131,14498,0
1306,117,14597,2
1304,136,14443,0
1308,121,14597,1
1296,111,14553,2
1281,117,14300,0
1320,112,14564,1
1304,130,14542,0
1313,117,14641,1
1279,124,14410,0
1324,109,14674,1
1290,100,14366,0
1288,130,14311,2
1285,121,14388,1
1287,117,14311,0
1300,126,14443,0
1285,116,14355,1
1275,129,14355,0
1291,136,14278,0
1288,118,14498,0
1325,131,14630,1
1308,115,14575,2
1301,128,14817,0
1312,102,14619,0
1284,119,14234,2
1289,126,14542,0
1308,134,14476,0
1287,116,14377,0
1287,127,14520,0
1326,127,14542,0
1292,127,14256,1
1300,101,14575,0
1295,105,14190,0
1317,108,14487,1
1307,121,14366,0
1311,114,14773,3
1294,117,14256,1
1286,127,14509,1
1299,107,14245,0
1289,116,14443,1
1315,125,14839,1
1300,131,14322,0
1316,108,14674,0
1313,132,14696,0
1303,126,14564,1
1317,137,14641,0
1288,102,14245,1
1325,123,14696,0
1288,124,14531,0
1271,116,14146,0
1297,108,14597,0
1291,107,14267,0
1317,124,14553,0
1279,131,14300,0
1312,127,14608,0
1295,122,14564,1
1300,102,14454,0
1304,138,14531,1
1293,110,14553,1
1289,113,14399,0
1282,126,14190,0
1290,107,14443,0
1285,118,14113,0
1275,110,14311,0
1314,138,14520,1
1275,106,14168,0
1295,110,14399,0
1303,99,14487,1
1315,107,14652,0
1282,106,14201,2
1298,117,14520,1
1335,135,14960,2
1282,120,14300,1
1307,126,14685,0
1312,110,14553,1
1274,117,14080,0
1282,132,14267,0
1310,111,14399,1
1279,110,14102,0
1303,123,14333,0
1307,114,14487,0
1292,107,14454,0
1281,105,14267,1
1308,96,14399,0
1313,116,14542,0
1299,122,14487,1
1311,95,14641,0
1289,103,14388,1
1294,115,14421,0
1298,118,14498,1
1322,101,14652,0
1307,142,14608,0
1296,127,14498,0
1271,102,14223,1
1299,122,14476,0
1282,135,14377,0
1285,110,14388,1
1317,119,14641,1
1320,107,14762,1
1294,106,14465,0
1325,130,14685,0
1274,116,14300,0
1299,118,14377,0
1292,99,14322,0
1308,111,14608,0
1316,129,14410,0
1312,122,14696,3
1311,117,14641,0
1287,133,14432,2
1300,132,14388,0
1287,113,14333,0
1309,113,14531,1
1293,119,14157,2
1290,116,14421,0
1294,107,14454,0
1276,126,14322,1
1305,141,14685,0
1325,124,14872,1
1289,127,14443,3
1295,128,14465,1
1288,118,14388,1
1296,113,14465,0
1303,107,14421,0
1286,118,14322,1
1287,117,14267,0
1296,117,14454,0
1288,107,14377,1
1291,133,14289,0
1292,124,14311,0
1298,110,14509,0
1307,132,14553,0
1277,125,14102,1
1290,115,14421,1
1258,127,14080,0
1311,122,14762,0
1303,114,14476,0
1324,107,14773,0
1281,111,14157,0
1259,109,14058,0
1295,137,14520,1
1315,125,14707,0
1319,113,14597,0
1323,120,14509,0
1294,123,14234,0
1292,116,14322,0
1307,110,14542,1
1252,105,13970,0
1314,140,14487,0
1343,115,14905,0
1295,116,14311,0
1290,134,14278,2
1304,111,14509,1
1279,108,14201,0
1298,132,14696,2
1304,120,14652,1
1313,115,14520,1
1293,114,14267,0
1302,115,14509,1
1310,136,14619,0
1289,131,14399,0
1299,120,14377,0
1278,120,14399,0
1274,111,14080,1
1274,122,14311,0
1285,126,14344,0
1281,105,14333,1
1306,121,14421,0
1300,138,14520,0
1297,126,14267,0
1273,124,14267,1
1276,133,14322,0
1292,95,14333,0
1319,132,14476,3
1280,134,14300,0
1301,130,14542,0
1282,122,14267,0
1257,104,14223,0
1297,133,14289,0
1269,99,14333,0
1291,117,14344,1
1300,135,14685,1
1307,136,14806,0
1302,123,14377,0
1297,125,14520,1
1330,119,14652,0
1300,131,14322,0
1294,121,14311,1
1300,125,14377,1
1303,114,14344,1
1313,132,14608,0
1277,118,14157,0
1305,109,14366,0
1277,109,14201,0
1290,128,14564,0
1289,120,14421,0
1313,140,14641,0
1307,115,14520,0
1293,121,14531,0
1289,133,14311,0
1302,130,14652,0
1320,120,14685,0
1307,119,14432,0
1268,130,14377,0
1282,132,14278,1
1279,115,14190,0
1278,137,14421,1
1295,118,14388,0
1287,100,14113,2
1295,111,14542,0
1318,124,14795,0
1276,112,14047,1
1280,96,14267,0
1312,114,14564,0
1337,123,14817,2
1276,128,14201,0
1274,145,14443,0
1284,125,14278,0
1315,119,14443,1
1297,111,14399,0
1298,127,14366,0
1294,120,14278,0
1294,130,14465,0
1317,110,14619,1
1296,130,14366,0
1270,128,14388,0
1279,136,14443,0
1334,125,14839,0
1307,112,14586,0
1316,114,14784,1
1298,131,14575,0
1305,119,14289,1
1283,149,14410,0
1288,112,14256,2
1306,119,14410,0
1282,125,14355,0
1309,126,14399,1
1305,128,14740,1
1296,110,14256,0
1283,132,14476,1
1282,104,14289,0
1292,123,14190,0
1277,118,14333,0
1310,121,14586,0
1294,121,14289,0
1299,139,14410,0
1283,121,14432,0
1288,126,14322,0
1308,123,14608,0
1295,124,14377,0
1286,124,14454,0
1310,107,14564,2
1299,106,14520,0
1296,122,14388,0
1300,122,14388,0
1294,129,14652,0
1309,117,14630,3
1305,124,14586,1
1316,125,14707,0
1288,120,14355,1
1307,117,14465,0
1285,119,14454,1
1307,121,14498,1
1285,131,14377,1
1297,125,14663,0
1263,134,14113,0
1279,128,14454,0
1276,115,14234,0
1261,111,14179,1
1284,106,14289,0
1282,137,14443,1
1300,124,14476,0
1326,128,14696,0
1300,124,14509,0
1316,112,14685,0
1301,111,14498,0
1299,123,14465,0
1287,116,14344,0
1299,117,14542,2
