recovery_query,err_without_check,check_query,recollect_query,err_with_check,total_query
1323,68,1284,1698,0,4305
1297,66,1178,1343,0,3818
1314,71,1194,1645,0,4153
1307,53,1174,1214,0,3695
1318,62,1168,1306,0,3792
1293,67,1180,1390,0,3863
1289,56,1178,1443,0,3910
1298,77,1244,1472,1,4014
1324,54,1192,1385,0,3901
1293,60,1152,1224,0,3669
1284,63,1164,1311,0,3759
1334,56,1142,1173,0,3649
1299,62,1150,1302,0,3751
1318,79,1182,1389,0,3889
1307,60,1180,1293,0,3780
1285,66,1148,1191,1,3624
1322,61,1156,1331,0,3809
1300,58,1150,1335,0,3785
1296,70,1166,1369,0,3831
1296,71,1152,1337,0,3785
1283,62,1136,1133,0,3552
1282,44,1172,1281,0,3735
1304,65,1216,1456,0,3976
1294,63,1176,1505,1,3975
1308,65,1232,1475,0,4015
1278,59,1176,1257,2,3711
1331,67,1176,1404,0,3911
1303,60,1190,1317,0,3810
1325,65,1196,1521,0,4042
1310,60,1208,1389,0,3907
1283,48,1210,1280,0,3773
1303,59,1184,1538,0,4025
1313,60,1194,1475,0,3982
1304,65,1262,1772,0,4338
1281,65,1220,1626,0,4127
1305,67,1178,1350,1,3833
1278,56,1192,1325,0,3795
1295,68,1196,1436,0,3927
1290,59,1278,1485,0,4053
1312,52,1134,1169,1,3615
1304,58,1150,1252,0,3706
1311,61,1162,1291,1,3764
1340,61,1222,1661,0,4223
1329,56,1196,1395,1,3920
1295,68,1188,1334,0,3817
1311,63,1216,1508,0,4035
1312,65,1174,1398,0,3884
1294,56,1188,1521,0,4003
1307,77,1294,1818,0,4419
1313,63,1178,1355,0,3846
1307,66,1246,1535,0,4088
1304,47,1184,1244,0,3732
1296,58,1166,1302,0,3764
1334,72,1176,1386,0,3896
1290,68,1274,1723,0,4287
1312,76,1302,1830,0,4444
1310,53,1198,1394,0,3902
1320,60,1148,1326,0,3794
1301,60,1208,1306,0,3815
1320,64,1188,1443,0,3951
1314,68,1142,1338,0,3794
1311,77,1144,1198,0,3653
1314,61,1196,1458,0,3968
1309,77,1204,1417,0,3930
1291,70,1208,1297,0,3796
1318,54,1156,1261,0,3735
1304,59,1164,1423,0,3891
1266,53,1188,1260,0,3714
1278,73,1186,1525,0,3989
1302,70,1230,1495,0,4027
1324,63,1152,1373,0,3849
1289,60,1172,1192,0,3653
1298,66,1210,1510,0,4018
1289,66,1214,1587,1,4090
1280,61,1154,1336,0,3770
1298,75,1210,1585,0,4093
1301,56,1186,1298,0,3785
1265,64,1214,1544,0,4023
1298,69,1168,1451,2,3917
1305,65,1216,1575,1,4096
1297,50,1116,1039,0,3452
1312,60,1168,1372,0,3852
1332,75,1204,1599,0,4135
1310,59,1200,1437,0,3947
1282,65,1234,1508,1,4024
1304,55,1134,1051,0,3489
1308,53,1126,1185,0,3619
1309,57,1168,1373,0,3850
1289,60,1168,1385,1,3842
1314,79,1192,1451,0,3957
1308,61,1164,1371,0,3843
1311,76,1204,1520,0,4035
1288,58,1166,1260,0,3714
1295,69,1272,1841,1,4408
1308,62,1182,1329,0,3819
1302,69,1162,1497,0,3961
1319,63,1222,1419,0,3960
1291,61,1148,1225,1,3664
1317,73,1200,1669,0,4186
1281,64,1190,1508,1,3979
1293,69,1182,1564,0,4039
1285,59,1180,1437,0,3902
1303,60,1160,1225,2,3688
1288,51,1156,1179,1,3623
1305,62,1164,1258,0,3727
1317,62,1178,1420,0,3915
1282,67,1196,1490,0,3968
1296,66,1220,1410,0,3926
1304,67,1142,1272,1,3718
1313,70,1166,1476,0,3955
1310,64,1202,1450,0,3962
1273,52,1162,1206,0,3641
1286,68,1172,1306,0,3764
1292,56,1190,1282,0,3764
1295,61,1180,1355,0,3830
1327,79,1214,1588,0,4129
1285,68,1194,1366,0,3845
1295,68,1146,1180,0,3621
1287,66,1132,1289,0,3708
1324,73,1212,1600,0,4136
1296,71,1198,1494,0,3988
1318,72,1206,1479,0,4003
1303,65,1142,1219,0,3664
1295,80,1226,1638,0,4159
1314,38,1182,1150,0,3646
1312,64,1168,1283,0,3763
1305,52,1220,1341,0,3866
1309,52,1136,1113,0,3558
1317,59,1138,1097,0,3552
1284,53,1166,1318,1,3768
1296,58,1198,1298,0,3792
1278,73,1256,1585,0,4119
1314,71,1228,1551,0,4093
1299,64,1228,1531,1,4058
1302,64,1140,1302,0,3744
1318,72,1218,1550,0,4086
1323,68,1204,1503,0,4030
1298,72,1206,1461,0,3965
1280,62,1158,1383,0,3821
1310,58,1144,1240,0,3694
1298,60,1180,1266,0,3744
1300,57,1196,1341,0,3837
1288,61,1198,1376,0,3862
1298,60,1164,1401,0,3863
1322,70,1154,1270,0,3746
1331,59,1150,1291,0,3772
1313,61,1148,1348,0,3809
1278,68,1174,1435,0,3887
1296,58,1184,1364,0,3844
1285,73,1140,1374,0,3799
1309,65,1134,1424,0,3867
1312,56,1198,1336,0,3846
1313,66,1208,1655,0,4176
1285,65,1132,1280,0,3697
1272,80,1200,1476,0,3948
1292,53,1144,1253,0,3689
1317,61,1188,1323,1,3828
1285,62,1182,1366,0,3833
1302,44,1122,1279,0,3703
1328,62,1198,1493,0,4019
1310,55,1228,1507,1,4045
1307,55,1164,1212,0,3683
1314,60,1196,1409,0,3919
1294,65,1178,1302,0,3774
1300,66,1206,1521,0,4027
1309,52,1112,1176,0,3597
1291,73,1234,1575,0,4100
1301,72,1218,1549,0,4068
1275,67,1182,1264,0,3721
1311,70,1210,1477,0,3998
1297,61,1210,1487,0,3994
1280,52,1154,1122,0,3556
1298,75,1236,1600,0,4134
1311,79,1216,1632,0,4159
1280,68,1204,1493,0,3977
1301,67,1208,1488,1,3997
1309,53,1186,1358,0,3853
1312,59,1188,1229,0,3729
1300,57,1224,1397,0,3921
1315,68,1224,1614,0,4153
1308,54,1206,1409,0,3923
1313,58,1218,1461,0,3992
1311,66,1186,1636,0,4133
1299,57,1220,1407,0,3926
1262,63,1142,1331,0,3735
1312,59,1184,1426,0,3922
1323,69,1122,1208,0,3653
1299,63,1144,1283,0,3726
1288,57,1198,1333,1,3819
1288,64,1212,1490,0,3990
1284,61,1186,1320,0,3790
1305,60,1138,1223,0,3666
1324,62,1178,1358,0,3860
1311,67,1226,1537,0,4074
1285,65,1160,1260,0,3705
1304,59,1210,1483,0,3997
1292,71,1236,1665,0,4193
1287,69,1206,1383,0,3876
1289,63,1206,1504,0,3999
1334,47,1136,1169,0,3639
1323,59,1230,1564,0,4117
1299,66,1156,1121,1,3576
1308,56,1170,1269,0,3747
1313,62,1108,1063,0,3484
1317,52,1156,1216,0,3689
1294,47,1144,1151,0,3589
1320,68,1174,1437,0,3931
1307,61,1212,1467,0,3986
1289,62,1148,1241,0,3678
1280,61,1226,1546,0,4052
1301,71,1176,1321,0,3798
1326,55,1150,1208,0,3684
1305,58,1176,1382,0,3863
1296,57,1176,1291,0,3763
1285,60,1214,1407,0,3906
1295,59,1154,1257,0,3706
1298,70,1180,1440,0,3918
1305,64,1248,1553,0,4106
1292,50,1160,1132,0,3584
1280,68,1160,1289,0,3729
1321,66,1264,1622,0,4207
1312,64,1174,1342,0,3828
1319,63,1170,1297,0,3786
1317,62,1176,1406,0,3899
1304,64,1194,1409,0,3907
1309,75,1210,1427,0,3946
1308,74,1188,1389,0,3885
1332,66,1144,1351,0,3827
1303,61,1192,1350,0,3845
1302,81,1244,1742,0,4288
1321,59,1172,1468,0,3961
1295,65,1190,1372,1,3857
1302,69,1242,1556,0,4100
1293,68,1238,1541,0,4072
1322,65,1182,1470,0,3974
1324,56,1206,1366,0,3896
1268,59,1184,1410,0,3862
1313,66,1230,1655,0,4198
1305,61,1216,1566,0,4087
1301,54,1166,1287,0,3754
1301,58,1168,1288,0,3757
1305,62,1214,1520,0,4039
1281,61,1186,1280,1,3747
1331,55,1170,1295,1,3796
1307,67,1182,1301,0,3790
1282,55,1210,1367,0,3859
1301,46,1184,1316,0,3801
1296,53,1162,1228,0,3686
1271,50,1102,972,0,3345
1314,63,1126,1195,0,3635
1299,57,1148,1340,0,3787
1268,64,1160,1227,0,3655
1304,53,1162,1203,0,3669
1297,69,1160,1340,0,3797
1306,57,1214,1483,0,4003
1291,59,1166,1169,0,3626
1304,52,1188,1370,0,3862
1321,56,1198,1521,0,4040
1304,67,1164,1441,0,3909
1293,74,1148,1364,0,3805
1295,72,1248,1529,2,4072
1312,54,1152,1270,1,3734
1306,67,1228,1504,0,4038
1326,60,1144,1219,0,3689
1306,65,1194,1417,0,3917
1296,68,1180,1381,0,3857
1321,41,1174,1235,0,3730
1300,64,1166,1384,0,3850
1284,59,1186,1363,0,3833
1289,79,1174,1421,0,3884
1309,66,1210,1531,0,4050
1298,60,1134,1210,0,3642
1286,71,1210,1614,1,4110
1266,77,1188,1525,1,3979
1331,52,1152,1305,0,3788
1272,66,1150,1227,0,3649
1287,65,1164,1403,0,3854
1279,54,1228,1362,0,3869
1291,71,1214,1504,0,4009
1289,63,1166,1442,0,3897
1293,67,1184,1292,1,3769
1307,51,1146,1199,0,3652
1280,58,1156,1200,0,3636
1302,64,1168,1298,0,3768
1323,66,1204,1604,0,4131
1321,63,1194,1395,0,3910
1263,63,1134,1145,0,3542
1296,64,1192,1425,0,3913
1305,66,1194,1470,0,3969
1324,64,1192,1439,1,3955
1279,48,1120,1188,0,3587
1287,63,1168,1431,0,3886
1284,77,1218,1631,0,4133
1317,63,1146,1284,0,3747
1289,52,1144,1211,0,3644
1302,63,1178,1329,0,3809
1308,56,1122,1206,0,3636
1323,59,1190,1466,0,3979
1315,72,1200,1537,0,4052
1302,75,1212,1358,0,3872
1302,55,1164,1323,0,3789
1307,66,1198,1509,0,4014
1297,65,1160,1252,0,3709
1306,59,1142,1315,0,3763
1332,75,1216,1707,0,4255
1285,71,1220,1521,0,4026
1298,65,1168,1337,0,3803
1283,54,1158,1189,0,3630
1321,76,1228,1633,0,4182
1311,79,1228,1614,0,4153
1282,74,1216,1537,0,4035
1297,62,1202,1338,0,3837
1297,72,1174,1373,0,3844
1287,62,1206,1399,0,3892
1314,65,1224,1570,0,4108
1290,53,1112,1116,0,3518
1307,57,1218,1596,0,4121
1279,64,1224,1557,1,4060
1317,67,1250,1730,0,4297
1308,62,1190,1343,0,3841
1306,67,1158,1368,1,3832
1325,64,1180,1471,0,3976
1312,60,1160,1424,0,3896
1305,65,1198,1473,1,3976
1305,62,1136,1280,0,3721
1304,57,1092,1105,0,3501
1333,66,1176,1352,0,3861
1312,49,1176,1380,0,3868
1324,55,1136,1223,0,3683
1293,77,1170,1444,0,3907
1321,79,1170,1470,0,3961
1292,67,1172,1369,0,3833
1324,57,1182,1332,0,3838
1296,78,1242,1687,0,4225
1304,69,1182,1311,0,3797
1320,55,1162,1281,0,3763
1302,73,1164,1382,0,3848
1315,55,1126,1209,0,3650
1294,72,1190,1470,0,3954
1301,58,1170,1336,0,3807
1322,56,1180,1441,2,3943
1299,80,1268,1885,0,4452
1301,75,1186,1543,0,4030
1305,65,1212,1442,0,3959
1331,66,1170,1464,0,3965
1294,75,1214,1390,0,3898
1301,62,1148,1308,0,3757
1303,63,1212,1617,0,4132
1314,62,1212,1534,0,4060
1302,61,1188,1361,0,3851
1307,75,1170,1484,0,3961
1308,65,1166,1385,0,3859
1296,65,1192,1306,0,3794
1299,62,1148,1238,0,3685
1336,55,1170,1222,1,3728
1320,49,1138,1290,0,3748
1316,62,1180,1465,0,3961
1306,61,1232,1529,0,4067
1285,66,1146,1264,0,3695
1320,65,1188,1430,1,3938
1299,67,1164,1394,0,3857
1304,65,1202,1483,0,3989
1275,70,1200,1482,0,3957
1274,74,1196,1439,0,3909
1317,50,1130,1230,0,3677
1332,46,1156,1191,0,3679
1296,56,1190,1220,0,3706
1315,48,1146,1209,1,3670
1305,68,1234,1488,0,4027
1301,54,1164,1267,0,3732
1296,60,1186,1285,1,3767
1313,71,1200,1459,1,3972
1305,77,1216,1618,0,4139
1300,60,1148,1248,0,3696
1290,70,1170,1273,0,3733
1304,57,1152,1167,0,3623
1300,62,1162,1345,0,3807
1287,60,1166,1240,0,3693
1286,61,1236,1346,0,3868
1355,52,1148,1369,0,3872
1297,63,1202,1433,0,3932
1302,64,1182,1395,0,3879
1310,56,1214,1337,0,3861
1322,63,1188,1435,0,3945
1298,48,1176,1304,0,3778
1314,55,1182,1427,0,3923
1287,64,1178,1383,0,3848
1294,61,1170,1297,0,3761
1311,69,1182,1433,0,3926
1292,64,1214,1418,0,3924
1296,55,1146,1212,0,3654
1313,63,1160,1322,0,3795
1306,61,1168,1281,0,3755
1302,69,1156,1214,0,3672
1285,57,1200,1341,0,3826
1304,67,1178,1364,0,3846
1280,59,1204,1510,1,3994
1292,66,1160,1280,0,3732
1308,55,1144,1255,0,3707
1291,68,1204,1401,0,3896
1294,64,1164,1382,0,3840
1285,64,1186,1380,0,3851
1288,77,1250,1794,0,4332
1310,66,1220,1596,0,4126
1331,66,1118,1232,0,3681
1313,58,1252,1593,0,4158
1298,64,1178,1282,0,3758
1311,56,1110,1070,0,3491
1293,61,1212,1423,1,3928
1290,52,1174,1302,1,3766
1313,47,1154,1188,0,3655
1302,58,1190,1241,1,3733
1305,62,1228,1515,0,4048
1268,58,1164,1243,0,3675
1313,80,1256,1766,1,4335
1283,57,1156,1199,0,3638
1293,58,1164,1376,0,3833
1317,69,1166,1390,0,3873
1299,63,1194,1447,0,3940
1318,60,1204,1476,0,3998
1268,52,1168,1197,0,3633
1287,78,1196,1622,0,4105
1309,69,1188,1505,1,4002
1300,65,1190,1557,0,4047
1303,66,1196,1431,0,3930
1302,71,1168,1329,0,3799
1280,43,1096,961,0,3337
1303,70,1270,1465,0,4038
1317,67,1178,1479,0,3974
1310,55,1168,1302,0,3780
1308,66,1186,1343,0,3837
1326,63,1186,1382,0,3894
1283,71,1244,1536,0,4063
1302,66,1178,1326,1,3806
1297,71,1184,1435,1,3916
1304,61,1194,1359,0,3857
1288,59,1196,1345,0,3829
1299,53,1184,1182,0,3665
1305,56,1194,1351,0,3850
1303,59,1112,1108,0,3523
1300,73,1236,1556,0,4092
1310,66,1206,1449,0,3965
1301,64,1218,1500,0,4019
1309,58,1170,1304,0,3783
1290,60,1166,1393,0,3849
1295,58,1160,1188,0,3643
1276,62,1222,1494,0,3992
1299,62,1174,1283,0,3756
1304,66,1188,1611,0,4103
1283,49,1136,1145,0,3564
1310,65,1144,1227,0,3681
1298,66,1172,1348,0,3818
1296,63,1242,1531,0,4069
1285,61,1198,1417,0,3900
1307,70,1208,1386,0,3901
1299,55,1226,1458,0,3983
1290,84,1232,1618,0,4140
1290,56,1178,1420,1,3888
1299,57,1248,1456,0,4003
1289,74,1192,1495,2,3976
1306,72,1186,1441,1,3933
1301,65,1200,1427,0,3928
1309,64,1168,1496,0,3973
1304,77,1178,1493,0,3975
1295,64,1224,1468,0,3987
1304,69,1172,1488,0,3964
1280,56,1178,1323,0,3781
1302,68,1216,1489,0,4007
1284,46,1168,1208,0,3660
1306,70,1196,1554,0,4056
1302,64,1184,1299,0,3785
1291,81,1202,1424,0,3917
1309,64,1270,1635,0,4214
1304,55,1168,1286,1,3758
1322,76,1230,1756,0,4308
1283,67,1166,1281,1,3730
1308,75,1194,1544,1,4046
1297,65,1174,1346,0,3817
1274,59,1154,1264,0,3692
1326,61,1158,1387,1,3871
1302,68,1192,1408,0,3902
1271,65,1194,1485,0,3950
1299,66,1238,1566,0,4103
1302,51,1154,1204,0,3660
1315,64,1184,1405,0,3904
1299,72,1192,1387,0,3878
1299,72,1230,1637,0,4166
1304,71,1194,1455,0,3953
1299,73,1192,1420,1,3911
1305,77,1188,1478,0,3971
1332,67,1168,1399,0,3899
1284,70,1226,1463,0,3973
1279,69,1194,1645,0,4118
1312,68,1206,1446,0,3964
1288,60,1198,1375,0,3861
1281,62,1154,1291,0,3726
1300,54,1202,1293,0,3795
1298,63,1178,1317,0,3793
1308,71,1142,1344,0,3794
1318,75,1184,1522,0,4024
1312,64,1182,1531,0,4025
1311,58,1196,1378,0,3885
1291,64,1158,1383,0,3832
1294,58,1184,1331,0,3809
1326,68,1162,1296,0,3784
1294,56,1168,1281,0,3743
1305,61,1198,1515,0,4018
1291,56,1180,1275,0,3746
1310,59,1214,1434,0,3958
1297,64,1144,1247,0,3688
1318,72,1202,1445,0,3965
1302,55,1176,1370,1,3848
1285,70,1176,1463,0,3924
1319,60,1204,1536,0,4059
1276,62,1172,1368,1,3816
1290,61,1162,1183,0,3635
1288,73,1212,1511,0,4011
1290,63,1182,1503,0,3975
1275,64,1184,1426,0,3885
1299,62,1198,1369,0,3866
1297,67,1192,1521,0,4010
1281,62,1178,1263,0,3722
1288,61,1170,1333,0,3791
1295,57,1166,1314,0,3775
1340,62,1174,1380,0,3894
1290,64,1184,1372,1,3846
1306,56,1142,1330,0,3778
1302,73,1152,1358,0,3812
1304,59,1202,1549,0,4055
1311,60,1212,1403,0,3926
1288,65,1226,1528,1,4042
1307,59,1176,1296,0,3779
1321,64,1176,1301,0,3798
1299,49,1202,1257,0,3758
1289,66,1280,1613,1,4182
1297,71,1230,1481,0,4008
1300,69,1188,1433,0,3921
1320,72,1236,1574,0,4130
1312,53,1132,1194,0,3638
1310,64,1196,1455,0,3961
1306,58,1160,1270,0,3736
1298,50,1148,1193,0,3639
1295,56,1230,1399,0,3924
1273,73,1194,1418,1,3885
1300,58,1246,1385,0,3931
1301,75,1192,1574,0,4067
1300,65,1246,1539,0,4085
1316,55,1210,1393,0,3919
1328,59,1176,1331,0,3835
1291,58,1206,1325,0,3822
1267,61,1146,1208,0,3621
1323,73,1214,1444,0,3981
1267,62,1176,1229,0,3672
1285,61,1174,1397,0,3856
1283,61,1156,1202,0,3641
1293,56,1178,1288,1,3759
1325,68,1180,1508,0,4013
1297,67,1166,1382,0,3845
1320,52,1152,1258,0,3730
1308,58,1160,1281,0,3749
1298,64,1176,1429,1,3903
1321,61,1178,1418,0,3917
1324,68,1182,1464,0,3970
1305,66,1150,1459,0,3914
1307,73,1276,1702,0,4285
1281,56,1126,1177,0,3584
1313,74,1214,1627,0,4154
1304,60,1192,1388,0,3884
1306,61,1182,1317,0,3805
1302,57,1174,1387,0,3863
1319,63,1198,1303,0,3820
1285,59,1158,1381,0,3824
1304,68,1244,1596,1,4144
1282,58,1194,1434,1,3910
1292,62,1140,1149,0,3581
1325,72,1208,1489,0,4022
1321,67,1200,1424,0,3945
1315,69,1226,1540,0,4081
1295,52,1220,1449,0,3964
1308,60,1184,1383,0,3875
1300,57,1138,1219,0,3657
1302,60,1140,1270,0,3712
1314,53,1160,1173,0,3647
1264,57,1154,1203,1,3621
1303,71,1208,1498,0,4009
1336,74,1222,1673,1,4231
1293,55,1182,1444,0,3919
1321,64,1176,1437,0,3934
1288,74,1192,1533,0,4013
1320,59,1156,1342,0,3818
1294,66,1206,1471,0,3971
1288,71,1174,1273,0,3735
1308,68,1180,1440,0,3928
1289,69,1194,1355,1,3838
1287,53,1160,1209,1,3656
1336,59,1178,1288,0,3802
1320,67,1198,1458,0,3976
1320,60,1198,1493,0,4011
1310,56,1136,1338,0,3784
1332,73,1192,1540,0,4064
1307,66,1168,1489,0,3964
1308,80,1194,1607,0,4109
1316,54,1208,1367,0,3891
1309,78,1180,1425,0,3914
1279,59,1188,1388,0,3855
1284,62,1218,1324,0,3826
1286,59,1178,1374,0,3838
1291,59,1130,1236,0,3657
1305,72,1186,1534,0,4025
1297,67,1182,1458,0,3937
1292,66,1182,1336,0,3810
1319,66,1262,1794,0,4375
1311,59,1206,1344,1,3861
1326,66,1228,1648,0,4202
1317,70,1188,1486,0,3991
1291,48,1180,1387,0,3858
1326,58,1216,1399,0,3941
1309,61,1138,1160,0,3607
1300,66,1202,1452,0,3954
1290,62,1180,1476,0,3946
1296,62,1204,1384,0,3884
1312,68,1138,1252,1,3702
1320,69,1182,1515,0,4017
1291,54,1194,1293,0,3778
1292,60,1248,1513,0,4053
1285,54,1142,1236,0,3663
1300,74,1194,1387,0,3881
1321,75,1192,1481,0,3994
1295,78,1232,1572,0,4099
1306,61,1190,1311,0,3807
1300,69,1182,1276,0,3758
1300,56,1194,1352,1,3846
1299,62,1182,1401,0,3882
1319,72,1132,1221,0,3672
1306,62,1170,1307,0,3783
1303,61,1140,1194,1,3637
1284,75,1184,1421,0,3889
1280,54,1160,1228,1,3668
1304,56,1150,1267,0,3721
1278,58,1128,1232,0,3638
1286,67,1150,1268,0,3704
1300,74,1190,1594,1,4084
1289,72,1212,1566,0,4067
1278,64,1190,1238,0,3706
1329,72,1214,1613,0,4156
1320,71,1158,1357,0,3835
1310,78,1214,1672,0,4196
1317,57,1130,1170,0,3617
1330,60,1146,1225,2,3701
1294,62,1184,1499,0,3977
1295,62,1214,1601,0,4110
1313,80,1256,1712,0,4281
1317,56,1112,1160,0,3589
1329,58,1222,1408,0,3959
1317,69,1204,1562,0,4083
1327,65,1178,1306,0,3811
1292,67,1196,1528,0,4016
1320,64,1152,1397,0,3869
1283,65,1202,1638,0,4123
1287,73,1204,1543,0,4034
1324,65,1116,1162,0,3602
1291,63,1196,1347,0,3834
1318,65,1178,1463,0,3959
1292,57,1188,1393,0,3873
1289,65,1176,1348,0,3813
1310,48,1186,1488,0,3984
1284,69,1140,1383,0,3807
1310,57,1174,1213,0,3697
1328,61,1168,1328,0,3824
1318,63,1186,1423,0,3927
1322,66,1230,1487,0,4039
1317,57,1154,1388,0,3859
1294,66,1218,1459,1,3971
1301,58,1172,1144,0,3617
1327,68,1200,1409,1,3936
1294,54,1184,1268,0,3746
1309,61,1252,1436,0,3997
1311,55,1178,1283,0,3772
1301,64,1174,1357,0,3832
1292,60,1168,1390,0,3850
1322,59,1148,1266,0,3736
1311,57,1176,1486,0,3973
1295,75,1182,1488,0,3965
1310,67,1142,1200,0,3652
1283,70,1176,1442,0,3901
1283,53,1180,1348,0,3811
1306,66,1198,1438,0,3942
1313,58,1198,1480,0,3991
1304,65,1178,1350,0,3832
1321,64,1170,1427,0,3918
1300,64,1190,1410,0,3900
1336,68,1232,1489,0,4057
1297,58,1184,1345,0,3826
1292,62,1186,1311,0,3789
1310,65,1220,1557,0,4087
1318,60,1144,1235,0,3697
1301,69,1156,1326,0,3783
1293,74,1214,1701,0,4208
1296,64,1164,1345,0,3805
1284,57,1184,1322,1,3790
1283,64,1124,1212,0,3619
1320,56,1136,1271,0,3727
1300,60,1158,1224,0,3682
1289,55,1144,1299,0,3732
1303,73,1156,1373,0,3832
1291,51,1198,1258,0,3747
1305,51,1156,1249,0,3710
1289,62,1182,1556,0,4027
1311,57,1164,1331,1,3806
1302,69,1190,1523,0,4015
1302,58,1200,1243,1,3745
1318,53,1170,1068,0,3556
1299,63,1140,1225,0,3664
1313,61,1234,1617,0,4164
1299,67,1188,1471,0,3958
1306,64,1180,1356,0,3842
1341,60,1132,1248,0,3721
1306,55,1158,1312,0,3776
1305,66,1242,1602,0,4149
1299,63,1186,1340,1,3825
1297,71,1172,1454,0,3923
1298,56,1180,1289,0,3767
1313,61,1182,1395,0,3890
1296,64,1230,1482,0,4008
1321,64,1158,1343,0,3822
1326,66,1212,1409,0,3947
1290,65,1262,1524,0,4076
1306,57,1230,1619,0,4155
1309,60,1196,1307,0,3812
1297,57,1180,1407,0,3884
1268,67,1208,1438,0,3914
1300,77,1208,1503,0,4011
1318,67,1182,1306,0,3806
1302,71,1210,1606,1,4118
1300,73,1162,1345,0,3807
1292,67,1240,1555,1,4087
1283,67,1154,1295,0,3732
1313,78,1212,1515,0,4040
1297,74,1264,1637,0,4198
1292,72,1164,1301,0,3757
1283,57,1196,1367,0,3846
1300,62,1216,1483,1,3999
1305,73,1168,1398,0,3871
1299,67,1198,1527,0,4024
1285,70,1180,1285,0,3750
1307,71,1180,1412,0,3899
1307,82,1220,1632,0,4159
1309,69,1174,1500,0,3983
1297,66,1232,1445,1,3974
1287,64,1168,1260,1,3715
1292,61,1156,1197,0,3645
1274,51,1166,1284,0,3724
1289,56,1208,1326,0,3823
1307,56,1120,1100,1,3527
1295,70,1186,1540,0,4021
1313,55,1180,1421,0,3914
1310,69,1194,1359,0,3863
1325,63,1172,1312,0,3809
1319,61,1144,1163,0,3626
1312,68,1174,1470,1,3956
1305,55,1158,1229,0,3692
1295,49,1150,1229,1,3674
1289,61,1146,1174,0,3609
1308,68,1226,1424,0,3958
1289,75,1152,1380,1,3821
1336,63,1182,1302,0,3820
1318,70,1230,1429,1,3977
1314,51,1146,1147,0,3607
1288,68,1214,1457,1,3959
1276,44,1178,1258,0,3712
1312,64,1238,1457,0,4007
1298,68,1140,1332,0,3770
1310,62,1238,1449,0,3997
1327,51,1138,1142,0,3607
1324,62,1270,1608,0,4202
1332,65,1192,1501,0,4025
1273,49,1116,1088,0,3477
1314,56,1120,994,0,3428
1308,69,1226,1527,0,4061
1278,61,1172,1290,0,3740
1304,66,1200,1395,0,3899
1317,57,1156,1267,0,3740
1315,51,1200,1236,0,3751
1312,67,1160,1298,0,3770
1295,58,1128,1091,0,3514
1303,61,1230,1606,0,4139
1300,49,1184,1170,0,3654
1295,63,1144,1261,0,3700
1321,63,1190,1561,0,4072
1279,80,1182,1494,0,3955
1287,66,1168,1383,0,3838
1304,71,1154,1334,0,3792
1305,74,1152,1291,0,3748
1321,59,1156,1288,0,3765
1324,71,1236,1565,0,4125
1289,69,1186,1453,0,3928
1285,45,1146,1252,0,3683
1331,66,1180,1449,0,3960
1298,56,1208,1386,0,3892
1295,62,1192,1408,0,3895
1285,63,1166,1246,0,3697
1285,63,1170,1351,0,3806
1314,64,1152,1213,0,3679
1342,62,1166,1260,1,3768
1298,58,1198,1399,0,3895
1308,73,1200,1605,0,4113
1300,63,1170,1406,1,3876
1309,72,1228,1673,0,4210
1307,72,1178,1387,0,3872
1297,61,1140,1192,0,3629
1310,63,1198,1365,2,3873
1300,74,1218,1462,0,3980
1295,80,1194,1525,0,4014
1280,61,1164,1359,0,3803
1283,59,1158,1210,0,3651
1339,50,1170,1204,0,3713
1303,60,1228,1567,0,4098
1311,60,1144,1272,0,3727
1296,51,1188,1282,0,3766
1299,66,1136,1197,0,3632
1300,61,1176,1369,0,3845
1317,62,1196,1438,0,3951
1298,69,1220,1697,0,4215
1321,67,1230,1596,0,4147
1285,61,1166,1316,0,3767
1314,62,1136,1144,0,3594
1284,69,1188,1363,0,3835
1298,55,1222,1351,0,3871
1303,60,1198,1411,0,3912
1274,69,1156,1340,0,3770
1319,64,1204,1431,0,3954
1330,54,1160,1199,0,3689
1321,74,1252,1644,0,4217
1333,64,1156,1431,0,3920
1278,58,1160,1350,1,3788
1293,69,1156,1307,0,3756
1288,81,1228,1511,0,4027
1298,65,1208,1537,0,4043
1286,67,1182,1357,0,3825
1307,56,1138,1347,0,3792
1279,55,1148,1192,0,3619
1330,70,1218,1652,1,4200
1311,57,1196,1356,1,3863
1320,59,1248,1531,0,4099
1307,57,1184,1410,0,3901
1294,68,1180,1456,0,3930
1308,72,1200,1364,1,3872
1279,63,1184,1417,0,3880
1314,68,1228,1509,0,4051
1264,59,1204,1437,0,3905
1300,62,1172,1384,0,3856
1294,62,1128,1185,0,3607
1319,69,1226,1476,0,4021
1292,62,1164,1342,0,3798
1336,61,1220,1412,0,3968
1283,64,1220,1528,0,4031
1300,58,1178,1300,0,3778
1333,71,1198,1442,0,3973
1311,61,1160,1394,0,3865
1275,64,1206,1347,1,3828
1305,65,1190,1543,0,4038
1294,64,1200,1469,0,3963
1317,63,1236,1536,0,4089
1313,58,1188,1318,0,3819
1319,52,1206,1429,0,3954
1313,55,1192,1424,0,3929
1315,62,1158,1246,0,3719
1292,60,1190,1467,0,3949
1290,65,1174,1310,0,3774
1303,59,1212,1396,0,3911
1285,55,1202,1369,0,3856
1316,81,1214,1626,1,4156
1265,64,1208,1494,0,3967
