recovery_query,ori_err_cof,check_query,recollect_query,err_cof,total_query
1331,6,256,89,2,1676
1328,3,256,32,0,1616
1318,9,256,106,0,1680
1311,5,256,89,0,1656
1317,15,256,134,2,1707
1288,8,256,87,0,1631
1327,4,256,55,0,1638
1306,2,256,52,0,1614
1275,3,256,79,0,1610
1295,9,256,93,1,1644
1309,10,256,104,0,1669
1349,12,256,121,2,1726
1308,8,256,91,1,1655
1308,6,256,71,1,1635
1288,5,256,50,1,1594
1289,6,256,67,1,1612
1308,9,256,103,2,1667
1308,4,256,53,0,1617
1285,9,256,110,2,1651
1306,7,256,103,2,1665
1325,8,256,132,1,1713
1300,5,256,82,1,1638
1322,2,256,39,0,1617
1320,7,256,69,2,1645
1321,5,256,47,1,1624
1299,6,256,73,0,1628
1310,6,256,80,0,1646
1315,4,256,41,0,1612
1322,9,256,110,1,1688
1305,5,256,53,0,1614
1324,8,256,116,0,1696
1312,10,256,101,1,1669
1302,9,256,94,1,1652
1286,8,256,99,1,1641
1293,12,256,117,1,1666
1319,3,256,61,0,1636
1319,8,256,77,1,1652
1341,6,256,60,0,1657
1299,5,256,51,0,1606
1323,10,256,91,0,1670
1286,3,256,39,0,1581
1297,3,256,37,0,1590
1294,4,256,45,1,1595
1307,9,256,101,0,1664
1303,5,256,52,2,1611
1317,8,256,68,0,1641
1321,8,256,90,2,1667
1314,3,256,36,0,1606
1307,5,256,73,0,1636
1316,6,256,71,0,1643
1324,5,256,58,1,1638
1328,10,256,98,0,1682
1281,5,256,49,0,1586
1284,7,256,86,1,1626
1292,11,256,115,2,1663
1308,12,256,133,0,1697
1333,8,256,93,0,1682
1293,6,256,81,0,1630
1308,6,256,83,0,1647
1300,7,256,92,1,1648
1324,10,256,124,1,1704
1306,6,256,84,2,1646
1313,8,256,94,0,1663
1317,4,256,47,0,1620
1309,8,256,94,0,1659
1316,2,256,31,0,1603
1321,4,256,53,0,1630
1322,5,256,68,1,1646
1309,3,256,43,0,1608
1324,4,256,42,1,1622
1306,9,256,95,0,1657
1295,8,256,100,0,1651
1300,3,256,42,0,1598
1313,5,256,75,0,1644
1312,7,256,83,0,1651
1319,7,256,84,0,1659
1329,5,256,53,2,1638
1321,12,256,132,1,1709
1313,5,256,72,1,1641
1290,7,256,88,1,1634
1326,6,256,60,0,1642
1306,4,256,50,0,1612
1318,3,256,29,0,1603
1298,3,256,29,0,1583
1301,9,256,88,0,1645
1330,5,256,72,1,1658
1340,6,256,80,1,1676
1316,8,256,120,1,1692
1301,3,256,46,0,1603
1297,5,256,93,2,1646
1304,7,256,69,1,1629
1317,7,256,86,0,1659
1319,8,256,91,0,1666
1328,5,256,44,1,1628
1294,8,256,100,0,1650
1295,6,256,81,0,1632
1313,8,256,93,0,1662
1324,5,256,41,1,1621
1295,9,256,93,0,1644
1313,6,256,94,0,1663
1310,6,256,69,0,1635
1324,5,256,58,0,1638
1325,8,256,92,0,1673
1308,5,256,70,0,1634
1300,7,256,85,0,1641
1312,7,256,99,0,1667
1317,5,256,83,0,1656
1306,7,256,79,0,1641
1324,10,256,130,2,1710
1296,12,256,132,0,1684
1317,9,256,83,2,1656
1306,5,256,59,0,1621
1293,7,256,79,0,1628
1312,14,256,137,1,1705
1321,5,256,87,0,1664
1299,6,256,67,0,1622
1306,11,256,107,1,1669
1311,6,256,74,0,1641
1321,10,256,132,1,1709
1296,10,256,123,0,1675
1332,10,256,125,0,1713
1316,4,256,64,0,1636
1315,7,256,109,0,1680
1313,6,256,60,0,1629
1305,11,256,125,0,1686
1273,13,256,138,1,1667
1322,7,256,119,3,1697
1337,7,256,102,1,1695
1305,5,256,71,0,1632
1304,8,256,82,1,1642
1300,5,256,54,0,1610
1293,9,256,89,0,1638
1308,6,256,71,0,1635
1329,4,256,52,0,1637
1324,6,256,62,1,1642
1307,10,256,113,1,1676
1301,7,256,62,1,1619
1303,5,256,93,0,1652
1287,13,256,147,1,1690
1310,5,256,63,0,1629
1344,3,256,44,0,1644
1324,9,256,130,0,1710
1305,7,256,68,0,1629
1325,7,256,84,0,1665
1308,11,256,135,0,1699
1317,3,256,34,1,1607
1290,3,256,57,0,1603
1326,10,256,121,2,1703
1319,6,256,86,0,1661
1298,5,256,49,0,1603
1287,8,256,89,0,1632
1308,7,256,72,1,1636
1337,4,256,69,0,1662
1311,5,256,62,0,1629
1304,9,256,108,0,1668
1287,3,256,39,0,1582
1307,7,256,74,1,1637
1300,11,256,128,1,1684
1305,9,256,93,2,1654
1305,7,256,87,1,1648
1286,7,256,71,1,1613
1333,4,256,38,3,1627
1328,11,256,125,0,1709
1326,11,256,103,2,1685
1325,5,256,60,0,1641
1304,9,256,100,2,1660
1333,9,256,79,1,1668
1315,6,256,60,0,1631
1342,8,256,88,0,1686
1307,8,256,81,0,1644
1313,12,256,134,0,1703
1336,4,256,81,0,1673
1302,8,256,108,0,1666
1297,8,256,108,1,1661
1315,9,256,111,2,1682
1329,5,256,57,0,1642
1330,8,256,92,1,1678
1285,3,256,38,1,1579
1312,10,256,117,2,1685
1311,6,256,74,1,1641
1310,5,256,60,1,1626
1311,6,256,61,0,1628
1314,7,256,120,0,1690
1293,6,256,60,0,1609
1339,2,256,47,0,1642
1315,8,256,93,0,1664
1290,5,256,108,1,1654
1314,7,256,97,2,1667
1290,6,256,67,0,1613
1291,5,256,59,0,1606
1323,3,256,49,0,1628
1315,5,256,45,0,1616
1287,9,256,78,2,1621
1313,4,256,49,0,1618
1316,4,256,67,1,1639
1332,8,256,92,0,1680
1293,4,256,45,0,1594
1306,6,256,65,0,1627
1329,5,256,59,0,1644
1314,12,256,134,0,1704
1304,2,256,32,0,1592
1308,7,256,84,1,1648
1322,10,256,105,0,1683
1324,9,256,129,0,1709
1325,7,256,87,1,1668
1322,7,256,93,1,1671
1303,3,256,43,0,1602
1329,3,256,32,1,1617
1308,8,256,100,2,1664
1297,1,256,10,0,1563
1292,11,256,107,1,1655
1317,7,256,81,0,1654
1307,7,256,79,0,1642
1304,5,256,55,0,1615
1280,6,256,50,3,1586
1323,8,256,99,0,1678
1292,9,256,103,1,1651
1296,5,256,51,0,1603
1279,6,256,69,2,1604
1298,8,256,110,0,1664
1307,8,256,101,1,1664
1304,7,256,73,2,1633
1314,3,256,37,0,1607
1299,5,256,61,0,1616
1305,6,256,63,1,1624
1331,8,256,83,0,1670
1351,2,256,44,2,1651
1277,7,256,67,0,1600
1308,4,256,41,0,1605
1334,14,256,145,0,1735
1324,5,256,64,1,1644
1292,4,256,37,2,1585
1298,4,256,63,0,1617
1299,10,256,112,2,1667
1315,5,256,53,0,1624
1300,3,256,45,0,1601
1305,3,256,28,0,1589
1316,5,256,51,0,1623
1338,7,256,97,1,1691
1330,8,256,104,0,1690
1314,6,256,72,0,1642
1309,4,256,38,0,1603
1300,6,256,69,1,1625
1305,10,256,103,1,1664
1312,3,256,63,0,1631
1341,16,256,183,0,1780
1309,4,256,52,0,1617
1311,7,256,73,1,1640
1299,5,256,57,0,1612
1328,3,256,44,0,1628
1320,10,256,124,1,1700
1288,5,256,58,1,1602
1317,7,256,82,1,1655
1297,7,256,52,0,1605
1295,8,256,91,1,1642
1322,10,256,113,0,1691
1298,2,256,38,0,1592
1315,8,256,106,0,1677
1305,9,256,95,2,1656
1328,7,256,86,1,1670
1306,7,256,69,1,1631
1303,7,256,91,0,1650
1335,9,256,108,2,1699
1318,3,256,50,0,1624
1326,9,256,99,1,1681
1318,7,256,74,0,1648
1318,4,256,52,0,1626
1329,7,256,73,0,1658
1328,4,256,38,0,1622
1317,3,256,32,0,1605
1303,7,256,76,1,1635
1328,7,256,78,0,1662
1317,8,256,89,0,1662
1338,3,256,39,1,1633
1290,9,256,96,1,1642
1302,5,256,50,0,1608
1330,7,256,85,0,1671
1308,7,256,88,1,1652
1318,5,256,62,0,1636
1309,2,256,20,0,1585
1306,7,256,69,1,1631
1335,7,256,76,0,1667
1311,9,256,113,2,1680
1310,5,256,48,0,1614
1313,7,256,81,0,1650
1332,9,256,112,0,1700
1299,4,256,39,0,1594
1320,8,256,97,2,1673
1325,5,256,74,0,1655
1322,7,256,82,0,1660
1332,10,256,114,0,1702
1314,12,256,146,2,1716
1326,11,256,118,2,1700
1302,12,256,128,1,1686
1307,8,256,97,1,1660
1339,6,256,66,0,1661
1322,6,256,73,0,1651
1325,9,256,109,2,1690
1316,7,256,74,0,1646
1294,5,256,83,0,1633
1330,7,256,74,2,1660
1317,6,256,62,1,1635
1310,6,256,79,0,1645
1284,10,256,108,1,1648
1289,5,256,79,0,1624
1322,9,256,104,0,1682
1351,6,256,61,0,1668
1300,6,256,105,1,1661
1318,6,256,77,1,1651
1298,7,256,90,0,1644
1302,6,256,83,0,1641
1304,6,256,73,0,1633
1314,5,256,63,0,1633
1319,9,256,108,3,1683
1314,3,256,51,0,1621
1300,4,256,43,0,1599
1295,3,256,32,0,1583
1320,7,256,82,0,1658
1300,4,256,70,0,1626
1295,8,256,93,1,1644
1368,5,256,54,0,1678
1307,2,256,29,1,1592
1313,8,256,82,0,1651
1340,4,256,48,0,1644
1326,6,256,59,0,1641
1314,3,256,61,0,1631
1339,6,256,101,2,1696
1288,7,256,79,1,1623
1315,5,256,69,2,1640
1329,4,256,53,0,1638
1300,11,256,141,2,1697
1306,9,256,112,1,1674
1328,6,256,82,0,1666
1311,5,256,49,1,1616
1317,4,256,66,0,1639
1299,5,256,60,0,1615
1305,6,256,66,0,1627
1295,9,256,90,1,1641
1286,4,256,62,0,1604
1305,4,256,47,0,1608
1304,7,256,84,1,1644
1303,10,256,122,0,1681
1291,5,256,57,1,1604
1311,7,256,85,1,1652
1318,7,256,104,1,1678
1346,4,256,67,0,1669
1338,5,256,56,0,1650
1319,9,256,93,0,1668
1325,9,256,71,1,1652
1289,6,256,68,0,1613
1308,3,256,31,1,1595
1322,3,256,58,1,1636
1310,7,256,97,0,1663
1296,2,256,56,1,1608
1286,5,256,50,0,1592
1326,13,256,168,0,1750
1288,6,256,60,0,1604
1318,5,256,79,0,1653
1312,7,256,88,0,1656
1308,5,256,63,0,1627
1331,3,256,44,0,1631
1276,3,256,38,0,1570
1316,10,256,130,2,1702
1308,7,256,98,1,1662
1318,4,256,61,1,1635
1308,15,256,161,3,1725
1308,7,256,76,0,1640
1293,1,256,10,0,1559
1317,13,256,132,3,1705
1317,7,256,71,0,1644
1313,8,256,77,0,1646
1293,6,256,64,0,1613
1325,7,256,71,0,1652
1297,6,256,53,2,1606
1313,2,256,41,1,1610
1308,7,256,98,0,1662
1316,9,256,108,0,1680
1294,5,256,54,0,1604
1308,6,256,61,0,1625
1313,4,256,69,0,1638
1323,10,256,121,1,1700
1321,6,256,67,2,1644
1334,3,256,28,0,1618
1312,4,256,41,0,1609
1301,3,256,33,0,1590
1296,9,256,112,1,1664
1300,5,256,64,1,1620
1293,6,256,71,2,1620
1307,2,256,23,1,1586
1310,5,256,96,0,1662
1293,2,256,25,0,1574
1323,7,256,93,0,1672
1293,7,256,79,1,1628
1320,6,256,72,1,1648
1295,6,256,67,0,1618
1316,11,256,129,0,1701
1315,6,256,90,1,1661
1297,11,256,128,0,1681
1296,6,256,63,0,1615
1303,4,256,94,0,1653
1297,9,256,111,3,1664
1304,8,256,112,0,1672
1320,6,256,68,0,1644
1310,5,256,61,1,1627
1312,15,256,133,2,1701
1302,4,256,63,0,1621
1312,8,256,81,1,1649
1281,5,256,65,0,1602
1305,12,256,139,1,1700
1288,4,256,68,0,1612
1329,8,256,91,0,1676
1319,6,256,56,0,1631
1298,8,256,96,2,1650
1317,7,256,87,0,1660
1318,4,256,54,0,1628
1333,6,256,68,1,1657
1285,4,256,43,0,1584
1319,11,256,140,1,1715
1301,3,256,67,1,1624
1291,4,256,54,0,1601
1329,6,256,63,1,1648
1311,9,256,90,0,1657
1279,6,256,90,1,1625
1326,6,256,80,0,1662
1310,3,256,51,0,1617
1332,7,256,107,0,1695
1311,8,256,89,0,1656
1306,5,256,64,0,1626
1309,8,256,74,0,1639
1309,5,256,53,0,1618
1304,10,256,105,0,1665
1330,11,256,113,0,1699
1295,10,256,95,0,1646
1287,8,256,93,1,1636
1321,11,256,127,0,1704
1302,12,256,98,0,1656
1302,7,256,76,0,1634
1307,4,256,61,0,1624
1305,7,256,86,1,1647
1314,7,256,77,1,1647
1325,7,256,64,0,1645
1326,12,256,133,2,1715
1310,7,256,88,0,1654
1306,9,256,99,0,1661
1300,8,256,72,1,1628
1342,4,256,53,0,1651
1289,9,256,101,0,1646
1321,11,256,123,1,1700
1292,3,256,54,0,1602
1324,9,256,93,0,1673
1298,9,256,100,0,1654
1317,10,256,94,1,1667
1321,5,256,69,1,1646
1289,7,256,77,0,1622
1332,4,256,54,0,1642
1283,13,256,139,0,1678
1303,5,256,49,0,1608
1294,4,256,70,0,1620
1303,7,256,81,0,1640
1284,8,256,105,0,1645
1301,12,256,120,3,1677
1318,6,256,72,1,1646
1288,6,256,70,0,1614
1303,8,256,96,1,1655
1308,7,256,74,0,1638
1366,4,256,52,0,1674
1299,7,256,84,0,1639
1309,5,256,71,0,1636
1318,4,256,48,0,1622
1314,9,256,82,1,1652
1322,3,256,42,0,1620
1301,6,256,72,0,1629
1316,5,256,66,0,1638
1323,8,256,88,0,1667
1307,1,256,19,0,1582
1299,4,256,40,1,1595
1303,9,256,105,1,1664
1314,10,256,106,1,1676
1339,11,256,159,1,1754
1320,10,256,104,0,1680
1336,10,256,100,0,1692
1302,4,256,73,0,1631
1294,4,256,42,2,1592
1304,7,256,71,0,1631
1285,5,256,55,0,1596
1309,6,256,65,0,1630
1302,9,256,100,1,1658
1317,7,256,85,0,1658
1326,3,256,41,0,1623
1332,4,256,45,0,1633
1305,7,256,102,1,1663
1286,7,256,74,0,1616
1324,4,256,44,0,1624
1279,7,256,81,1,1616
1297,6,256,58,0,1611
1295,3,256,48,0,1599
1310,9,256,76,0,1642
1332,7,256,69,1,1657
1316,5,256,64,0,1636
1331,8,256,66,1,1653
1300,10,256,136,2,1692
1320,8,256,103,0,1679
1311,8,256,86,0,1653
1336,2,256,23,0,1615
1327,6,256,79,0,1662
1316,6,256,73,0,1645
1284,2,256,43,0,1583
1327,10,256,111,1,1694
1317,5,256,60,0,1633
1310,6,256,64,0,1630
1305,6,256,87,0,1648
1319,9,256,120,0,1695
1300,10,256,111,0,1667
1304,7,256,96,1,1656
1308,4,256,73,0,1637
1293,7,256,76,2,1625
1329,9,256,89,1,1674
1336,5,256,65,0,1657
1330,4,256,41,0,1627
1314,8,256,95,0,1665
1312,5,256,85,1,1653
1308,8,256,80,0,1644
1308,6,256,66,0,1630
1324,7,256,83,1,1663
1283,9,256,93,0,1632
1318,6,256,62,1,1636
1328,13,256,157,0,1741
1291,3,256,44,0,1591
1333,5,256,53,2,1642
1319,13,256,135,0,1710
1328,11,256,118,2,1702
1295,9,256,102,1,1653
1304,8,256,96,0,1656
1329,5,256,65,0,1650
1307,8,256,76,0,1639
1292,8,256,83,0,1631
1348,5,256,53,0,1657
1319,8,256,96,0,1671
1325,6,256,74,0,1655
1324,6,256,63,0,1643
1343,8,256,91,0,1690
1317,5,256,78,0,1651
1327,6,256,80,0,1663
1335,5,256,64,0,1655
1305,11,256,113,1,1674
1288,4,256,58,0,1602
1299,7,256,74,2,1629
1286,6,256,51,1,1593
1307,1,256,23,1,1586
1317,8,256,68,0,1641
1304,6,256,83,1,1643
1303,8,256,90,0,1649
1315,14,256,155,0,1726
1320,11,256,118,0,1694
1333,6,256,72,0,1661
1315,10,256,105,0,1676
1303,7,256,102,1,1661
1320,11,256,135,0,1711
1315,5,256,57,0,1628
1310,9,256,96,0,1662
1297,7,256,70,0,1623
1301,8,256,118,1,1675
1321,10,256,103,1,1680
1323,10,256,97,2,1676
1300,5,256,61,0,1617
1304,3,256,48,0,1608
1310,3,256,58,0,1624
1313,13,256,139,3,1708
1321,8,256,85,1,1662
1297,8,256,105,1,1658
1306,4,256,45,1,1607
1307,7,256,84,0,1647
1307,5,256,57,0,1620
1307,6,256,68,1,1631
1329,7,256,73,0,1658
1310,4,256,66,1,1632
1316,8,256,83,1,1655
1327,10,256,134,0,1717
1292,2,256,29,0,1577
1316,5,256,55,0,1627
1283,7,256,83,0,1622
1295,9,256,94,1,1645
1304,13,256,122,3,1682
1289,7,256,91,0,1636
1281,9,256,89,1,1626
1360,6,256,65,1,1681
1340,6,256,78,0,1674
1318,11,256,141,1,1715
1339,6,256,55,1,1650
1337,6,256,63,0,1656
1319,4,256,42,1,1617
1306,4,256,49,1,1611
1319,10,256,114,0,1689
1317,9,256,125,1,1698
1327,7,256,99,1,1682
1337,6,256,80,0,1673
1342,11,256,142,1,1740
1305,4,256,38,0,1599
1320,7,256,73,0,1649
1310,4,256,51,0,1617
1301,7,256,90,0,1647
1325,6,256,49,0,1630
1298,3,256,33,0,1587
1332,10,256,92,2,1680
1294,4,256,63,3,1613
1300,9,256,97,2,1653
1320,2,256,23,0,1599
1282,8,256,98,1,1636
1324,13,256,163,1,1743
1338,3,256,51,0,1645
1323,4,256,55,1,1634
1332,7,256,96,1,1684
1327,4,256,57,0,1640
1304,7,256,98,0,1658
1306,4,256,52,0,1614
1337,10,256,87,1,1680
1299,11,256,115,0,1670
1330,9,256,104,0,1690
1320,4,256,49,0,1625
1310,12,256,121,0,1687
1313,8,256,113,1,1682
1327,8,256,75,1,1658
1316,6,256,81,1,1653
1304,8,256,81,1,1641
1314,7,256,67,2,1637
1309,12,256,152,1,1717
1291,8,256,112,0,1659
1321,4,256,39,0,1616
1331,4,256,43,0,1630
1310,10,256,121,1,1687
1335,5,256,66,0,1657
1305,7,256,77,1,1638
1344,7,256,72,1,1672
1298,5,256,62,0,1616
1302,8,256,81,1,1639
1321,4,256,59,0,1636
1322,7,256,61,1,1639
1318,13,256,154,0,1728
1302,8,256,96,0,1654
1315,5,256,61,1,1632
1293,4,256,53,1,1602
1292,7,256,77,0,1625
1330,6,256,97,0,1683
1313,3,256,37,0,1606
1306,8,256,106,0,1668
1305,4,256,60,0,1621
1301,4,256,41,0,1598
1314,5,256,62,0,1632
1303,7,256,103,0,1662
1321,7,256,69,1,1646
1312,9,256,120,2,1688
1310,6,256,63,1,1629
1320,2,256,20,1,1596
1298,6,256,53,2,1607
1331,8,256,111,0,1698
1301,7,256,90,0,1647
1323,6,256,76,0,1655
1338,3,256,39,0,1633
1318,4,256,62,0,1636
1313,7,256,61,1,1630
1303,4,256,43,0,1602
1317,6,256,102,0,1675
1300,4,256,83,0,1639
1309,7,256,60,0,1625
1305,4,256,49,0,1610
1336,12,256,126,1,1718
1327,9,256,114,0,1697
1302,7,256,86,3,1644
1322,3,256,60,0,1638
1319,5,256,50,0,1625
1303,2,256,29,0,1588
1280,5,256,94,0,1630
1295,5,256,63,1,1614
1321,8,256,78,1,1655
1321,8,256,92,0,1669
1303,6,256,76,1,1635
1310,13,256,154,4,1720
1307,10,256,109,1,1672
1332,8,256,97,2,1685
1307,8,256,102,1,1665
1305,8,256,94,0,1655
1286,7,256,88,0,1630
1305,2,256,31,0,1592
1309,9,256,84,1,1649
1303,8,256,96,1,1655
1293,11,256,112,1,1661
1340,6,256,60,0,1656
1324,8,256,93,0,1673
1314,6,256,62,0,1632
1314,8,256,99,1,1669
1292,5,256,64,1,1612
1299,8,256,76,0,1631
1275,10,256,83,3,1614
1295,2,256,45,0,1596
1308,8,256,97,0,1661
1315,6,256,74,1,1645
1336,8,256,97,0,1689
1318,11,256,125,2,1699
1339,7,256,97,0,1692
1322,5,256,47,0,1625
1322,9,256,92,2,1670
1329,5,256,61,0,1646
1300,10,256,102,0,1658
1283,5,256,38,1,1577
1309,11,256,98,1,1663
1306,7,256,81,0,1643
1344,5,256,62,0,1662
1328,8,256,91,1,1675
1305,7,256,79,0,1640
1301,6,256,60,1,1617
1298,8,256,107,2,1661
1315,9,256,116,0,1687
1301,6,256,80,2,1637
1320,3,256,63,0,1639
1339,4,256,68,0,1663
1345,4,256,77,0,1678
1336,8,256,100,0,1692
1294,6,256,71,0,1621
1316,4,256,55,0,1627
1327,14,256,148,2,1731
1286,5,256,50,0,1592
1327,4,256,37,1,1620
1329,4,256,40,0,1625
1326,10,256,128,1,1710
1310,5,256,59,0,1625
1303,5,256,47,0,1606
1305,3,256,32,1,1593
1306,6,256,52,2,1614
1309,7,256,93,1,1658
1321,6,256,59,0,1636
1306,8,256,92,1,1654
1302,4,256,41,0,1599
1306,6,256,75,1,1637
1322,4,256,53,0,1631
1328,7,256,91,1,1675
1315,11,256,121,2,1692
1302,5,256,62,0,1620
1297,8,256,105,0,1658
1332,7,256,72,1,1660
1317,6,256,50,1,1623
1308,6,256,71,0,1635
1292,6,256,73,0,1621
1306,5,256,60,2,1622
1313,6,256,72,1,1641
1334,5,256,64,0,1654
1311,8,256,90,0,1657
1325,6,256,60,1,1641
1314,4,256,63,0,1633
1338,11,256,124,0,1718
1328,5,256,57,0,1641
1302,8,256,77,2,1635
1319,7,256,71,0,1646
1295,7,256,82,0,1633
1293,7,256,88,0,1637
1294,6,256,98,0,1648
1290,9,256,110,0,1656
1336,4,256,67,0,1659
1318,9,256,129,0,1703
1324,6,256,83,0,1663
1305,5,256,60,1,1621
1296,12,256,123,0,1675
1301,6,256,79,0,1636
1339,8,256,74,2,1669
1318,5,256,80,1,1654
1330,4,256,47,0,1633
1289,6,256,68,0,1613
1321,6,256,74,1,1651
1306,13,256,128,1,1690
1291,2,256,41,0,1588
1304,2,256,19,0,1579
1276,9,256,107,1,1639
1346,10,256,98,1,1700
1335,8,256,85,0,1676
1338,8,256,97,0,1691
1337,6,256,65,0,1658
1285,4,256,44,0,1585
1309,7,256,88,0,1653
1289,10,256,104,1,1649
1315,9,256,100,0,1671
1294,5,256,53,0,1603
1320,3,256,53,0,1629
1288,7,256,99,0,1643
1335,6,256,80,1,1671
1315,7,256,74,1,1645
1325,5,256,86,0,1667
1312,6,256,76,2,1644
1306,12,256,142,0,1704
1307,9,256,82,0,1645
1290,10,256,101,2,1647
1318,9,256,95,0,1669
1278,6,256,50,2,1584
1306,3,256,32,0,1594
1302,5,256,81,0,1639
1324,8,256,93,1,1673
1305,9,256,95,1,1656
1342,4,256,53,0,1651
1305,7,256,70,0,1631
1304,3,256,47,0,1607
1345,5,256,30,1,1631
1311,9,256,100,1,1667
1300,6,256,64,0,1620
1313,7,256,74,0,1643
1303,10,256,117,0,1676
1328,9,256,107,0,1691
1307,6,256,85,0,1648
1328,6,256,66,2,1650
1325,1,256,12,0,1593
1330,5,256,80,0,1666
1293,6,256,99,0,1648
1302,8,256,92,0,1650
1308,9,256,102,0,1666
1288,7,256,105,1,1649
1324,9,256,105,2,1685
1287,7,256,95,2,1638
1278,1,256,20,0,1554
1328,15,256,144,2,1728
1322,5,256,58,0,1636
1286,5,256,61,1,1603
1287,6,256,56,0,1599
1325,8,256,111,1,1692
1312,6,256,63,1,1631
1308,4,256,39,1,1603
1306,2,256,28,0,1590
1285,7,256,96,0,1637
1313,12,256,117,1,1686
1320,6,256,64,1,1640
1322,4,256,52,0,1630
1297,5,256,81,1,1634
1299,11,256,108,1,1663
1288,7,256,84,0,1628
1287,9,256,100,2,1643
1312,4,256,41,0,1609
1338,7,256,88,1,1682
1318,7,256,84,0,1658
1285,7,256,63,2,1604
1328,11,256,114,2,1698
1325,6,256,59,0,1640
1338,6,256,61,0,1655
1304,5,256,56,0,1616
1283,6,256,66,0,1605
1317,7,256,105,1,1678
1291,2,256,21,1,1568
1308,10,256,114,0,1678
1285,4,256,82,0,1623
1303,5,256,51,0,1610
1320,5,256,61,0,1637
1299,4,256,49,0,1604
1331,7,256,96,0,1683
1303,9,256,118,0,1677
1303,2,256,21,0,1580
1303,6,256,67,1,1626
1314,10,256,108,0,1678
1312,10,256,98,1,1666
1290,4,256,61,0,1607
1279,4,256,52,0,1587
1314,5,256,45,0,1615
1299,11,256,119,2,1674
1314,6,256,57,1,1627
1280,9,256,115,0,1651
1313,7,256,87,0,1656
1326,7,256,111,1,1693
1334,11,256,123,1,1713
1286,6,256,65,0,1607
1308,6,256,76,0,1640
1318,4,256,37,0,1611
1314,5,256,85,0,1655
1273,5,256,62,0,1591
1313,3,256,64,2,1633
1305,11,256,120,1,1681
1285,8,256,93,0,1634
1314,12,256,128,1,1698
1291,3,256,87,0,1634
1327,4,256,43,0,1626
1309,5,256,50,0,1615
1302,10,256,109,1,1667
1296,5,256,64,0,1616
1307,9,256,82,2,1645
1328,8,256,93,0,1677
1309,4,256,42,0,1607
1301,11,256,129,0,1686
1296,7,256,74,1,1626
1294,3,256,39,1,1589
1303,4,256,61,1,1620
1327,5,256,57,1,1640
1297,6,256,82,0,1635
1323,7,256,93,1,1672
1314,6,256,80,1,1650
1324,5,256,63,0,1643
1318,6,256,75,1,1649
1302,7,256,76,0,1634
1310,6,256,78,0,1644
1336,10,256,126,1,1718
1324,3,256,34,0,1614
1289,9,256,85,1,1630
1297,10,256,104,2,1657
1330,6,256,75,0,1661
1281,4,256,71,0,1608
1323,3,256,27,0,1606
1318,7,256,76,0,1650
1297,7,256,100,1,1653
1307,3,256,49,0,1612
1346,4,256,43,1,1645
1315,9,256,82,0,1653
1312,9,256,93,1,1661
1323,8,256,71,0,1650
1321,9,256,117,0,1694
1364,4,256,51,1,1671
1311,7,256,74,0,1641
1330,7,256,87,0,1673
1306,4,256,54,0,1616
1323,5,256,67,1,1646
1302,6,256,89,1,1647
1311,8,256,82,0,1649
1315,1,256,22,0,1593
1318,8,256,131,0,1705
1333,7,256,102,1,1691
1298,9,256,112,2,1666
1303,8,256,129,0,1688
1329,2,256,31,0,1616
1302,1,256,31,0,1589
1288,10,256,112,3,1656
1310,3,256,48,0,1614
1317,3,256,43,0,1616
1294,2,256,32,0,1582
1308,8,256,74,1,1638
1317,3,256,37,0,1610
1294,7,256,67,1,1617
1315,3,256,30,0,1601
1311,6,256,62,0,1629
1299,9,256,131,1,1686
1322,9,256,109,1,1687
1310,2,256,52,0,1618
1303,9,256,95,0,1654
1314,10,256,112,0,1682
1311,5,256,76,1,1643
1316,7,256,80,0,1652
1297,1,256,21,0,1574
1307,8,256,95,2,1658
1313,7,256,85,1,1654
1319,8,256,96,2,1671
1319,4,256,59,0,1634
1303,5,256,51,0,1610
1307,8,256,103,0,1666
1301,14,256,145,1,1702
1294,4,256,55,1,1605
1298,6,256,60,0,1614
1329,7,256,70,1,1655
1304,2,256,22,0,1582
1324,7,256,88,0,1668
1297,7,256,74,2,1627
1304,1,256,29,0,1589
1267,11,256,130,3,1653
1316,5,256,60,1,1632
1347,9,256,94,2,1697
1332,3,256,35,0,1623
1306,1,256,19,0,1581
1308,8,256,103,1,1667
1312,7,256,89,0,1657
1302,4,256,54,1,1612
1304,5,256,64,1,1624
1321,5,256,61,0,1638
1324,11,256,112,0,1692
1294,6,256,67,1,1617
1304,8,256,84,0,1644
1326,2,256,31,0,1613
1313,6,256,76,0,1645
1326,7,256,105,0,1687
1297,11,256,124,1,1677
1324,8,256,87,0,1667
1287,4,256,60,1,1603
1309,9,256,109,1,1674
1314,3,256,42,0,1612
1322,5,256,59,0,1637
1310,6,256,84,0,1650
1326,7,256,76,1,1658
1295,8,256,95,0,1646
1327,5,256,60,0,1643
1283,14,256,154,1,1693
1313,6,256,66,0,1635
1310,4,256,60,0,1626
1319,5,256,56,1,1631
1323,9,256,94,0,1673
1339,6,256,61,0,1656
1298,7,256,85,0,1639
1321,10,256,110,0,1687
1305,6,256,76,1,1637
1315,2,256,35,1,1606
1295,5,256,49,0,1600
1292,7,256,89,1,1637
1313,5,256,55,0,1624
1296,3,256,51,1,1603
1302,6,256,86,0,1644
1306,2,256,18,0,1580
1324,6,256,77,0,1657
1318,12,256,153,0,1727
1335,6,256,72,1,1663
1318,6,256,65,0,1639
