recovery_query,ori_err_cof,check_query,recollect_query,err_cof,total_query
1301,9,256,315,0,1872
1315,16,256,486,0,2057
1304,9,256,282,1,1842
1304,17,256,546,0,2106
1301,17,256,489,2,2046
1320,12,256,549,0,2125
1327,19,256,624,0,2207
1320,15,256,501,0,2077
1341,17,256,528,1,2125
1323,12,256,381,2,1960
1295,11,256,324,0,1875
1320,14,256,534,0,2110
1322,17,256,555,0,2133
1305,10,256,372,0,1933
1313,14,256,501,0,2070
1316,15,256,474,0,2046
1297,19,256,558,0,2111
1322,12,256,411,0,1989
1286,11,256,339,1,1881
1319,11,256,363,0,1938
1308,18,256,582,0,2146
1347,12,256,450,0,2053
1295,11,256,330,1,1881
1318,9,256,327,0,1901
1288,12,256,432,0,1976
1308,16,256,420,2,1984
1344,17,256,717,0,2317
1304,14,256,426,0,1986
1335,4,256,147,0,1738
1329,17,256,438,1,2023
1326,15,256,390,0,1972
1333,11,256,441,0,2030
1298,11,256,372,0,1926
1331,15,256,498,0,2085
1324,8,256,216,1,1796
1285,16,256,570,0,2111
1322,14,256,477,0,2055
1296,8,256,342,0,1894
1317,22,256,702,0,2275
1300,16,256,462,0,2018
1326,10,256,372,0,1954
1320,18,256,660,0,2236
1304,12,256,408,1,1968
1323,13,256,528,0,2107
1319,11,256,450,0,2025
1301,13,256,405,0,1962
1287,18,256,453,1,1996
1312,16,256,537,0,2105
1280,12,256,567,0,2103
1297,5,256,222,1,1775
1314,16,256,543,1,2113
1290,9,256,342,0,1888
1314,14,256,426,0,1996
1308,13,256,426,1,1990
1331,16,256,549,0,2136
1289,13,256,498,0,2043
1317,13,256,498,0,2071
1345,16,256,672,0,2273
1302,14,256,459,0,2017
1329,17,256,564,0,2149
1319,16,256,501,0,2076
1280,13,256,531,0,2067
1293,16,256,435,0,1984
1310,9,256,270,0,1836
1277,12,256,462,0,1995
1303,13,256,468,0,2027
1313,14,256,480,0,2049
1314,12,256,393,0,1963
1295,17,256,546,0,2097
1309,13,256,429,0,1994
1320,12,256,354,1,1930
1315,11,256,465,1,2036
1332,9,256,447,0,2035
1309,9,256,339,0,1904
1309,14,256,456,1,2021
1311,12,256,447,0,2014
1332,11,256,333,0,1921
1316,15,256,495,1,2067
1315,20,256,666,0,2237
1294,11,256,537,0,2087
1314,14,256,507,1,2077
1309,9,256,369,0,1934
1307,11,256,432,1,1995
1328,14,256,486,1,2070
1342,14,256,411,1,2009
1311,11,256,408,1,1975
1338,11,256,483,0,2077
1303,10,256,342,1,1901
1305,13,256,369,0,1930
1303,10,256,399,0,1958
1326,14,256,441,1,2023
1315,22,256,729,1,2300
1330,12,256,411,0,1997
1321,15,256,558,0,2135
1303,21,256,672,2,2231
1305,6,256,330,0,1891
1299,10,256,345,1,1900
1315,15,256,450,0,2021
1288,13,256,363,1,1907
1308,11,256,501,0,2065
1310,8,256,288,0,1854
1300,10,256,294,1,1850
1337,22,256,576,0,2169
1347,9,256,372,0,1975
1308,14,256,396,1,1960
1312,10,256,342,1,1910
1303,18,256,564,1,2123
1309,14,256,555,0,2120
1308,12,256,408,0,1972
1303,7,256,213,0,1772
1293,12,256,432,0,1981
1312,9,256,360,0,1928
1306,6,256,225,0,1787
1303,19,256,651,1,2210
1298,9,256,270,0,1824
1316,8,256,234,0,1806
1323,10,256,315,1,1894
1289,13,256,387,0,1932
1315,11,256,450,1,2021
1279,13,256,393,0,1928
1331,22,256,666,0,2253
1312,15,256,585,0,2153
1340,11,256,576,0,2172
1288,16,256,675,0,2219
1276,10,256,336,1,1868
1322,18,256,627,2,2205
1333,11,256,420,0,2009
1328,16,256,600,0,2184
1316,20,256,591,0,2163
1289,12,256,441,0,1986
1306,6,256,261,0,1823
1316,8,256,354,0,1926
1269,12,256,465,0,1990
1311,16,256,498,0,2065
1343,17,256,615,1,2214
1301,12,256,477,0,2034
1297,18,256,606,1,2159
1320,12,256,450,0,2026
1295,12,256,390,0,1941
1328,17,256,582,0,2166
1332,15,256,588,0,2176
1316,18,256,561,0,2133
1300,13,256,471,0,2027
1319,12,256,396,0,1971
1329,20,256,639,0,2224
1307,11,256,297,0,1860
1303,19,256,498,2,2057
1305,13,256,456,0,2017
1273,15,256,564,1,2093
1293,11,256,429,0,1978
1302,11,256,321,1,1879
1305,13,256,441,0,2002
1307,15,256,492,0,2055
1324,16,256,438,0,2018
1298,16,256,441,0,1995
1295,12,256,465,0,2016
1299,14,256,423,0,1978
1301,12,256,468,0,2025
1316,19,256,567,0,2139
1303,10,256,447,0,2006
1318,13,256,408,0,1982
1294,13,256,510,0,2060
1289,12,256,345,1,1890
1302,16,256,546,0,2104
1296,17,256,603,0,2155
1301,10,256,333,0,1890
1329,14,256,477,0,2062
1345,15,256,417,0,2018
1299,14,256,531,0,2086
1316,15,256,486,0,2058
1332,14,256,504,1,2092
1302,15,256,498,1,2056
1296,17,256,495,1,2047
1307,12,256,363,0,1926
1299,11,256,435,0,1990
1329,8,256,243,0,1828
1288,12,256,483,0,2027
1304,14,256,438,1,1998
1292,12,256,426,0,1974
1320,10,256,444,0,2020
1308,17,256,516,1,2080
1330,11,256,462,0,2048
1321,11,256,330,1,1907
1319,11,256,393,0,1968
1302,14,256,459,0,2017
1329,16,256,504,2,2089
1331,11,256,345,0,1932
1304,20,256,648,0,2208
1306,19,256,669,1,2231
1294,17,256,585,0,2135
1291,16,256,546,0,2093
1302,23,256,729,0,2287
1305,12,256,363,0,1924
1282,21,256,690,0,2228
1317,18,256,579,0,2152
1338,13,256,462,0,2056
1282,10,256,336,1,1874
1294,14,256,510,0,2060
1320,15,256,558,0,2134
1346,15,256,579,2,2181
1293,15,256,555,0,2104
1310,19,256,717,0,2283
1297,13,256,498,0,2051
1305,15,256,483,0,2044
1308,20,256,672,0,2236
1308,13,256,432,0,1996
1296,18,256,606,0,2158
1308,14,256,504,0,2068
1330,11,256,450,0,2036
1308,14,256,567,0,2131
1307,14,256,432,1,1995
1307,9,256,291,0,1854
1346,8,256,342,0,1944
1327,12,256,501,0,2084
1346,8,256,291,0,1893
1322,18,256,537,1,2115
1301,13,256,429,0,1986
1306,18,256,543,2,2105
1304,11,256,414,0,1974
1311,10,256,294,1,1861
1308,12,256,426,0,1990
1309,12,256,471,0,2036
1336,19,256,684,1,2276
1296,16,256,513,1,2065
1296,22,256,636,0,2188
1297,14,256,399,1,1952
1290,15,256,441,0,1987
1297,21,256,636,0,2189
1317,14,256,486,0,2059
1291,17,256,573,0,2120
1309,14,256,459,0,2024
1306,22,256,690,1,2252
1306,11,256,378,0,1940
1322,16,256,600,0,2178
1306,4,256,183,1,1745
1312,12,256,399,2,1967
1324,16,256,516,0,2096
1318,11,256,471,0,2045
1310,11,256,390,0,1956
1308,10,256,453,0,2017
1325,12,256,441,0,2022
1326,14,256,375,1,1957
1324,4,256,144,0,1724
1339,16,256,483,2,2078
1306,8,256,309,0,1871
1306,16,256,492,1,2054
1306,18,256,603,0,2165
1313,11,256,480,0,2049
1301,14,256,474,0,2031
1323,13,256,582,0,2161
1278,18,256,507,1,2041
1314,16,256,417,2,1987
1288,18,256,564,0,2108
1288,11,256,357,1,1901
1297,7,256,291,0,1844
1309,13,256,381,1,1946
1312,19,256,693,0,2261
1339,13,256,375,0,1970
1313,20,256,669,0,2238
1333,12,256,456,0,2045
1313,15,256,546,0,2115
1311,13,256,411,0,1978
1301,9,256,282,2,1839
1320,7,256,300,0,1876
1299,17,256,546,0,2101
1308,14,256,540,0,2104
1331,14,256,462,0,2049
1311,11,256,375,0,1942
1284,9,256,351,0,1891
1319,13,256,405,0,1980
1311,8,256,387,0,1954
1286,10,256,315,2,1857
1298,13,256,498,0,2052
1301,14,256,516,1,2073
1320,12,256,405,0,1981
1315,11,256,378,0,1949
1314,16,256,468,1,2038
1308,11,256,456,1,2020
1311,19,256,513,0,2080
1335,8,256,231,0,1822
1322,12,256,465,0,2043
1307,16,256,516,1,2079
1311,5,256,282,0,1849
1314,11,256,348,1,1918
1317,11,256,375,0,1948
1278,16,256,630,1,2164
1324,10,256,318,0,1898
1321,17,256,585,0,2162
1315,17,256,594,0,2165
1320,11,256,498,0,2074
1294,9,256,348,0,1898
1303,15,256,462,0,2021
1319,14,256,462,0,2037
1303,8,256,291,0,1850
1310,12,256,402,0,1968
1312,13,256,540,1,2108
1293,15,256,489,0,2038
1307,15,256,495,2,2058
1325,15,256,573,0,2154
1310,15,256,456,0,2022
1307,13,256,480,0,2043
1314,17,256,567,1,2137
1342,11,256,342,0,1940
1293,9,256,369,0,1918
1308,10,256,429,0,1993
1324,10,256,327,0,1907
1297,16,256,684,0,2237
1312,9,256,366,0,1934
1304,10,256,357,0,1917
1316,14,256,549,0,2121
1292,13,256,561,1,2109
1316,13,256,531,0,2103
1295,15,256,447,0,1998
1294,14,256,516,2,2066
1300,17,256,600,0,2156
1329,11,256,333,1,1918
1296,8,256,222,0,1774
1326,10,256,375,0,1957
1317,16,256,477,1,2050
1316,10,256,339,0,1911
1301,13,256,375,2,1932
1294,16,256,483,0,2033
1320,18,256,630,0,2206
1353,14,256,483,0,2092
1294,13,256,489,0,2039
1316,14,256,507,1,2079
1312,6,256,255,0,1823
1334,11,256,324,3,1914
1315,14,256,492,1,2063
1323,17,256,567,1,2146
1303,17,256,507,1,2066
1317,8,256,399,1,1972
1323,12,256,438,0,2017
1314,10,256,333,0,1903
1329,14,256,480,0,2065
1308,16,256,681,0,2245
1332,15,256,525,0,2113
1283,14,256,411,0,1950
1307,9,256,303,0,1866
1309,15,256,552,0,2117
1328,15,256,447,0,2031
1320,12,256,429,0,2005
1288,8,256,309,1,1853
1291,11,256,366,0,1913
1334,13,256,483,0,2073
1331,14,256,549,0,2136
1309,16,256,459,1,2024
1317,16,256,492,0,2065
1305,11,256,363,0,1924
1313,12,256,378,1,1947
1292,13,256,477,0,2025
1285,18,256,678,0,2219
1302,7,256,309,0,1867
1304,11,256,318,0,1878
1296,11,256,366,0,1918
1306,9,256,336,0,1898
1285,17,256,579,0,2120
1294,12,256,432,0,1982
1299,18,256,621,0,2176
1324,12,256,363,1,1943
1303,11,256,534,0,2093
1277,13,256,483,0,2016
1330,12,256,492,0,2078
1322,17,256,603,1,2181
1317,18,256,624,1,2197
1338,7,256,255,0,1849
1320,11,256,471,0,2047
1328,14,256,429,2,2013
1301,12,256,408,0,1965
1324,14,256,627,0,2207
1313,8,256,330,0,1899
1332,15,256,510,1,2098
1292,9,256,309,0,1857
1321,16,256,561,0,2138
1302,10,256,354,1,1912
1300,16,256,585,1,2141
1297,10,256,354,0,1907
1292,14,256,528,0,2076
1307,14,256,408,1,1971
1309,12,256,432,0,1997
1306,15,256,468,1,2030
1316,9,256,297,0,1869
1284,13,256,438,1,1978
1315,12,256,372,0,1943
1286,11,256,384,1,1926
1312,13,256,474,0,2042
1310,16,256,567,0,2133
1298,4,256,240,0,1794
1326,13,256,372,1,1954
1309,12,256,417,0,1982
1316,10,256,432,0,2004
1308,17,256,606,1,2170
1330,11,256,372,0,1958
1297,12,256,408,0,1961
1312,15,256,546,1,2114
1308,13,256,465,0,2029
1319,10,256,366,0,1941
1320,7,256,285,0,1861
1320,6,256,183,1,1759
1318,12,256,336,1,1910
1326,15,256,495,0,2077
1322,16,256,543,0,2121
1309,14,256,429,0,1994
1319,14,256,429,0,2004
1304,12,256,453,0,2013
1314,12,256,453,0,2023
1338,7,256,297,0,1891
1305,7,256,342,1,1903
1307,13,256,468,0,2031
1329,9,256,309,0,1894
1341,12,256,450,0,2047
1336,15,256,504,1,2096
1334,13,256,459,0,2049
1296,14,256,465,0,2017
1308,15,256,552,0,2116
1308,16,256,543,0,2107
1318,16,256,642,0,2216
1284,7,256,291,0,1831
1306,10,256,369,1,1931
1315,14,256,492,0,2063
1350,14,256,492,0,2098
1307,16,256,528,2,2091
1328,9,256,345,0,1929
1322,19,256,690,0,2268
1316,14,256,486,0,2058
1301,13,256,468,0,2025
1316,14,256,429,1,2001
1331,13,256,486,0,2073
1301,7,256,186,0,1743
1322,20,256,546,0,2124
1298,14,256,519,0,2073
1277,13,256,438,3,1971
1321,10,256,333,0,1910
1313,15,256,534,0,2103
1334,14,256,450,0,2040
1304,21,256,693,0,2253
1286,7,256,276,0,1818
1318,12,256,420,1,1994
1301,9,256,285,0,1842
1287,9,256,270,0,1813
1309,13,256,441,0,2006
1335,18,256,516,1,2107
1319,11,256,420,2,1995
1282,16,256,477,0,2015
1310,9,256,279,0,1845
1309,10,256,348,0,1913
1306,15,256,444,0,2006
1305,12,256,456,0,2017
1296,15,256,516,0,2068
1312,15,256,501,0,2069
1309,16,256,543,2,2108
1287,13,256,423,0,1966
1342,9,256,306,0,1904
1290,9,256,345,0,1891
1319,10,256,396,0,1971
1308,15,256,480,1,2044
1301,11,256,483,0,2040
1305,10,256,378,0,1939
1311,15,256,558,0,2125
1309,15,256,435,2,2000
1307,12,256,384,0,1947
1292,12,256,444,1,1992
1310,13,256,522,0,2088
1330,9,256,348,0,1934
1318,11,256,546,0,2120
1297,16,256,510,2,2063
1309,9,256,333,0,1898
1296,11,256,438,0,1990
1329,15,256,450,1,2035
1325,13,256,552,1,2133
1324,16,256,534,1,2114
1296,17,256,504,1,2056
1315,14,256,513,0,2084
1312,15,256,495,2,2063
1318,13,256,399,1,1973
1331,18,256,540,0,2127
1310,23,256,717,0,2283
1303,11,256,438,0,1997
1306,12,256,573,0,2135
1315,11,256,330,0,1901
1307,9,256,312,0,1875
1312,10,256,423,0,1991
1311,11,256,357,0,1924
1307,11,256,402,0,1965
1328,8,256,330,0,1914
1342,14,256,477,1,2075
1329,19,256,615,2,2200
1296,11,256,390,0,1942
1306,12,256,405,1,1967
1325,9,256,393,0,1974
1328,19,256,645,0,2229
1305,13,256,444,0,2005
1324,11,256,342,0,1922
1333,13,256,420,0,2009
1275,10,256,345,0,1876
1306,13,256,450,0,2012
1292,17,256,573,1,2121
1312,19,256,666,0,2234
1308,12,256,405,0,1969
1316,15,256,546,1,2118
1309,16,256,456,1,2021
1324,12,256,447,0,2027
1331,9,256,336,0,1923
1317,14,256,492,0,2065
1281,16,256,525,2,2062
1286,16,256,531,2,2073
1325,8,256,312,0,1893
1320,8,256,324,0,1900
1310,11,256,432,0,1998
1309,19,256,558,0,2123
1302,14,256,504,0,2062
1338,11,256,447,0,2041
1297,14,256,501,0,2054
1287,10,256,270,0,1813
1302,16,256,438,1,1996
1271,15,256,597,0,2124
1344,12,256,450,0,2050
1306,14,256,408,0,1970
1325,8,256,309,0,1890
1322,10,256,360,0,1938
1305,15,256,492,0,2053
1329,14,256,492,0,2077
1327,8,256,357,0,1940
1303,10,256,381,0,1940
1304,14,256,414,2,1974
1299,10,256,273,0,1828
1324,13,256,576,0,2156
1320,13,256,462,0,2038
1302,15,256,516,0,2074
1327,17,256,585,1,2168
1288,15,256,519,0,2063
1327,17,256,537,1,2120
1303,9,256,357,0,1916
1330,7,256,294,1,1880
1284,16,256,540,0,2080
1308,8,256,369,0,1933
1313,11,256,393,0,1962
1340,14,256,465,0,2061
1301,11,256,330,0,1887
1307,12,256,504,0,2067
1306,15,256,540,0,2102
1322,13,256,567,0,2145
1295,14,256,471,0,2022
1293,12,256,366,0,1915
1334,9,256,372,1,1962
1299,11,256,423,1,1978
1321,12,256,384,1,1961
1301,13,256,438,0,1995
1309,12,256,435,0,2000
1320,5,256,246,0,1822
1300,11,256,525,0,2081
1324,17,256,462,3,2042
1312,17,256,672,1,2240
1312,18,256,543,0,2111
1328,16,256,474,0,2058
1314,11,256,429,0,1999
1329,14,256,516,0,2101
1330,13,256,411,0,1997
1308,14,256,453,0,2017
1308,15,256,528,0,2092
1287,9,256,327,0,1870
1302,13,256,414,0,1972
1312,13,256,504,0,2072
1341,14,256,468,0,2065
1317,14,256,417,0,1990
1321,12,256,426,0,2003
1298,7,256,279,0,1833
1305,11,256,402,0,1963
1303,13,256,387,1,1946
1311,18,256,546,0,2113
1329,14,256,579,0,2164
1333,12,256,447,0,2036
1311,11,256,366,0,1933
1313,11,256,441,0,2010
1352,11,256,393,0,2001
1310,16,256,576,2,2142
1316,8,256,423,0,1995
1264,10,256,318,1,1838
1299,11,256,372,0,1927
1324,16,256,522,1,2102
1302,19,256,639,0,2197
1292,16,256,498,0,2046
1305,12,256,396,0,1957
1301,17,256,534,1,2091
1329,11,256,441,0,2026
1295,12,256,504,0,2055
1292,17,256,645,0,2193
1316,8,256,294,0,1866
1329,9,256,360,0,1945
1293,8,256,345,0,1894
1302,11,256,363,1,1921
1317,10,256,264,1,1837
1292,11,256,393,0,1941
1309,14,256,507,0,2072
1305,14,256,492,1,2053
1328,10,256,423,0,2007
1296,16,256,585,0,2137
1298,10,256,324,0,1878
1331,13,256,468,0,2055
1309,15,256,492,0,2057
1309,12,256,447,0,2012
1331,10,256,402,0,1989
1329,15,256,495,0,2080
1288,10,256,285,0,1829
1314,13,256,513,0,2083
1296,13,256,459,0,2011
1325,15,256,519,1,2100
1293,12,256,417,0,1966
1290,15,256,474,1,2020
1302,13,256,537,0,2095
1332,10,256,390,0,1978
1305,13,256,417,0,1978
1300,12,256,381,0,1937
1297,9,256,288,0,1841
1299,17,256,666,0,2221
1311,15,256,525,1,2092
1294,22,256,648,0,2198
1285,11,256,414,0,1955
1319,8,256,399,0,1974
1319,17,256,501,0,2076
1322,8,256,312,0,1890
1307,13,256,597,0,2160
1287,15,256,558,1,2101
1313,14,256,453,0,2022
1317,16,256,564,0,2137
1319,16,256,537,1,2112
1348,8,256,486,0,2090
1292,15,256,543,0,2091
1313,12,256,528,1,2097
1318,12,256,483,0,2057
1301,17,256,528,0,2085
1312,22,256,639,1,2207
1303,15,256,429,0,1988
1323,16,256,594,0,2173
1310,15,256,573,0,2139
1316,11,256,447,1,2019
1333,16,256,528,0,2117
1312,12,256,402,0,1970
1276,11,256,429,0,1961
1331,10,256,360,0,1947
1338,11,256,375,0,1969
1346,16,256,477,0,2079
1309,14,256,429,1,1994
1320,17,256,495,1,2071
1340,9,256,327,0,1923
1301,12,256,432,1,1989
1303,15,256,558,0,2117
1303,14,256,492,1,2051
1310,12,256,405,0,1971
1311,9,256,336,0,1903
1296,13,256,489,0,2041
1285,16,256,567,0,2108
1289,9,256,300,0,1845
1316,15,256,558,0,2130
1310,15,256,561,0,2127
1298,14,256,381,2,1935
1315,10,256,369,0,1940
1306,10,256,288,1,1850
1346,13,256,456,0,2058
1293,16,256,420,2,1969
1286,17,256,435,3,1977
1301,9,256,399,0,1956
1291,12,256,450,1,1997
1306,14,256,438,0,2000
1310,10,256,357,0,1923
1283,14,256,531,0,2070
1316,14,256,519,0,2091
1298,13,256,462,0,2016
1283,12,256,474,1,2013
1337,14,256,543,1,2136
1313,18,256,555,2,2124
1332,14,256,483,0,2071
1296,18,256,543,0,2095
1301,9,256,300,0,1857
1299,13,256,420,0,1975
1319,11,256,453,0,2028
1300,11,256,456,1,2012
1331,16,256,534,0,2121
1306,19,256,687,0,2249
1293,8,256,372,0,1921
1294,13,256,399,0,1949
1306,11,256,510,0,2072
1272,16,256,447,0,1975
1298,14,256,435,1,1989
1327,14,256,450,0,2033
1315,12,256,354,1,1925
1311,12,256,390,1,1957
1322,10,256,306,1,1884
1315,7,256,252,0,1823
1321,13,256,495,0,2072
1300,16,256,585,1,2141
1314,9,256,312,0,1882
1337,17,256,561,0,2154
1332,13,256,459,0,2047
1318,14,256,477,1,2051
1289,19,256,642,0,2187
1330,12,256,507,0,2093
1301,12,256,504,0,2061
1300,16,256,504,0,2060
1289,12,256,411,1,1956
1300,17,256,609,0,2165
1319,18,256,573,0,2148
1321,13,256,411,0,1988
1319,15,256,510,0,2085
1310,7,256,222,0,1788
1305,9,256,279,0,1840
1285,12,256,372,0,1913
1308,13,256,513,0,2077
1310,9,256,396,0,1962
1309,16,256,504,0,2069
1317,11,256,336,0,1909
1305,10,256,435,0,1996
1292,12,256,366,1,1914
1325,12,256,417,0,1998
1295,15,256,537,0,2088
1316,7,256,264,0,1836
1303,11,256,501,0,2060
1313,12,256,393,0,1962
1301,11,256,378,0,1935
1304,18,256,570,0,2130
1305,17,256,588,0,2149
1312,11,256,468,0,2036
1319,14,256,450,0,2025
1304,12,256,411,0,1971
1314,13,256,495,0,2065
1300,14,256,495,0,2051
1306,15,256,495,0,2057
1321,10,256,456,0,2033
1313,10,256,351,0,1920
1294,9,256,366,0,1916
1299,15,256,501,1,2056
1312,19,256,570,0,2138
1302,15,256,468,1,2026
1307,14,256,483,0,2046
1328,15,256,501,0,2085
1349,12,256,381,1,1986
1306,18,256,573,0,2135
1341,16,256,576,0,2173
1310,12,256,375,0,1941
1320,18,256,600,1,2176
1320,16,256,564,0,2140
1302,12,256,366,0,1924
1306,13,256,414,1,1976
1283,14,256,498,1,2037
1303,7,256,324,0,1883
1307,21,256,786,0,2349
1302,11,256,384,0,1942
1315,11,256,471,0,2042
1294,17,256,564,0,2114
1295,11,256,414,0,1965
1327,13,256,339,1,1922
1311,15,256,558,0,2125
1288,9,256,327,0,1871
1283,13,256,498,1,2037
1279,15,256,462,0,1997
1324,15,256,471,1,2051
1324,14,256,462,0,2042
1304,13,256,378,0,1938
1302,17,256,498,0,2056
1314,17,256,552,0,2122
1323,16,256,495,0,2074
1296,7,256,279,0,1831
1311,10,256,345,1,1912
1346,13,256,465,0,2067
1320,13,256,504,0,2080
1306,12,256,360,2,1922
1262,15,256,384,2,1902
1319,10,256,426,0,2001
1309,17,256,582,0,2147
1325,15,256,480,0,2061
1310,10,256,417,0,1983
1296,16,256,585,0,2137
1321,19,256,609,0,2186
1297,14,256,429,0,1982
1301,16,256,573,0,2130
1321,16,256,576,0,2153
1312,11,256,306,1,1874
1288,12,256,504,0,2048
1293,17,256,429,1,1978
1303,17,256,564,1,2123
1295,10,256,384,1,1935
1301,18,256,636,0,2193
1318,17,256,612,0,2186
1290,9,256,300,0,1846
1317,13,256,531,0,2104
1320,8,256,291,1,1867
1316,14,256,465,0,2037
1297,12,256,387,2,1940
1325,14,256,489,2,2070
1306,11,256,459,0,2021
1294,16,256,519,0,2069
1318,12,256,408,0,1982
1321,17,256,519,0,2096
1311,11,256,357,0,1924
1308,9,256,426,0,1990
1317,19,256,525,2,2098
1314,21,256,795,0,2365
1297,12,256,387,0,1940
1319,13,256,525,0,2100
1335,13,256,480,0,2071
1280,16,256,555,1,2091
1305,7,256,216,0,1777
1288,8,256,348,0,1892
1312,11,256,465,0,2033
1279,6,256,216,0,1751
1335,18,256,540,0,2131
1303,14,256,438,0,1997
1308,17,256,582,0,2146
1296,9,256,261,0,1813
1303,13,256,528,0,2087
1312,14,256,477,0,2045
1320,16,256,474,0,2050
1329,10,256,354,2,1939
1310,13,256,498,0,2064
1344,15,256,519,0,2119
1327,11,256,546,0,2129
1323,9,256,360,2,1939
1318,9,256,342,0,1916
1302,13,256,459,1,2017
1314,17,256,666,1,2236
1303,15,256,432,0,1991
1321,16,256,531,0,2108
1313,16,256,567,0,2136
1309,7,256,345,0,1910
1327,13,256,489,0,2072
1315,13,256,447,0,2018
1318,12,256,360,0,1934
1296,12,256,375,0,1927
1325,10,256,321,0,1902
1313,17,256,570,0,2139
1314,8,256,306,0,1876
1281,9,256,366,0,1903
1306,12,256,396,0,1958
1302,10,256,423,0,1981
1300,14,256,510,0,2066
1312,10,256,435,0,2003
1325,16,256,531,1,2112
1330,8,256,351,0,1937
1307,13,256,504,1,2067
1314,16,256,495,1,2065
1281,10,256,390,0,1927
1320,10,256,333,0,1909
1317,9,256,396,0,1969
1302,9,256,330,1,1888
1322,13,256,444,0,2022
1295,12,256,447,0,1998
1332,15,256,558,1,2146
1324,17,256,540,1,2120
1303,18,256,540,0,2099
1305,20,256,606,0,2167
1316,21,256,696,1,2268
1328,21,256,576,1,2160
1300,10,256,321,0,1877
1303,8,256,405,0,1964
1312,10,256,360,0,1928
1295,16,256,534,0,2085
1306,6,256,285,1,1847
1299,18,256,591,1,2146
1319,18,256,696,0,2271
1313,6,256,222,0,1791
1294,12,256,480,0,2030
1333,13,256,576,0,2165
1324,10,256,381,0,1961
1320,10,256,282,0,1858
1304,14,256,528,0,2088
1287,16,256,549,0,2092
1309,14,256,465,0,2030
1311,9,256,282,0,1849
1328,13,256,414,0,1998
1292,12,256,435,0,1983
1284,14,256,408,0,1948
1340,8,256,285,0,1881
1296,13,256,447,0,1999
1316,8,256,360,0,1932
1315,19,256,654,0,2225
1298,20,256,684,1,2238
1320,10,256,351,1,1927
1320,16,256,531,0,2107
1312,15,256,522,0,2090
1299,18,256,624,1,2179
1326,13,256,411,1,1993
1304,10,256,315,0,1875
1326,16,256,495,1,2077
1299,6,256,333,0,1888
1319,12,256,390,0,1965
1303,12,256,384,0,1943
1316,15,256,459,0,2031
1319,13,256,405,0,1980
1293,7,256,384,0,1933
1294,12,256,429,2,1979
1312,15,256,546,1,2114
1313,13,256,444,0,2013
1300,11,256,384,0,1940
1313,14,256,585,2,2154
1321,13,256,435,0,2012
1317,14,256,456,1,2029
1312,11,256,366,0,1934
1294,12,256,357,1,1907
1325,13,256,366,1,1947
1300,8,256,375,0,1931
1307,9,256,417,0,1980
1311,17,256,642,1,2209
1346,16,256,600,0,2202
1307,13,256,489,0,2052
1296,11,256,456,0,2008
1299,12,256,468,0,2023
1312,5,256,243,0,1811
1350,13,256,408,0,2014
1309,11,256,477,0,2042
1307,12,256,417,0,1980
1297,16,256,522,1,2075
1303,14,256,456,2,2015
1303,11,256,390,0,1949
1297,17,256,558,0,2111
1298,15,256,603,0,2157
1329,12,256,411,0,1996
1300,12,256,486,1,2042
1288,13,256,519,0,2063
1287,15,256,510,0,2053
1303,16,256,600,0,2159
1287,14,256,525,1,2068
1307,13,256,558,0,2121
1295,15,256,486,0,2037
1324,13,256,432,1,2012
1297,13,256,465,1,2018
1325,14,256,516,0,2097
1308,9,256,363,0,1927
1319,11,256,441,0,2016
1310,13,256,435,0,2001
1316,8,256,288,0,1860
1297,20,256,657,0,2210
1297,20,256,540,0,2093
1317,17,256,474,0,2047
1338,22,256,783,0,2377
1330,11,256,495,0,2081
1304,7,256,333,0,1893
1295,6,256,222,0,1773
1283,17,256,546,1,2085
1349,14,256,609,0,2214
1313,12,256,390,0,1959
1328,16,256,483,0,2067
1314,14,256,480,0,2050
1312,12,256,483,0,2051
1313,13,256,456,0,2025
1317,12,256,462,0,2035
1328,15,256,471,2,2055
1336,8,256,282,0,1874
1307,13,256,363,1,1926
1327,10,256,390,0,1973
1321,9,256,303,0,1880
1297,13,256,402,1,1955
1319,19,256,678,0,2253
1320,13,256,504,0,2080
1343,13,256,468,0,2067
1313,13,256,504,0,2073
1320,18,256,621,0,2197
1312,14,256,480,2,2048
1328,8,256,234,0,1818
1325,14,256,408,0,1989
1317,12,256,474,0,2047
1309,12,256,396,0,1961
1293,15,256,456,0,2005
1312,15,256,567,1,2135
1317,8,256,306,1,1879
1302,19,256,579,0,2137
1297,9,256,306,0,1859
1297,12,256,444,0,1997
1285,15,256,534,2,2075
1316,13,256,372,1,1944
1302,6,256,189,1,1747
1329,13,256,432,0,2017
1321,17,256,468,2,2045
1301,10,256,396,0,1953
1303,21,256,666,1,2225
1298,17,256,615,0,2169
1284,12,256,438,0,1978
1315,12,256,504,1,2075
1340,10,256,555,0,2151
1299,16,256,582,2,2137
1310,12,256,471,0,2037
1307,8,256,333,0,1896
1262,14,256,552,1,2070
1327,6,256,279,1,1862
1297,23,256,786,0,2339
1284,13,256,504,0,2044
1307,12,256,411,0,1974
1305,9,256,348,0,1909
1319,13,256,471,0,2046
1295,18,256,540,1,2091
1270,12,256,381,0,1907
1302,16,256,483,1,2041
1281,10,256,348,2,1885
1330,13,256,432,1,2018
1320,14,256,417,1,1993
1313,17,256,528,0,2097
1294,11,256,411,1,1961
1316,16,256,612,0,2184
