recovery_query,ori_err_cof,query_with_vote,err_cof
1299,17,3918,0
1308,14,3924,2
1331,14,3987,0
1311,11,3945,0
1284,9,3861,1
1319,13,3963,0
1311,8,3936,1
1286,10,3879,1
1298,13,3903,1
1301,14,3903,0
1320,12,3960,0
1315,11,3957,0
1314,16,3963,1
1308,11,3927,0
1311,19,3939,0
1335,8,3996,0
1322,12,3957,2
1307,16,3912,0
1311,5,3936,0
1314,11,3942,0
1317,11,3942,1
1278,16,3843,0
1324,10,3969,0
1321,17,3963,0
1315,17,3957,1
1320,11,3957,0
1294,9,3897,0
1303,15,3927,1
1319,14,3957,1
1303,8,3924,1
1310,12,3939,0
1312,13,3948,2
1293,15,3885,0
1307,15,3930,1
1325,15,3993,1
1310,15,3921,1
1307,13,3912,0
1314,17,3951,3
1342,11,4029,0
1293,9,3900,0
1308,10,3948,2
1324,10,3975,0
1297,16,3915,2
1312,9,3945,0
1304,10,3921,1
1316,14,3951,1
1292,13,3891,1
1316,13,3957,1
1295,15,3879,2
1294,14,3897,2
1300,17,3897,0
1329,11,3981,1
1296,8,3903,1
1326,10,3984,0
1317,16,3954,0
1316,10,3945,0
1301,13,3915,1
1294,16,3870,0
1320,18,3978,1
1353,14,4071,0
1294,13,3909,1
1316,14,3948,2
1312,6,3945,0
1334,11,4005,0
1315,14,3939,0
1323,17,3984,0
1303,17,3915,0
1317,8,3960,0
1323,12,3963,0
1314,10,3942,0
1329,14,4008,0
1308,16,3939,0
1332,15,3999,0
1283,14,3867,1
1307,9,3927,0
1309,15,3930,2
1328,15,3978,2
1320,12,3963,0
1288,8,3861,3
1291,11,3879,0
1334,13,3981,1
1331,14,3993,0
1309,16,3927,0
1317,16,3951,1
1305,11,3912,1
1313,12,3951,0
1292,13,3867,1
1285,18,3855,1
1302,7,3918,0
1304,11,3909,1
1296,11,3906,1
1306,9,3936,0
1285,17,3852,1
1294,12,3903,0
1299,18,3900,1
1324,12,3978,1
1303,11,3900,2
1277,13,3861,0
1330,12,3996,0
1322,17,3975,1
1317,18,3963,0
1338,7,4020,1
1320,11,3954,0
1328,14,3981,0
1301,12,3915,1
1324,14,3990,0
1313,8,3951,1
1332,15,4014,2
1292,9,3876,1
1321,16,3987,1
1302,10,3912,0
1300,16,3888,1
1297,10,3894,0
1292,14,3888,3
1307,14,3933,0
1309,12,3918,1
1306,15,3918,0
1316,9,3951,2
1284,13,3849,0
1315,12,3960,0
1286,11,3879,0
1312,13,3942,0
1310,16,3945,0
1298,4,3894,1
1326,13,3972,0
1309,12,3933,0
1316,10,3963,1
1308,17,3939,0
1330,11,3999,0
1297,12,3900,0
1312,15,3939,0
1308,13,3927,2
1319,10,3957,0
1320,7,3963,0
1320,6,3954,3
1318,12,3951,0
1326,15,3981,1
1322,16,3981,0
1309,14,3933,0
1319,14,3972,0
1304,12,3930,1
1314,12,3948,1
1338,7,4020,2
1305,7,3927,1
1307,13,3933,0
1329,9,3981,1
1341,12,4038,1
1336,15,4020,0
1334,13,3996,0
1296,14,3900,1
1308,15,3936,1
1308,16,3921,0
1318,16,3969,0
1284,7,3852,1
1306,10,3930,0
1315,14,3945,0
1350,14,4041,0
1307,16,3918,0
1328,9,4008,1
1322,19,3999,0
1316,14,3942,0
1301,13,3921,0
1316,14,3957,0
1331,13,4011,0
1301,7,3906,0
1322,20,3987,0
1298,14,3882,0
1277,13,3849,3
1321,10,3969,0
1313,15,3969,0
1334,14,4011,0
1304,21,3912,0
1286,7,3858,1
1318,12,3969,2
1301,9,3894,2
1287,9,3870,0
1309,13,3948,0
1335,18,4011,0
1319,11,3963,0
1282,16,3840,1
1310,9,3927,0
1309,10,3933,0
1306,15,3915,0
1305,12,3918,1
1296,15,3915,0
1312,15,3957,0
1309,16,3942,0
1287,13,3876,0
1342,9,4041,0
1290,9,3876,0
1319,10,3957,0
1308,15,3921,0
1301,11,3915,0
1305,10,3915,1
1311,15,3939,0
1309,15,3942,1
1307,12,3927,0
1292,12,3891,0
1310,13,3942,0
1330,9,3984,0
1318,11,3957,0
1297,16,3888,1
1309,9,3915,3
1296,11,3882,2
1329,15,3981,1
1325,13,3993,0
1324,16,4002,0
1296,17,3912,0
1315,14,3972,0
1312,15,3963,0
1318,13,3969,0
1331,18,3996,0
1310,23,3930,1
1303,11,3915,0
1306,12,3936,1
1315,11,3939,1
1307,9,3927,0
1312,10,3927,0
1311,11,3939,0
1307,11,3924,1
1328,8,3972,0
1342,14,4035,0
1329,19,3987,0
1296,11,3891,1
1306,12,3918,1
1325,9,3981,0
1328,19,3990,0
1305,13,3921,0
1324,11,3990,0
1333,13,4017,0
1275,10,3825,0
1306,13,3939,1
1292,17,3864,0
1312,19,3930,0
1308,12,3939,0
1316,15,3969,0
1309,16,3951,0
1324,12,3978,1
1331,9,4002,1
1317,14,3963,1
1281,16,3849,0
1286,16,3867,0
1325,8,3978,2
1320,8,3960,0
1310,11,3930,0
1309,19,3912,0
1302,14,3927,0
1338,11,4029,0
1297,14,3897,1
1287,10,3864,1
1302,16,3912,0
1271,15,3813,1
1344,12,4017,0
1306,14,3927,1
1325,8,3978,0
1322,10,3972,2
1305,15,3909,0
1329,14,3993,0
1327,8,3987,0
1303,10,3921,0
1304,14,3918,1
1299,10,3906,0
1324,13,3975,1
1320,13,3963,1
1302,15,3915,0
1327,17,3996,0
1288,15,3882,0
1327,17,3993,2
1303,9,3921,1
1330,7,3993,0
1284,16,3861,0
1308,8,3930,0
1313,11,3933,0
1340,14,4014,0
1301,11,3891,2
1307,12,3942,2
1306,15,3939,1
1322,13,3969,0
1295,14,3891,0
1293,12,3858,1
1334,9,4011,1
1299,11,3897,1
1321,12,3972,0
1301,13,3897,0
1309,12,3918,0
1320,5,3960,0
1300,11,3912,1
1324,17,3981,1
1312,17,3933,0
1312,18,3945,0
1328,16,3993,1
1314,11,3939,2
1329,14,3984,0
1330,13,3978,0
1308,14,3942,1
1308,15,3951,0
1287,9,3870,0
1302,13,3924,0
1312,13,3939,1
1341,14,4023,0
1317,14,3945,1
1321,12,3966,0
1298,7,3903,0
1305,11,3921,0
1303,13,3897,0
1311,18,3945,0
1329,14,3978,0
1333,12,3999,0
1311,11,3927,1
1313,11,3945,0
1352,11,4056,0
1310,16,3945,0
1316,8,3957,0
1264,10,3783,0
1299,11,3888,0
1324,16,3987,0
1302,19,3909,0
1292,16,3882,1
1305,12,3918,0
1301,17,3927,0
1329,11,3993,0
1295,12,3891,1
1292,17,3867,0
1316,8,3954,0
1329,9,3990,1
1293,8,3876,0
1302,11,3903,0
1317,10,3963,0
1292,11,3876,0
1309,14,3924,0
1305,14,3912,0
1328,10,4005,1
1296,16,3897,1
1298,10,3897,0
1331,13,4020,0
1309,15,3933,0
1309,12,3936,0
1331,10,3996,1
1329,15,3987,0
1288,10,3861,1
1314,13,3942,0
1296,13,3876,0
1325,15,3987,0
1293,12,3867,1
1290,15,3870,0
1302,13,3903,0
1332,10,4002,0
1305,13,3924,0
1300,12,3918,0
1297,9,3909,0
1299,17,3906,2
1311,15,3942,0
1294,22,3867,1
1285,11,3873,1
1319,8,3945,1
1319,17,3963,0
1322,8,3966,0
1307,13,3915,1
1287,15,3864,2
1313,14,3957,0
1317,16,3969,0
1319,16,3960,0
1348,8,4062,2
1292,15,3903,1
1313,12,3936,0
1318,12,3960,0
1301,17,3927,1
1312,22,3927,1
1303,15,3921,1
1323,16,3966,0
1310,15,3930,0
1316,11,3939,1
1333,16,3993,0
1312,12,3942,0
1276,11,3822,0
1331,10,3996,0
1338,11,4008,0
1346,16,4056,0
1309,14,3924,0
1320,17,3960,0
1340,9,4011,0
1301,12,3924,0
1303,15,3897,0
1303,14,3912,1
1310,12,3936,0
1311,9,3948,0
1296,13,3882,0
1285,16,3873,0
1289,9,3861,0
1316,15,3966,0
1310,15,3933,0
1298,14,3903,2
1315,10,3957,0
1306,10,3924,0
1346,13,4044,1
1293,16,3903,0
1286,17,3870,0
1301,9,3912,0
1291,12,3876,0
1306,14,3921,0
1310,10,3936,0
1283,14,3858,0
1316,14,3951,1
1298,13,3912,0
1283,12,3873,1
1337,14,4008,0
1313,18,3933,0
1332,14,4017,1
1296,18,3903,1
1301,9,3906,0
1299,13,3891,1
1319,11,3966,0
1300,11,3909,1
1331,16,3993,1
1306,19,3960,0
1293,8,3897,2
1294,13,3885,0
1306,11,3921,1
1272,16,3819,0
1298,14,3894,0
1327,14,3981,1
1315,12,3951,0
1311,12,3939,0
1322,10,3978,1
1315,7,3945,0
1321,13,3954,0
1300,16,3903,1
1314,9,3951,0
1337,17,4020,1
1332,13,4002,0
1318,14,3960,1
1289,19,3879,0
1330,12,3975,0
1301,12,3918,0
1300,16,3933,0
1289,12,3876,0
1300,17,3924,0
1319,18,3990,1
1321,13,3954,0
1319,15,3978,3
1310,7,3933,1
1305,9,3930,1
1285,12,3867,0
1308,13,3933,0
1310,9,3930,2
1309,16,3939,1
1317,11,3960,0
1305,10,3924,1
1292,12,3900,1
1325,12,3981,0
1295,15,3906,0
1316,7,3957,1
1303,11,3897,0
1313,12,3948,0
1301,11,3921,0
1304,18,3948,0
1305,17,3930,1
1312,11,3939,0
1319,14,3972,0
1304,12,3921,0
1314,13,3951,0
1300,14,3906,1
1306,15,3933,1
1321,10,3957,0
1313,10,3948,0
1294,9,3882,0
1299,15,3906,0
1312,19,3924,0
1302,15,3909,1
1307,14,3927,0
1328,15,3969,0
1349,12,4059,0
1306,18,3924,1
1341,16,4011,0
1310,12,3939,0
1320,18,3963,1
1320,16,3957,0
1302,12,3933,0
1306,13,3942,0
1283,14,3873,0
1303,7,3927,1
1307,21,3936,2
1302,11,3909,0
1315,11,3936,0
1294,17,3909,0
1295,11,3906,1
1327,13,3993,0
1311,15,3927,0
1288,9,3876,2
1283,13,3864,0
1279,15,3861,0
1324,15,3990,2
1324,14,3987,0
1304,13,3915,0
1302,17,3909,1
1314,17,3939,0
1323,16,3963,1
1296,7,3897,1
1311,10,3942,0
1346,13,4044,1
1320,13,3966,1
1306,12,3930,0
1262,15,3780,0
1319,10,3954,0
1309,17,3930,1
1325,15,4002,0
1310,10,3942,1
1296,16,3906,1
1321,19,3975,0
1297,14,3879,0
1301,16,3933,1
1321,16,3960,1
1312,11,3927,0
1288,12,3882,0
1293,17,3879,0
1303,17,3927,0
1295,10,3903,0
1301,18,3906,0
1318,17,3975,1
1290,9,3864,1
1317,13,3951,0
1320,8,3960,1
1316,14,3966,2
1297,12,3882,1
1325,14,3975,0
1306,11,3945,2
1294,16,3900,1
1318,12,3957,1
1321,17,3987,1
1311,11,3948,0
1308,9,3930,0
1317,19,3951,0
1314,21,3957,0
1297,12,3876,0
1319,13,3996,0
1335,13,3996,0
1280,16,3867,0
1305,7,3918,0
1288,8,3861,2
1312,11,3948,0
1279,6,3837,1
1335,18,4002,0
1303,14,3921,1
1308,17,3942,0
1296,9,3900,0
1303,13,3918,0
1312,14,3936,0
1320,16,3954,1
1329,10,4002,0
1310,13,3945,0
1344,15,4041,0
1327,11,4011,0
1323,9,3972,0
1318,9,3954,0
1302,13,3903,0
1314,17,3942,0
1303,15,3924,1
1321,16,3951,1
1313,16,3957,0
1309,7,3927,0
1327,13,3990,0
1315,13,3945,1
1318,12,3951,0
1296,12,3888,0
1325,10,3951,1
1313,17,3927,1
1314,8,3960,0
1281,9,3852,1
1306,12,3924,0
1302,10,3906,0
1300,14,3903,1
1312,10,3945,0
1325,16,3981,0
1330,8,3984,1
1307,13,3927,1
1314,16,3948,0
1281,10,3858,2
1320,10,3957,0
1317,9,3951,1
1302,9,3927,1
1322,13,3975,1
1295,12,3897,1
1332,15,4008,0
1324,17,3972,0
1303,18,3918,0
1305,20,3957,0
1316,21,3978,0
1328,21,3984,1
1300,10,3912,0
1303,8,3909,0
1312,10,3945,1
1295,16,3891,0
1306,6,3918,0
1299,18,3909,1
1319,18,3972,0
1313,6,3945,0
1294,12,3906,0
1333,13,4026,1
1324,10,3975,1
1320,10,3966,0
1304,14,3921,0
1287,16,3867,0
1309,14,3942,0
1311,9,3951,1
1328,13,3993,1
1292,12,3885,0
1284,14,3855,0
1340,8,4014,2
1296,13,3891,0
1316,8,3954,0
1315,19,3972,0
1298,20,3912,0
1320,10,3975,1
1320,16,3963,0
1312,15,3945,1
1299,18,3909,0
1326,13,4005,1
1304,10,3912,1
1326,16,3978,0
1299,6,3903,0
1319,12,3966,0
1303,12,3933,0
1316,15,3942,0
1319,13,3960,1
1293,7,3879,1
1294,12,3897,0
1312,15,3963,1
1313,13,3930,1
1300,11,3918,0
1313,14,3957,0
1321,13,3993,0
1317,14,3969,0
1312,11,3933,1
1294,12,3909,0
1325,13,3972,0
1300,8,3906,0
1307,9,3915,1
1311,17,3948,1
1346,16,4056,0
1307,13,3939,0
1296,11,3900,0
1299,12,3903,0
1312,5,3936,1
1350,13,4065,0
1309,11,3945,0
1307,12,3939,1
1297,16,3900,0
1303,14,3915,2
1303,11,3912,0
1297,17,3915,0
1298,15,3918,1
1329,12,3993,1
1300,12,3906,2
1288,13,3855,0
1287,15,3888,1
1303,16,3906,1
1287,14,3867,1
1307,13,3918,0
1295,15,3891,0
1324,13,3966,0
1297,13,3897,3
1325,14,3987,1
1308,9,3936,0
1319,11,3966,0
1310,13,3930,0
1316,8,3948,2
1297,20,3885,1
1297,20,3879,0
1317,17,3963,1
1338,22,4023,0
1330,11,4005,0
1304,7,3915,0
1295,6,3882,0
1283,17,3867,0
1349,14,4041,0
1313,12,3930,0
1328,16,3990,0
1314,14,3966,0
1312,12,3948,0
1313,13,3942,0
1317,12,3945,0
1328,15,3996,0
1336,8,4014,0
1307,13,3912,1
1327,10,3990,0
1321,9,3960,0
1297,13,3906,0
1319,19,3972,0
1320,13,3975,0
1343,13,4011,1
1313,13,3948,1
1320,18,3981,1
1312,14,3954,0
1328,8,3993,0
1325,14,3987,0
1317,12,3972,0
1309,12,3936,2
1293,15,3882,0
1312,15,3936,3
1317,8,3963,1
1302,19,3921,0
1297,9,3903,0
1297,12,3882,0
1285,15,3867,1
1316,13,3948,0
1302,6,3915,1
1329,13,3996,0
1321,17,3963,1
1301,10,3900,0
1303,21,3942,2
1298,17,3918,0
1284,12,3867,0
1315,12,3948,1
1340,10,4026,0
1299,16,3915,1
1310,12,3951,0
1307,8,3921,0
1262,14,3810,1
1327,6,3987,1
1297,23,3888,0
1284,13,3861,1
1307,12,3921,0
1305,9,3909,1
1319,13,3960,0
1295,18,3909,1
1270,12,3819,0
1302,16,3927,2
1281,10,3873,1
1330,13,3993,1
1320,14,3954,0
1313,17,3933,0
1294,11,3891,0
1316,16,3957,0
1316,12,3966,0
1314,10,3942,0
1297,14,3915,1
1329,15,4005,0
1306,17,3933,2
1317,12,3957,1
1339,12,4032,1
1306,17,3912,0
1302,10,3903,0
1286,14,3858,0
1319,9,3966,0
1321,12,3963,0
1313,18,3948,1
1301,13,3903,0
1311,11,3951,0
1298,12,3915,1
1296,7,3891,0
1298,15,3894,1
1306,17,3906,0
1311,14,3939,0
1326,10,3972,0
1342,12,4047,2
1318,15,3969,1
1285,17,3867,0
1318,18,3963,0
1300,7,3909,0
1289,7,3873,0
1265,13,3813,0
1318,11,3960,1
1322,14,3972,0
1289,12,3882,0
1323,12,3951,0
1317,17,3966,0
1308,13,3918,1
1317,11,3948,0
1290,12,3885,0
1321,16,3975,0
1319,16,3981,2
1306,9,3939,1
1338,9,4020,0
1310,14,3933,0
1324,9,3972,0
1281,14,3849,0
1315,17,3960,1
1336,14,4008,3
1301,11,3924,1
1336,8,4008,1
1309,10,3924,1
1332,14,4035,1
1290,14,3876,0
1296,17,3906,1
1306,12,3909,1
1321,12,3975,0
1298,13,3888,0
1303,10,3900,1
1303,10,3915,0
1305,10,3921,0
1309,11,3945,0
1307,17,3942,0
1327,13,3987,0
1319,17,3966,0
1301,5,3909,1
1289,9,3873,0
1317,9,3954,2
1301,14,3915,0
1301,8,3918,2
1296,14,3912,0
1334,23,4026,0
1310,11,3936,1
1316,10,3966,0
1314,8,3948,1
1299,15,3906,1
1309,14,3930,0
1311,10,3927,1
1329,12,3990,0
1320,11,3969,1
1280,14,3849,1
1333,15,4002,1
1331,13,3999,1
1320,13,3984,0
1300,13,3903,2
1287,8,3864,1
1290,10,3870,0
1304,14,3915,1
1319,10,3954,1
1330,18,3987,1
1322,13,3966,2
1306,10,3915,1
1330,9,3987,1
1325,7,3981,0
1339,18,4011,0
1324,11,3957,2
1320,18,3981,1
1285,10,3879,1
1291,15,3873,0
1338,16,4011,0
1299,11,3906,0
1316,11,3930,0
1318,17,3972,0
1291,7,3873,0
1339,11,4038,0
1333,12,4008,0
1282,8,3849,0
1341,11,4026,0
1303,14,3909,0
1314,12,3936,1
1293,22,3888,0
1324,12,3978,0
1307,4,3915,0
1303,14,3921,0
1288,16,3855,1
1328,16,3996,0
1313,15,3942,0
1316,16,3948,0
1336,8,4008,0
1323,10,3960,0
1324,11,4005,1
1314,13,3954,1
1348,13,4041,1
1313,14,3963,0
1310,10,3936,0
1304,6,3909,1
1332,13,4014,0
1306,15,3924,2
1327,15,3978,0
1322,17,3969,1
1299,15,3909,0
1299,21,3909,0
1290,13,3897,1
1315,8,3951,0
1336,13,4008,0
1312,12,3948,0
1297,14,3897,0
1259,18,3762,2
1323,11,3981,0
1325,17,3972,0
1311,18,3927,0
1297,19,3924,2
1315,14,3969,1
1306,23,3930,0
1305,7,3918,0
1298,20,3942,0
1308,6,3924,1
1287,14,3858,0
1299,19,3885,0
1301,17,3891,0
1333,16,3984,0
1304,11,3915,0
1290,12,3882,1
1322,6,3969,0
1325,7,3966,0
1286,13,3861,2
1329,13,3990,0
1307,12,3918,0
1282,14,3849,0
1314,9,3969,2
1331,21,3975,0
1305,17,3939,0
1308,15,3954,0
1281,19,3867,0
1287,13,3843,0
1299,14,3900,0
1323,9,3960,1
1332,13,4002,0
1343,13,4026,0
1322,13,3981,1
1354,12,4065,0
1305,17,3933,0
1309,16,3912,0
1298,9,3894,0
1333,15,4014,1
1296,9,3906,1
1307,13,3912,1
1286,11,3888,0
1308,10,3930,0
1320,9,3975,0
1314,18,3948,0
1311,11,3951,0
1295,11,3891,0
1273,11,3828,0
1270,17,3840,0
1302,11,3906,0
1324,14,3972,0
1326,8,3984,1
1298,13,3906,0
1302,14,3930,0
1342,18,4047,1
1329,12,4005,0
1298,15,3909,0
1327,11,3993,0
1325,16,3975,0
1293,20,3882,1
1310,14,3948,0
1316,15,3966,0
1310,9,3939,0
1317,9,3954,0
1295,15,3894,0
1303,10,3918,1
1288,19,3879,2
1299,10,3903,0
1318,11,3948,0
1326,13,3981,1
1317,14,3969,0
1278,5,3834,0
1301,10,3903,2
1332,11,4008,1
1313,12,3936,0
1286,18,3873,0
1315,7,3939,0
1318,10,3954,0
1314,14,3948,0
1305,17,3933,2
1334,12,3996,1
1289,16,3873,0
1303,14,3912,0
1327,10,3993,2
1297,14,3924,2
1297,11,3879,0
1305,10,3906,1
1319,20,3963,0
1320,11,3960,0
1316,15,3960,0
1279,14,3855,0
1302,13,3906,0
1305,11,3924,2
1292,24,3921,0
1308,17,3930,0
1290,18,3876,2
1303,14,3909,1
1312,10,3954,0
1302,12,3915,0
1297,12,3906,3
1336,13,4014,0
1299,10,3924,0
1281,14,3855,2
1313,11,3945,0
1336,15,3996,3
1303,17,3930,1
1293,22,3885,0
1287,14,3861,1
1327,8,3981,0
1300,10,3900,0
1322,16,3975,0
1313,6,3924,1
1288,11,3867,1
1300,15,3900,0
1325,10,3981,1
1325,12,3975,2
1323,10,3963,1
1310,12,3924,1
1323,20,3969,0
1313,10,3951,0
1310,17,3939,0
1311,9,3936,1
1311,16,3948,0
1314,13,3963,1
1311,10,3939,0
1306,14,3912,1
1278,16,3852,0
1304,10,3927,0
1307,15,3948,0
1301,10,3921,0
1309,14,3939,0
1323,11,3996,0
1338,8,4014,0
1314,19,3960,1
1314,10,3948,0
1307,15,3921,1
1314,9,3948,0
1318,6,3957,0
1300,13,3912,1
1305,15,3927,1
1321,13,3963,1
1334,8,4002,0
1329,9,3990,0
1323,14,3984,0
1327,15,4008,0
1316,12,3954,0
1301,12,3912,2
1300,12,3897,0
1333,16,3996,0
1299,13,3906,0
1323,8,3963,1
1309,14,3930,0
1294,13,3879,0
1325,16,3975,2
1314,12,3942,2
1296,17,3906,0
1286,12,3876,1
1339,13,4038,0
1311,15,3969,0
1317,12,3960,0
1322,20,3990,1
1328,14,3987,1
1323,14,3972,0
1315,15,3957,0
1307,13,3930,0
1299,9,3909,1
1314,22,3939,0
1351,9,4065,0
1318,17,3972,0
1289,11,3882,1
1318,17,3960,0
1325,12,3993,0
1335,10,4032,1
1318,16,3945,0
1279,12,3852,0
1315,7,3942,0
1336,21,4032,0
1294,16,3891,0
1325,14,3975,0
1307,11,3942,0
1325,10,3969,1
1309,9,3954,0
1290,12,3873,0
1335,13,4020,1
1321,16,3975,0
1293,9,3879,0
1268,18,3819,0
1309,20,3930,0
1307,7,3921,0
1276,12,3837,0
1317,10,3948,0
1308,17,3918,0
1295,13,3888,1
1333,7,4002,0
1314,11,3948,1
1300,11,3900,0
1313,12,3915,0
1324,11,3990,0
1308,7,3930,1
1319,11,3954,1
1320,13,3975,0
1326,14,3975,0
1336,12,4023,0
1324,16,3960,0
1293,6,3885,0
1290,19,3903,0
1342,12,4029,0
1323,16,3966,0
1288,13,3879,0
1294,14,3894,0
1309,13,3924,0
1290,7,3867,1
1285,15,3864,2
1288,9,3879,1
1313,11,3945,0
1306,16,3921,0
1312,9,3957,0
1341,13,4029,1
1308,10,3939,0
1311,13,3942,0
1336,10,4008,1
1286,11,3867,0
1294,14,3888,0
1307,9,3915,1
1303,12,3915,0
1281,16,3849,0
1314,11,3948,0
1319,14,3945,1
1303,18,3921,1
1293,11,3879,1
1307,11,3936,0
1324,11,3960,1
1292,12,3894,0
1318,7,3957,1
1306,13,3945,1
1289,15,3876,0
1317,17,3969,0
1337,11,4029,0
1306,14,3903,1
1291,16,3888,0
1301,9,3918,0
1330,8,4005,0
1288,11,3870,0
1286,7,3852,1
1331,15,3999,1
1303,7,3915,1
1307,11,3933,0
1303,15,3921,0
1312,16,3927,1
1293,11,3882,0
1303,10,3924,0
1294,13,3897,0
1303,9,3921,1
1308,16,3909,1
1310,15,3945,0
1291,11,3906,0
1307,17,3927,1
1303,17,3921,0
1319,9,3951,0
1314,15,3960,1
1294,14,3885,0
1326,12,3972,1
1321,12,3957,0
1309,18,3930,0
1340,15,4014,0
1320,16,3960,0
1297,15,3906,0
1304,11,3918,0
1324,9,3960,0
1308,12,3933,0
1329,22,4005,1
1318,12,3978,0
1301,10,3909,2
1311,15,3957,0
1305,7,3909,0
1301,13,3915,0
1311,12,3957,0
1295,15,3912,0
1305,13,3933,0
1294,9,3888,0
1313,14,3948,1
1308,16,3915,0
1280,14,3840,0
1330,14,3996,0
1268,11,3828,0
1312,11,3939,0
1285,13,3873,2
1282,19,3867,1
1286,16,3852,0
1333,22,4011,0
1306,9,3933,0
1341,8,4029,0
1325,12,3984,0
1299,10,3909,0
1283,12,3849,0
1327,10,3981,0
1320,16,3972,0
1333,12,4011,0
1325,9,3984,0
1313,16,3939,0
1309,12,3930,0
1324,12,3990,0
1276,16,3828,0
1316,17,3957,1
1315,14,3957,0
1315,11,3945,1
1276,12,3861,0
1299,8,3912,0
1281,24,3858,0
1323,12,3978,1
1295,17,3891,1
1315,8,3939,1
1328,17,3993,1
1323,12,3966,0
1312,11,3951,0
1306,12,3924,1
1321,12,3966,0
1315,5,3960,0
1329,17,3993,0
1331,13,4002,2
1329,13,3990,0
1316,13,3957,0
1292,12,3879,0
1307,13,3930,0
1309,18,3930,0
1324,16,4002,0
1307,15,3924,0
1336,13,3996,1
1291,13,3879,0
1295,10,3888,0
1321,12,3963,0
1305,14,3939,2
1294,17,3891,1
1326,6,3969,0
1306,13,3936,1
1299,11,3903,0
1319,11,3975,0
1314,10,3942,2
1327,11,3984,0
1296,11,3903,1
1326,12,3981,1
1277,7,3837,1
1324,10,3984,0
1312,14,3939,0
1306,11,3930,1
1336,11,4002,1
1311,14,3942,1
1295,12,3900,1
1311,18,3951,0
1295,12,3876,0
1328,12,3996,0
1305,16,3900,1
1318,16,3969,0
1326,15,3993,0
1308,12,3921,1
1305,9,3909,0
1324,14,3975,0
1293,11,3885,0
1301,16,3912,1
1298,11,3894,0
1299,7,3912,0
1281,16,3846,0
1296,13,3906,1
1296,14,3879,1
1331,15,4017,0
1308,15,3924,1
1317,10,3942,0
1275,18,3864,0
1361,11,4074,1
1311,14,3942,1
1297,15,3903,1
1325,12,3966,0
1321,13,3966,0
1300,12,3900,0
1284,14,3852,0
1291,12,3903,0
1324,13,3981,0
1284,13,3876,0
1324,22,3993,0
1314,8,3954,0
1311,15,3924,0
1303,14,3921,0
1311,13,3933,0
1308,15,3933,0
1318,11,3963,0
1319,12,3978,0
1314,11,3957,0
1324,13,3969,0
1303,10,3924,2
1309,13,3927,0
1300,10,3894,0
1313,8,3945,2
1303,16,3906,0
1340,14,4029,0
1287,11,3876,0
1313,12,3954,0
1272,12,3831,0
1292,14,3864,1
1287,12,3870,1
1321,13,3978,0
1312,17,3936,0
1312,10,3951,0
1307,12,3930,0
1312,14,3936,0
1325,9,3975,1
1302,15,3924,0
1324,14,3984,1
1324,13,3969,0
1305,15,3927,0
1292,13,3891,0
1300,13,3927,0
1310,15,3936,0
1309,17,3939,0
1312,20,3963,2
1319,13,3969,0
1310,14,3921,0
1307,14,3939,1
1311,12,3936,1
1274,13,3837,0
1303,9,3927,0
1288,12,3885,0
1307,9,3915,0
1319,15,3981,0
1316,13,3963,1
1306,12,3930,0
1308,17,3915,2
1299,19,3903,0
1290,16,3888,0
1286,18,3882,0
1320,9,3945,1
1322,13,3969,0
1288,13,3873,0
1279,14,3861,0
1290,10,3867,0
1307,12,3939,0
1340,15,4026,0
1294,14,3900,0
1309,12,3948,0
1317,8,3957,1
1309,12,3930,0
1287,18,3870,0
1312,14,3930,0
1321,20,3972,0
1295,10,3882,3
1332,17,4014,0
1303,7,3909,3
1315,18,3963,0
1313,17,3957,1
1296,11,3879,0
1283,16,3861,0
1310,14,3939,1
1313,8,3954,0
1324,10,3993,0
1323,13,3975,2
1295,13,3900,1
1287,14,3882,1
1313,17,3933,0
1316,11,3954,2
1317,12,3945,0
1315,14,3960,0
1316,14,3954,0
1295,8,3879,0
1309,14,3936,1
1319,14,3969,1
1333,11,3993,0
1306,23,3945,1
1311,14,3936,0
1313,12,3954,0
1308,19,3930,1
1314,11,3945,0
1312,15,3957,2
1302,11,3900,0
1316,14,3969,1
1311,12,3945,2
1346,12,4038,0
1320,19,3972,1
1313,17,3951,1
1318,13,3942,1
1312,14,3948,1
1311,16,3942,0
1328,8,3987,0
1284,11,3852,0
1330,13,4005,0
1308,11,3948,0
1310,19,3936,0
1291,13,3876,0
1293,12,3888,0
1307,17,3930,1
1302,11,3921,0
1307,18,3957,0
1314,12,3963,0
1283,15,3855,0
1328,16,4014,0
1306,12,3912,0
1294,6,3891,0
1305,8,3915,0
1287,15,3879,1
1309,10,3906,1
1322,11,3975,0
1316,11,3948,0
1291,17,3855,1
1335,9,4002,2
1300,9,3912,0
1310,14,3930,0
1277,13,3849,0
1315,11,3951,0
1335,13,4008,0
1318,8,3957,1
1301,10,3906,0
1312,15,3951,0
1321,16,3966,0
1315,14,3945,0
1306,11,3912,0
1299,25,3897,1
1311,12,3951,1
1310,13,3936,0
1285,16,3864,0
1310,10,3933,0
1302,15,3909,0
1322,16,3975,1
1330,11,3990,1
1287,15,3870,1
1330,12,3975,2
1308,12,3942,0
1294,7,3888,0
1318,14,3981,1
1331,11,3999,2
1304,10,3933,0
1304,12,3912,0
1284,10,3849,0
1312,12,3945,0
1297,15,3876,0
