[trace 1008]: recovering s[1][138], m = m1, branching...
[trace 1009]: recovering s[1][138], m = m1, branching...
[trace 1010]: recovering s[1][138], m = m0, recovered cof_value = -1
[trace 1011]: recovering s[1][139], m = m0, branching...
[trace 1012]: recovering s[1][139], m = m1, recovered cof_value = 1
[trace 1013]: recovering s[1][140], m = m1, branching...
[trace 1014]: recovering s[1][140], m = m0, recovered cof_value = 0
[trace 1015]: recovering s[1][141], m = m1, branching...
[trace 1016]: recovering s[1][141], m = m0, recovered cof_value = 0
[trace 1017]: recovering s[1][142], m = m1, branching...
[trace 1018]: recovering s[1][142], m = m0, recovered cof_value = 0
[trace 1019]: recovering s[1][143], m = m1, branching...
[trace 1020]: recovering s[1][143], m = m1, branching...
[trace 1021]: recovering s[1][143], m = m0, recovered cof_value = -1
[trace 1022]: recovering s[1][144], m = m1, branching...
[trace 1023]: recovering s[1][144], m = m0, recovered cof_value = 0
[trace 1024]: recovering s[1][145], m = m1, branching...
[trace 1025]: recovering s[1][145], m = m0, recovered cof_value = 0
[trace 1026]: recovering s[1][146], m = m1, branching...
[trace 1027]: recovering s[1][146], m = m1, branching...
[trace 1028]: recovering s[1][146], m = m0, recovered cof_value = -1
[trace 1029]: recovering s[1][147], m = m1, branching...
[trace 1030]: recovering s[1][147], m = m0, recovered cof_value = 0
[trace 1031]: recovering s[1][148], m = m0, branching...
[trace 1032]: recovering s[1][148], m = m1, recovered cof_value = 1
[trace 1033]: recovering s[1][149], m = m1, branching...
[trace 1034]: recovering s[1][149], m = m0, recovered cof_value = 0
[trace 1035]: recovering s[1][150], m = m1, branching...
[trace 1036]: recovering s[1][150], m = m1, branching...
[trace 1037]: recovering s[1][150], m = m1, branching...
[trace 1038]: recovering s[1][150], m = m0, recovered cof_value = -2
[trace 1039]: recovering s[1][151], m = m1, branching...
[trace 1040]: recovering s[1][151], m = m0, recovered cof_value = 0
[trace 1041]: recovering s[1][152], m = m1, branching...
[trace 1042]: recovering s[1][152], m = m1, branching...
[trace 1043]: recovering s[1][152], m = m0, recovered cof_value = -1
[trace 1044]: recovering s[1][153], m = m1, branching...
[trace 1045]: recovering s[1][153], m = m0, recovered cof_value = 0
[trace 1046]: recovering s[1][154], m = m1, branching...
[trace 1047]: recovering s[1][154], m = m1, branching...
[trace 1048]: recovering s[1][154], m = m0, recovered cof_value = -1
[trace 1049]: recovering s[1][155], m = m0, branching...
[trace 1050]: recovering s[1][155], m = m0, branching...
[trace 1051]: recovering s[1][155], m = m1, recovered cof_value = 2
[trace 1052]: recovering s[1][156], m = m1, branching...
[trace 1053]: recovering s[1][156], m = m1, branching...
[trace 1054]: recovering s[1][156], m = m0, recovered cof_value = -1
[trace 1055]: recovering s[1][157], m = m0, branching...
[trace 1056]: recovering s[1][157], m = m1, recovered cof_value = 1
[trace 1057]: recovering s[1][158], m = m1, branching...
[trace 1058]: recovering s[1][158], m = m0, recovered cof_value = 0
[trace 1059]: recovering s[1][159], m = m1, branching...
[trace 1060]: recovering s[1][159], m = m1, branching...
[trace 1061]: recovering s[1][159], m = m1, branching...
[trace 1062]: recovering s[1][159], m = m0, recovered cof_value = -2
[trace 1063]: recovering s[1][160], m = m0, branching...
[trace 1064]: recovering s[1][160], m = m0, branching...
[trace 1065]: recovering s[1][160], m = m1, recovered cof_value = 2
[trace 1066]: recovering s[1][161], m = m1, branching...
[trace 1067]: recovering s[1][161], m = m0, recovered cof_value = 0
[trace 1068]: recovering s[1][162], m = m1, branching...
[trace 1069]: recovering s[1][162], m = m0, recovered cof_value = 0
[trace 1070]: recovering s[1][163], m = m1, branching...
[trace 1071]: recovering s[1][163], m = m1, branching...
[trace 1072]: recovering s[1][163], m = m0, recovered cof_value = -1
[trace 1073]: recovering s[1][164], m = m1, branching...
[trace 1074]: recovering s[1][164], m = m1, branching...
[trace 1075]: recovering s[1][164], m = m0, recovered cof_value = -1
[trace 1076]: recovering s[1][165], m = m1, branching...
[trace 1077]: recovering s[1][165], m = m0, recovered cof_value = 0
[trace 1078]: recovering s[1][166], m = m1, branching...
[trace 1079]: recovering s[1][166], m = m1, branching...
[trace 1080]: recovering s[1][166], m = m1, branching...
[trace 1081]: recovering s[1][166], m = m0, recovered cof_value = -2
[trace 1082]: recovering s[1][167], m = m1, branching...
[trace 1083]: recovering s[1][167], m = m1, branching...
[trace 1084]: recovering s[1][167], m = m0, recovered cof_value = -1
[trace 1085]: recovering s[1][168], m = m1, branching...
[trace 1086]: recovering s[1][168], m = m1, branching...
[trace 1087]: recovering s[1][168], m = m1, branching...
[trace 1088]: recovering s[1][168], m = m0, recovered cof_value = -2
[trace 1089]: recovering s[1][169], m = m1, branching...
[trace 1090]: recovering s[1][169], m = m1, branching...
[trace 1091]: recovering s[1][169], m = m0, recovered cof_value = -1
[trace 1092]: recovering s[1][170], m = m1, branching...
[trace 1093]: recovering s[1][170], m = m1, branching...
[trace 1094]: recovering s[1][170], m = m0, recovered cof_value = -1
[trace 1095]: recovering s[1][171], m = m1, branching...
[trace 1096]: recovering s[1][171], m = m1, branching...
[trace 1097]: recovering s[1][171], m = m0, recovered cof_value = -1
[trace 1098]: recovering s[1][172], m = m1, branching...
[trace 1099]: recovering s[1][172], m = m1, branching...
[trace 1100]: recovering s[1][172], m = m0, recovered cof_value = -1
[trace 1101]: recovering s[1][173], m = m1, branching...
[trace 1102]: recovering s[1][173], m = m0, recovered cof_value = 0
[trace 1103]: recovering s[1][174], m = m1, branching...
[trace 1104]: recovering s[1][174], m = m0, recovered cof_value = 0
[trace 1105]: recovering s[1][175], m = m0, branching...
[trace 1106]: recovering s[1][175], m = m0, branching...
[trace 1107]: recovering s[1][175], m = m1, recovered cof_value = 2
[trace 1108]: recovering s[1][176], m = m0, branching...
[trace 1109]: recovering s[1][176], m = m1, recovered cof_value = 1
[trace 1110]: recovering s[1][177], m = m1, branching...
[trace 1111]: recovering s[1][177], m = m0, recovered cof_value = 0
[trace 1112]: recovering s[1][178], m = m1, branching...
[trace 1113]: recovering s[1][178], m = m0, recovered cof_value = 0
[trace 1114]: recovering s[1][179], m = m1, branching...
[trace 1115]: recovering s[1][179], m = m1, branching...
[trace 1116]: recovering s[1][179], m = m0, recovered cof_value = -1
[trace 1117]: recovering s[1][180], m = m1, branching...
[trace 1118]: recovering s[1][180], m = m1, branching...
[trace 1119]: recovering s[1][180], m = m0, recovered cof_value = -1
[trace 1120]: recovering s[1][181], m = m1, branching...
[trace 1121]: recovering s[1][181], m = m0, recovered cof_value = 0
[trace 1122]: recovering s[1][182], m = m0, branching...
[trace 1123]: recovering s[1][182], m = m1, recovered cof_value = 1
[trace 1124]: recovering s[1][183], m = m1, branching...
[trace 1125]: recovering s[1][183], m = m0, recovered cof_value = 0
[trace 1126]: recovering s[1][184], m = m1, branching...
[trace 1127]: recovering s[1][184], m = m0, recovered cof_value = 0
[trace 1128]: recovering s[1][185], m = m1, branching...
[trace 1129]: recovering s[1][185], m = m1, branching...
[trace 1130]: recovering s[1][185], m = m0, recovered cof_value = -1
[trace 1131]: recovering s[1][186], m = m0, branching...
[trace 1132]: recovering s[1][186], m = m0, branching...
[trace 1133]: recovering s[1][186], m = m0, recovered cof_value = 3
[trace 1134]: recovering s[1][187], m = m0, branching...
[trace 1135]: recovering s[1][187], m = m1, recovered cof_value = 1
[trace 1136]: recovering s[1][188], m = m0, branching...
[trace 1137]: recovering s[1][188], m = m1, recovered cof_value = 1
[trace 1138]: recovering s[1][189], m = m1, branching...
[trace 1139]: recovering s[1][189], m = m1, branching...
[trace 1140]: recovering s[1][189], m = m0, recovered cof_value = -1
[trace 1141]: recovering s[1][190], m = m1, branching...
[trace 1142]: recovering s[1][190], m = m1, branching...
[trace 1143]: recovering s[1][190], m = m1, branching...
[trace 1144]: recovering s[1][190], m = m0, recovered cof_value = -2
[trace 1145]: recovering s[1][191], m = m0, branching...
[trace 1146]: recovering s[1][191], m = m0, branching...
[trace 1147]: recovering s[1][191], m = m1, recovered cof_value = 2
[trace 1148]: recovering s[1][192], m = m1, branching...
[trace 1149]: recovering s[1][192], m = m1, branching...
[trace 1150]: recovering s[1][192], m = m1, branching...
[trace 1151]: recovering s[1][192], m = m0, recovered cof_value = -2
[trace 1152]: recovering s[1][193], m = m1, branching...
[trace 1153]: recovering s[1][193], m = m0, recovered cof_value = 0
[trace 1154]: recovering s[1][194], m = m1, branching...
[trace 1155]: recovering s[1][194], m = m0, recovered cof_value = 0
[trace 1156]: recovering s[1][195], m = m1, branching...
[trace 1157]: recovering s[1][195], m = m0, recovered cof_value = 0
[trace 1158]: recovering s[1][196], m = m0, branching...
[trace 1159]: recovering s[1][196], m = m1, recovered cof_value = 1
[trace 1160]: recovering s[1][197], m = m1, branching...
[trace 1161]: recovering s[1][197], m = m0, recovered cof_value = 0
[trace 1162]: recovering s[1][198], m = m0, branching...
[trace 1163]: recovering s[1][198], m = m1, recovered cof_value = 1
[trace 1164]: recovering s[1][199], m = m1, branching...
[trace 1165]: recovering s[1][199], m = m1, branching...
[trace 1166]: recovering s[1][199], m = m0, recovered cof_value = -1
[trace 1167]: recovering s[1][200], m = m1, branching...
[trace 1168]: recovering s[1][200], m = m1, branching...
[trace 1169]: recovering s[1][200], m = m0, recovered cof_value = -1
[trace 1170]: recovering s[1][201], m = m0, branching...
[trace 1171]: recovering s[1][201], m = m1, recovered cof_value = 1
[trace 1172]: recovering s[1][202], m = m1, branching...
[trace 1173]: recovering s[1][202], m = m0, recovered cof_value = 0
[trace 1174]: recovering s[1][203], m = m0, branching...
[trace 1175]: recovering s[1][203], m = m1, recovered cof_value = 1
[trace 1176]: recovering s[1][204], m = m1, branching...
[trace 1177]: recovering s[1][204], m = m1, branching...
[trace 1178]: recovering s[1][204], m = m0, recovered cof_value = -1
[trace 1179]: recovering s[1][205], m = m1, branching...
[trace 1180]: recovering s[1][205], m = m0, recovered cof_value = 0
[trace 1181]: recovering s[1][206], m = m0, branching...
[trace 1182]: recovering s[1][206], m = m1, recovered cof_value = 1
[trace 1183]: recovering s[1][207], m = m1, branching...
[trace 1184]: recovering s[1][207], m = m1, branching...
[trace 1185]: recovering s[1][207], m = m0, recovered cof_value = -1
[trace 1186]: recovering s[1][208], m = m1, branching...
[trace 1187]: recovering s[1][208], m = m1, branching...
[trace 1188]: recovering s[1][208], m = m1, branching...
[trace 1189]: recovering s[1][208], m = m0, recovered cof_value = -2
[trace 1190]: recovering s[1][209], m = m1, branching...
[trace 1191]: recovering s[1][209], m = m0, recovered cof_value = 0
[trace 1192]: recovering s[1][210], m = m1, branching...
[trace 1193]: recovering s[1][210], m = m0, recovered cof_value = 0
[trace 1194]: recovering s[1][211], m = m1, branching...
[trace 1195]: recovering s[1][211], m = m1, branching...
[trace 1196]: recovering s[1][211], m = m0, recovered cof_value = -1
[trace 1197]: recovering s[1][212], m = m1, branching...
[trace 1198]: recovering s[1][212], m = m0, recovered cof_value = 0
[trace 1199]: recovering s[1][213], m = m1, branching...
[trace 1200]: recovering s[1][213], m = m0, recovered cof_value = 0
[trace 1201]: recovering s[1][214], m = m0, branching...
[trace 1202]: recovering s[1][214], m = m1, recovered cof_value = 1
[trace 1203]: recovering s[1][215], m = m1, branching...
[trace 1204]: recovering s[1][215], m = m0, recovered cof_value = 0
[trace 1205]: recovering s[1][216], m = m1, branching...
[trace 1206]: recovering s[1][216], m = m0, recovered cof_value = 0
[trace 1207]: recovering s[1][217], m = m1, branching...
[trace 1208]: recovering s[1][217], m = m0, recovered cof_value = 0
[trace 1209]: recovering s[1][218], m = m0, branching...
[trace 1210]: recovering s[1][218], m = m1, recovered cof_value = 1
[trace 1211]: recovering s[1][219], m = m1, branching...
[trace 1212]: recovering s[1][219], m = m1, branching...
[trace 1213]: recovering s[1][219], m = m0, recovered cof_value = -1
[trace 1214]: recovering s[1][220], m = m1, branching...
[trace 1215]: recovering s[1][220], m = m0, recovered cof_value = 0
[trace 1216]: recovering s[1][221], m = m0, branching...
[trace 1217]: recovering s[1][221], m = m0, branching...
[trace 1218]: recovering s[1][221], m = m1, recovered cof_value = 2
[trace 1219]: recovering s[1][222], m = m1, branching...
[trace 1220]: recovering s[1][222], m = m1, branching...
[trace 1221]: recovering s[1][222], m = m0, recovered cof_value = -1
[trace 1222]: recovering s[1][223], m = m0, branching...
[trace 1223]: recovering s[1][223], m = m1, recovered cof_value = 1
[trace 1224]: recovering s[1][224], m = m1, branching...
[trace 1225]: recovering s[1][224], m = m0, recovered cof_value = 0
[trace 1226]: recovering s[1][225], m = m1, branching...
[trace 1227]: recovering s[1][225], m = m1, branching...
[trace 1228]: recovering s[1][225], m = m0, recovered cof_value = -1
[trace 1229]: recovering s[1][226], m = m1, branching...
[trace 1230]: recovering s[1][226], m = m1, branching...
[trace 1231]: recovering s[1][226], m = m0, recovered cof_value = -1
[trace 1232]: recovering s[1][227], m = m0, branching...
[trace 1233]: recovering s[1][227], m = m1, recovered cof_value = 1
[trace 1234]: recovering s[1][228], m = m0, branching...
[trace 1235]: recovering s[1][228], m = m0, branching...
[trace 1236]: recovering s[1][228], m = m1, recovered cof_value = 2
[trace 1237]: recovering s[1][229], m = m1, branching...
[trace 1238]: recovering s[1][229], m = m1, branching...
[trace 1239]: recovering s[1][229], m = m0, recovered cof_value = -1
[trace 1240]: recovering s[1][230], m = m0, branching...
[trace 1241]: recovering s[1][230], m = m0, branching...
[trace 1242]: recovering s[1][230], m = m1, recovered cof_value = 2
[trace 1243]: recovering s[1][231], m = m0, branching...
[trace 1244]: recovering s[1][231], m = m1, recovered cof_value = 1
[trace 1245]: recovering s[1][232], m = m0, branching...
[trace 1246]: recovering s[1][232], m = m0, branching...
[trace 1247]: recovering s[1][232], m = m1, recovered cof_value = 2
[trace 1248]: recovering s[1][233], m = m1, branching...
[trace 1249]: recovering s[1][233], m = m0, recovered cof_value = 0
[trace 1250]: recovering s[1][234], m = m0, branching...
[trace 1251]: recovering s[1][234], m = m0, branching...
[trace 1252]: recovering s[1][234], m = m1, recovered cof_value = 2
[trace 1253]: recovering s[1][235], m = m1, branching...
[trace 1254]: recovering s[1][235], m = m1, branching...
[trace 1255]: recovering s[1][235], m = m1, branching...
[trace 1256]: recovering s[1][235], m = m0, recovered cof_value = -2
[trace 1257]: recovering s[1][236], m = m1, branching...
[trace 1258]: recovering s[1][236], m = m1, branching...
[trace 1259]: recovering s[1][236], m = m0, recovered cof_value = -1
[trace 1260]: recovering s[1][237], m = m1, branching...
[trace 1261]: recovering s[1][237], m = m1, branching...
[trace 1262]: recovering s[1][237], m = m0, recovered cof_value = -1
[trace 1263]: recovering s[1][238], m = m1, branching...
[trace 1264]: recovering s[1][238], m = m0, recovered cof_value = 0
[trace 1265]: recovering s[1][239], m = m1, branching...
[trace 1266]: recovering s[1][239], m = m1, branching...
[trace 1267]: recovering s[1][239], m = m1, branching...
[trace 1268]: recovering s[1][239], m = m0, recovered cof_value = -2
[trace 1269]: recovering s[1][240], m = m1, branching...
[trace 1270]: recovering s[1][240], m = m0, recovered cof_value = 0
[trace 1271]: recovering s[1][241], m = m1, branching...
[trace 1272]: recovering s[1][241], m = m0, recovered cof_value = 0
[trace 1273]: recovering s[1][242], m = m1, branching...
[trace 1274]: recovering s[1][242], m = m1, branching...
[trace 1275]: recovering s[1][242], m = m0, recovered cof_value = -1
[trace 1276]: recovering s[1][243], m = m1, branching...
[trace 1277]: recovering s[1][243], m = m0, recovered cof_value = 0
[trace 1278]: recovering s[1][244], m = m1, branching...
[trace 1279]: recovering s[1][244], m = m1, branching...
[trace 1280]: recovering s[1][244], m = m0, recovered cof_value = -1
[trace 1281]: recovering s[1][245], m = m0, branching...
[trace 1282]: recovering s[1][245], m = m0, branching...
[trace 1283]: recovering s[1][245], m = m1, recovered cof_value = 2
[trace 1284]: recovering s[1][246], m = m1, branching...
[trace 1285]: recovering s[1][246], m = m0, recovered cof_value = 0
[trace 1286]: recovering s[1][247], m = m1, branching...
[trace 1287]: recovering s[1][247], m = m1, branching...
[trace 1288]: recovering s[1][247], m = m0, recovered cof_value = -1
[trace 1289]: recovering s[1][248], m = m1, branching...
[trace 1290]: recovering s[1][248], m = m1, branching...
[trace 1291]: recovering s[1][248], m = m0, recovered cof_value = -1
[trace 1292]: recovering s[1][249], m = m1, branching...
[trace 1293]: recovering s[1][249], m = m1, branching...
[trace 1294]: recovering s[1][249], m = m1, branching...
[trace 1295]: recovering s[1][249], m = m0, recovered cof_value = -2
[trace 1296]: recovering s[1][250], m = m0, branching...
[trace 1297]: recovering s[1][250], m = m1, recovered cof_value = 1
[trace 1298]: recovering s[1][251], m = m1, branching...
[trace 1299]: recovering s[1][251], m = m1, branching...
[trace 1300]: recovering s[1][251], m = m0, recovered cof_value = -1
[trace 1301]: recovering s[1][252], m = m1, branching...
[trace 1302]: recovering s[1][252], m = m0, recovered cof_value = 0
[trace 1303]: recovering s[1][253], m = m1, branching...
[trace 1304]: recovering s[1][253], m = m1, branching...
[trace 1305]: recovering s[1][253], m = m0, recovered cof_value = -1
[trace 1306]: recovering s[1][254], m = m1, branching...
[trace 1307]: recovering s[1][254], m = m1, branching...
[trace 1308]: recovering s[1][254], m = m0, recovered cof_value = -1
[trace 1309]: recovering s[1][255], m = m1, branching...
[trace 1310]: recovering s[1][255], m = m1, branching...
[trace 1311]: recovering s[1][255], m = m0, recovered cof_value = -1
[trace 1312]: checking s[0][58],s[0][1],s[0][2],s[0][3] m = m1
[trace 1313]: m = m0, check ok
[trace 1314]: checking s[0][4],s[0][5],s[0][6],s[0][7] m = m1
[trace 1315]: m = m0, check ok
[trace 1316]: checking s[0][8],s[0][175],s[0][203],s[0][11] m = m0
[trace 1317]: m = m0, check ok
[trace 1318]: checking s[0][12],s[0][13],s[0][14],s[0][15] m = m0
[trace 1319]: m = m1, check ok
[trace 1320]: checking s[0][16],s[0][17],s[0][18],s[0][19] m = m1
[trace 1321]: m = m0, check ok
[trace 1322]: checking s[0][20],s[0][21],s[0][22],s[0][23] m = m0
[trace 1323]: m = m1, check ok
[trace 1324]: checking s[0][24],s[0][25],s[0][26],s[0][27] m = m1
[trace 1325]: m = m0, check ok
[trace 1326]: checking s[0][28],s[0][204],s[0][30],s[0][31] m = m0
[trace 1327]: m = m0, check ok
[trace 1328]: checking s[0][32],s[0][33],s[0][34],s[0][35] m = m0
[trace 1329]: m = m1, check ok
[trace 1330]: checking s[0][36],s[0][37],s[0][143],s[0][39] m = m1
[trace 1331]: m = m0, check ok
[trace 1332]: checking s[0][40],s[0][41],s[0][42],s[0][43] m = m1
[trace 1333]: m = m0, check ok
[trace 1334]: checking s[0][44],s[0][45],s[0][46],s[0][47] m = m1
[trace 1335]: m = m0, check ok
[trace 1336]: checking s[0][48],s[0][49],s[0][68],s[0][51] m = m0
[trace 1337]: m = m1, check ok
[trace 1338]: checking s[0][52],s[0][53],s[0][54],s[0][55] m = m1
[trace 1339]: m = m0, check ok
[trace 1340]: checking s[0][56],s[0][57],s[0][0],s[0][59] m = m1
[trace 1341]: m = m0, check ok
[trace 1342]: checking s[0][60],s[0][61],s[0][62],s[0][63] m = m0
[trace 1343]: m = m1, check ok
[trace 1344]: checking s[0][64],s[0][65],s[0][66],s[0][67] m = m1
[trace 1345]: m = m0, check ok
[trace 1346]: checking s[0][50],s[0][69],s[0][70],s[0][71] m = m1
[trace 1347]: m = m0, check ok
[trace 1348]: checking s[0][72],s[0][73],s[0][74],s[0][75] m = m0
[trace 1349]: m = m1, check ok
[trace 1350]: checking s[0][76],s[0][77],s[0][78],s[0][79] m = m1
[trace 1351]: m = m0, check ok
[trace 1352]: checking s[0][80],s[0][81],s[0][82],s[0][83] m = m0
[trace 1353]: m = m1, check ok
[trace 1354]: checking s[0][84],s[0][85],s[0][86],s[0][87] m = m1
[trace 1355]: m = m0, check ok
[trace 1356]: checking s[0][88],s[0][89],s[0][90],s[0][91] m = m0
[trace 1357]: m = m1, check ok
[trace 1358]: checking s[0][92],s[0][93],s[0][94],s[0][95] m = m0
[trace 1359]: m = m1, check ok
[trace 1360]: checking s[0][96],s[0][97],s[0][98],s[0][99] m = m1
[trace 1361]: m = m0, check ok
[trace 1362]: checking s[0][100],s[0][101],s[0][102],s[0][103] m = m0
[trace 1363]: m = m1, check ok
[trace 1364]: checking s[0][104],s[0][105],s[0][106],s[0][107] m = m0
[trace 1365]: m = m1, check ok
[trace 1366]: checking s[0][108],s[0][109],s[0][110],s[0][111] m = m0
[trace 1367]: m = m1, check ok
[trace 1368]: checking s[0][112],s[0][113],s[0][114],s[0][115] m = m0
[trace 1369]: m = m1, check ok
[trace 1370]: checking s[0][116],s[0][117],s[0][118],s[0][119] m = m0
[trace 1371]: m = m1, check ok
[trace 1372]: checking s[0][120],s[0][121],s[0][122],s[0][123] m = m0
[trace 1373]: m = m1, check ok
[trace 1374]: checking s[0][124],s[0][125],s[0][126],s[0][127] m = m1
[trace 1375]: m = m0, check ok
[trace 1376]: checking s[0][128],s[0][129],s[0][130],s[0][131] m = m0
[trace 1377]: m = m1, check ok
[trace 1378]: checking s[0][132],s[0][133],s[0][134],s[0][135] m = m1
[trace 1379]: m = m0, check ok
[trace 1380]: checking s[0][136],s[0][137],s[0][138],s[0][139] m = m0
[trace 1381]: m = m1, check ok
[trace 1382]: checking s[0][140],s[0][141],s[0][142],s[0][38] m = m1
[trace 1383]: m = m0, check ok
[trace 1384]: checking s[0][144],s[0][145],s[0][146],s[0][147] m = m0
[trace 1385]: m = m1, check ok
[trace 1386]: checking s[0][148],s[0][149],s[0][150],s[0][151] m = m0
[trace 1387]: m = m1, check ok
[trace 1388]: checking s[0][152],s[0][153],s[0][154],s[0][155] m = m1
[trace 1389]: m = m0, check ok
[trace 1390]: checking s[0][156],s[0][157],s[0][158],s[0][159] m = m0
[trace 1391]: m = m1, check ok
[trace 1392]: checking s[0][160],s[0][161],s[0][162],s[0][163] m = m1
[trace 1393]: m = m0, check ok
[trace 1394]: checking s[0][164],s[0][165],s[0][166],s[0][167] m = m1
[trace 1395]: m = m0, check ok
[trace 1396]: checking s[0][168],s[0][169],s[0][170],s[0][171] m = m0
[trace 1397]: m = m1, check ok
[trace 1398]: checking s[0][172],s[0][173],s[0][174],s[0][9] m = m0
[trace 1399]: m = m0, check ok
[trace 1400]: checking s[0][176],s[0][177],s[0][178],s[0][179] m = m0
[trace 1401]: m = m1, check ok
[trace 1402]: checking s[0][180],s[0][181],s[0][182],s[0][183] m = m1
[trace 1403]: m = m0, check ok
[trace 1404]: checking s[0][184],s[0][185],s[0][186],s[0][187] m = m1
[trace 1405]: m = m0, check ok
[trace 1406]: checking s[0][188],s[0][189],s[0][190],s[0][191] m = m1
[trace 1407]: m = m0, check ok
[trace 1408]: checking s[0][192],s[0][193],s[0][194],s[0][195] m = m1
[trace 1409]: m = m0, check ok
[trace 1410]: checking s[0][196],s[0][197],s[0][198],s[0][199] m = m1
[trace 1411]: m = m0, check ok
[trace 1412]: checking s[0][200],s[0][201],s[0][202],s[0][10] m = m0
[trace 1413]: m = m0, check ok
[trace 1414]: checking s[0][29],s[0][205],s[0][206],s[0][207] m = m0
[trace 1415]: m = m1, check ok
[trace 1416]: checking s[0][208],s[0][209],s[0][210],s[0][211] m = m0
[trace 1417]: m = m1, check ok
[trace 1418]: checking s[0][212],s[0][213],s[0][214],s[0][215] m = m0
[trace 1419]: m = m1, check ok
[trace 1420]: checking s[0][216],s[0][217],s[0][218],s[0][219] m = m1
[trace 1421]: m = m0, check ok
[trace 1422]: checking s[0][220],s[0][221],s[0][222],s[0][223] m = m1
[trace 1423]: m = m0, check ok
[trace 1424]: checking s[0][224],s[0][225],s[0][226],s[0][227] m = m0
[trace 1425]: m = m0, error found
[trace 1426]: checking s[0][228],s[0][229],s[0][230],s[0][231] m = m1
[trace 1427]: m = m0, check ok
[trace 1428]: checking s[0][232],s[0][233],s[0][234],s[0][235] m = m1
[trace 1429]: m = m0, check ok
[trace 1430]: checking s[0][236],s[0][237],s[0][238],s[0][239] m = m1
[trace 1431]: m = m0, check ok
[trace 1432]: checking s[0][240],s[0][241],s[0][242],s[0][243] m = m1
[trace 1433]: m = m0, check ok
[trace 1434]: checking s[0][244],s[0][245],s[0][246],s[0][247] m = m1
[trace 1435]: m = m0, check ok
[trace 1436]: checking s[0][248],s[0][249],s[0][250],s[0][251] m = m1
[trace 1437]: m = m0, check ok
[trace 1438]: checking s[0][252],s[0][253],s[0][254],s[0][255] m = m0
[trace 1439]: m = m1, check ok
[trace 1440]: checking s[1][0],s[1][1],s[1][2],s[1][3] m = m1
[trace 1441]: m = m0, check ok
[trace 1442]: checking s[1][4],s[1][5],s[1][6],s[1][7] m = m1
[trace 1443]: m = m0, check ok
[trace 1444]: checking s[1][41],s[1][9],s[1][10],s[1][213] m = m0
[trace 1445]: m = m0, check ok
[trace 1446]: checking s[1][146],s[1][141],s[1][14],s[1][15] m = m1
[trace 1447]: m = m0, check ok
[trace 1448]: checking s[1][102],s[1][17],s[1][18],s[1][19] m = m1
[trace 1449]: m = m0, check ok
[trace 1450]: checking s[1][20],s[1][21],s[1][22],s[1][23] m = m0
[trace 1451]: m = m1, check ok
[trace 1452]: checking s[1][24],s[1][25],s[1][26],s[1][27] m = m0
[trace 1453]: m = m1, check ok
[trace 1454]: checking s[1][240],s[1][29],s[1][30],s[1][31] m = m1
[trace 1455]: m = m0, check ok
[trace 1456]: checking s[1][32],s[1][33],s[1][34],s[1][35] m = m1
[trace 1457]: m = m0, check ok
[trace 1458]: checking s[1][36],s[1][37],s[1][38],s[1][39] m = m1
[trace 1459]: m = m0, check ok
[trace 1460]: checking s[1][40],s[1][8],s[1][42],s[1][43] m = m0
[trace 1461]: m = m1, check ok
[trace 1462]: checking s[1][44],s[1][45],s[1][46],s[1][47] m = m1
[trace 1463]: m = m0, check ok
[trace 1464]: checking s[1][48],s[1][49],s[1][50],s[1][51] m = m1
[trace 1465]: m = m0, check ok
[trace 1466]: checking s[1][52],s[1][53],s[1][54],s[1][55] m = m0
[trace 1467]: m = m1, check ok
[trace 1468]: checking s[1][56],s[1][57],s[1][58],s[1][59] m = m0
[trace 1469]: m = m1, check ok
[trace 1470]: checking s[1][60],s[1][61],s[1][62],s[1][63] m = m1
[trace 1471]: m = m0, check ok
[trace 1472]: checking s[1][64],s[1][65],s[1][66],s[1][67] m = m1
[trace 1473]: m = m0, check ok
[trace 1474]: checking s[1][68],s[1][69],s[1][70],s[1][71] m = m1
[trace 1475]: m = m0, check ok
[trace 1476]: checking s[1][72],s[1][73],s[1][74],s[1][75] m = m0
[trace 1477]: m = m1, check ok
[trace 1478]: checking s[1][76],s[1][77],s[1][78],s[1][79] m = m1
[trace 1479]: m = m0, check ok
[trace 1480]: checking s[1][80],s[1][81],s[1][82],s[1][83] m = m1
[trace 1481]: m = m0, check ok
[trace 1482]: checking s[1][84],s[1][85],s[1][86],s[1][87] m = m0
[trace 1483]: m = m1, check ok
[trace 1484]: checking s[1][88],s[1][89],s[1][90],s[1][91] m = m0
[trace 1485]: m = m1, check ok
[trace 1486]: checking s[1][92],s[1][93],s[1][94],s[1][95] m = m1
[trace 1487]: m = m0, check ok
[trace 1488]: checking s[1][96],s[1][97],s[1][98],s[1][99] m = m1
[trace 1489]: m = m0, check ok
[trace 1490]: checking s[1][100],s[1][101],s[1][16],s[1][103] m = m1
[trace 1491]: m = m0, check ok
[trace 1492]: checking s[1][104],s[1][105],s[1][106],s[1][107] m = m0
[trace 1493]: m = m1, check ok
[trace 1494]: checking s[1][108],s[1][109],s[1][110],s[1][111] m = m0
[trace 1495]: m = m1, check ok
[trace 1496]: checking s[1][112],s[1][113],s[1][114],s[1][115] m = m0
[trace 1497]: m = m1, check ok
[trace 1498]: checking s[1][116],s[1][117],s[1][118],s[1][119] m = m1
[trace 1499]: m = m0, check ok
